011100041;26;50;30;6;24;0;0;6;24;1;0;0;0;0;24;6;18;4;|010437|010437|010437|010437
011100042;26;50;48;6;39;6;0;6;11;0;0;0;0;0;39;7;32;7;|010436|010436|010436|010436
011100043;26;100;16;0;12;0;0;0;88;0;0;0;0;0;12;4;8;4;|010433|010433|010433|010433
011300001;26;800;708;4;396;0;0;4;401;2;0;0;0;1;396;70;326;70;|010452|010452|010452|010452
011300002;26;800;805;0;450;0;0;0;346;1;0;0;1;2;450;37;413;32;|010453|010453|010453|010453
011300003;26;200;165;1;87;0;0;1;0;1;0;0;0;0;87;1;86;1;|010455|010455|010455|010455
011300004;26;1000;872;2;495;0;0;2;502;1;0;0;0;2;495;35;460;25;|010457|010457|010457|010457
011300005;26;1000;943;0;561;0;0;0;438;1;0;0;0;0;561;30;531;30;|010459|010459|010459|010459
011300006;26;1000;1016;2;517;0;0;0;481;1;0;0;0;1;517;35;482;24;|010461|010461|010461|010461
011300007;26;1000;1012;2;491;0;0;2;503;2;0;1;0;3;491;32;459;32;|010463|010463|010463|010463
011300008;26;925;926;5;348;0;0;5;650;1;0;0;0;1;348;49;299;41;|010465|010465|010465|010465
011300009;26;1000;832;2;371;0;0;2;628;1;0;0;0;0;371;56;315;0;|010467|010467|010467|010467
011300010;26;100;45;3;32;0;0;3;65;2;0;0;0;1;32;1;31;0;|010470|010470|010470|010470
011300011;26;300;205;1;100;0;0;1;198;2;0;0;0;0;100;8;92;8;|010471|010471|010471|010471
011300012;26;200;130;0;96;0;0;0;102;2;0;0;0;0;96;5;91;5;|010473|010473|010473|010473
011300013;26;700;682;3;389;0;0;2;310;1;0;0;0;0;389;42;347;42;|010475|010475|010475|010475
011300014;26;700;703;0;403;0;0;0;296;1;0;0;0;0;403;15;388;0;|010478|010478|010478|010478
011300015;26;300;227;5;115;3;0;0;182;2;0;0;0;0;115;12;103;12;|010480|010480|010480|010480
011300016;26;500;461;2;310;0;0;2;190;2;0;0;0;1;310;21;289;20;|010481|010481|010481|010481
011300017;26;1000;891;1;591;0;0;1;405;1;0;0;0;3;591;55;536;55;|010483|010483|010483|010483
011300018;26;800;729;1;487;0;0;1;309;4;0;0;0;0;487;43;444;43;|010485|010485|010485|010485
011300019;26;800;654;2;465;0;0;1;329;3;0;0;0;3;465;34;431;34;|010487|010487|010487|010487
011300020;26;300;247;0;214;0;0;0;85;1;0;0;0;0;214;0;214;0;|010489|010489|010489|010489
011300021;26;1000;1035;1;383;0;0;1;3;1;0;0;0;1;383;25;358;25;|010492|010492|010492|010492
012800001;26;700;643;0;414;0;1;0;284;1;0;0;0;1;414;46;368;0;|010499|010499|010499|010499
012800002;26;700;627;344;344;0;0;0;352;2;0;0;1;1;344;44;300;29;|010502|010502|010502|010502
012800003;26;600;559;0;368;0;0;0;231;1;0;0;0;0;368;37;331;32;|010503|010503|010503|010503
012800004;26;700;653;3;426;0;0;3;272;2;0;0;0;0;426;30;396;26;|010505|010505|010505|010505
012800005;26;700;640;1;367;0;0;1;328;3;0;0;0;2;367;61;306;49;|010507|010507|010507|010507
012800006;26;600;509;2;313;0;0;2;285;1;0;0;0;1;313;42;271;34;|010509|010509|010509|010509
012800007;26;600;586;5;348;0;1;4;251;1;0;0;0;0;348;37;311;37;|010511|010511|010511|010511
012800008;26;600;513;2;257;0;0;2;339;2;0;0;0;0;257;40;217;40;|010513|010513|010513|010513
012800009;26;100;76;4;50;0;0;4;50;0;0;0;0;0;50;10;40;10;|010515|010515|010515|010515
012800010;26;100;79;3;57;0;0;3;42;1;0;0;0;10;57;9;48;7;|010518|010518|010518|010518
012800011;26;100;21;0;18;0;0;0;79;2;0;0;0;0;18;1;17;0;|010519|010519|010519|010519
