;011100026;35;450;534;1;0;331;1;0;0;0;0;0;0;0;5;2;0;119;1;0;0;1;331;1;0;0;3;1;1;0;6;325
;011100027;35;400;525;0;0;273;0;0;0;0;0;0;0;0;7;0;2;127;0;0;0;0;273;9;0;0;0;0;0;0;9;264
;011100028;35;400;477;4;0;269;2;0;0;0;0;0;0;0;7;4;0;0;1;3;0;0;269;0;0;1;1;1;0;0;3;266
;011100029;35;450;530;1;0;257;1;0;0;0;0;0;1;1;5;5;0;188;4;0;0;9;257;0;3;1;0;0;5;0;9;248
;011100030;35;300;368;4;0;122;4;0;0;0;0;0;0;0;6;2;0;176;2;0;0;0;122;0;6;0;1;0;0;0;7;115
;011100031;35;650;785;3;0;546;3;0;0;0;0;0;11;0;4;2;0;100;1;0;0;3;546;0;2;0;10;3;1;0;16;530
;011100032;35;600;683;1;0;446;4;0;0;0;0;0;0;0;5;4;0;150;1;0;0;3;446;0;4;0;1;8;0;0;13;433
;011100033;35;550;665;4;0;397;4;0;0;0;0;0;12;12;4;1;2;149;3;0;0;1;397;16;1;0;1;2;6;0;26;371
;011100034;35;650;786;7;0;483;6;0;0;0;0;0;0;0;7;4;0;162;3;0;0;2;483;0;8;0;10;2;2;0;22;461
;011100035;35;650;782;7;0;514;6;0;0;0;0;0;5;1;5;4;0;136;0;0;0;2;514;12;0;2;0;0;0;0;14;500
;011100036;35;450;487;11;0;259;6;0;0;0;0;0;0;0;5;2;0;190;1;0;0;0;259;0;0;0;0;0;2;0;2;257
;011100037;35;500;532;0;0;261;8;0;0;0;0;0;0;0;5;0;0;239;0;0;0;0;261;0;6;0;2;0;3;0;11;250
;011100038;35;550;591;7;0;324;6;0;0;0;0;0;5;5;6;1;2;225;1;0;0;0;324;7;0;0;1;0;0;0;8;316
;011100039;35;650;761;7;0;426;4;0;0;0;0;0;3;3;5;3;2;224;1;0;0;0;426;0;0;0;1;0;0;0;1;425
;011100040;35;600;682;7;0;369;4;0;0;0;0;0;0;0;5;2;0;228;1;0;0;2;369;0;1;0;1;0;0;0;2;367
;011100041;35;50;32;0;0;23;5;0;0;0;0;0;0;0;3;2;0;26;1;0;0;0;23;1;0;0;0;0;0;0;1;22
;011100042;35;50;48;6;0;38;6;0;0;0;0;0;0;0;4;0;1;12;1;0;0;0;38;1;0;1;0;0;0;0;2;36
;011300001;35;700;696;6;0;505;6;0;0;0;0;0;0;0;5;9;3;192;1;0;0;2;505;0;15;0;7;1;1;0;24;481
;011300002;35;800;817;1;0;467;1;0;0;0;0;0;1;1;5;4;2;325;1;0;0;7;467;0;6;0;3;8;0;0;17;450
;011300003;35;200;171;0;0;93;0;0;0;0;0;0;0;0;5;0;7;107;0;14;0;0;93;14;0;0;0;0;0;0;14;79
;011300004;35;1000;857;2;0;515;1;0;0;0;0;0;0;0;5;8;0;533;2;0;0;0;515;6;0;0;0;0;0;0;6;509
