sid;ГЕРБ-СДС;ДПС;ПП/ДБ;ВЪЗР;БСП;ИТН;ВЕЛИЧИЕ;МЕЧ;npn;invalid;СИНЯ БЪЛГАРИЯ;СОЛИДАРНА БГ;ЦЕНТЪР;ВМРО БНД;ЛЕВИЦАТА;БВ;ЗЕЛЕНО ДВИЖЕНИЕ;ГЛАС НАРОДЕН;НИЕ ИДВАМЕ;ЗЕЛЕНИТЕ;ПРЯКА ДЕМОКРАЦИЯ;ЕДИНЕНИЕ;НИЕ ГРАЖДАНИТЕ;БЪЛГАРСКИ ГЛАСЪ;ГРАЖДАНСКИ БЛОК;НП ИСИ;НЕУТРАЛНА БЪЛГАРИЯ;ОБЩЕСТВО ЗА НОВА БГ;КОАЛИЦИЯ НА РОЗАТА;БНС-НД;ЗА ВЕЛИКА БЪЛГАРИЯ;БСДД;БНО;station_type;municipality;country_name;station;region_name;ekatte;place;address;municipality_name;eligible_voters
201500509;67;3;6;2;1;0;0;0;2;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;15;България;509;20. СИЛИСТРА;57306;с.Полковник Чолаково;с. Полковник Чолаково, Кметство, ул. Трета №2;Кайнарджа;181
201500510;19;18;2;2;3;1;0;0;1;3;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;15;България;510;20. СИЛИСТРА;57889;с.Посев;с. Посев, Кметство, ул. Шеста №2;Кайнарджа;325
201500511;25;1;2;2;4;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;15;България;511;20. СИЛИСТРА;65615;с.Светослав;с. Светослав, Кметство, ул. Първа №24;Кайнарджа;66
201500512;70;10;2;8;5;3;0;0;3;10;0;1;2;1;1;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;15;България;512;20. СИЛИСТРА;68357;с.Средище;с. Средище, Училище, ул. Цанко Церковски №1;Кайнарджа;596
201500513;119;10;2;7;1;0;0;0;1;22;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;;15;България;513;20. СИЛИСТРА;68357;с.Средище;с. Средище, Училище, ул. Цанко Церковски №1;Кайнарджа;560
203100103;52;7;37;18;14;16;14;2;7;1;0;7;1;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;;31;България;103;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Бивш Профсъюзен дом, ул. Христо Смирненски №2;Силистра;500
203100104;49;8;39;42;14;14;2;5;3;5;1;8;1;0;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;31;България;104;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ДГ Радост, ул. Генерал Гурко №8;Силистра;552
203100105;33;4;21;25;18;15;8;9;2;4;2;0;0;1;3;3;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;31;България;105;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ДГ Радост, ул. Генерал Гурко №8;Силистра;446
203100106;31;1;25;24;14;10;9;5;9;3;2;11;2;0;0;0;0;1;2;0;0;0;1;0;4;0;0;1;0;0;0;0;0;;31;България;106;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ДГ Радост, ул. Генерал Гурко №8;Силистра;445
203100107;46;2;19;32;6;17;11;4;1;2;1;4;1;1;2;0;1;1;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;;31;България;107;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ДГ Радост, ул. Генерал Гурко №8;Силистра;418
203100115;75;10;22;56;29;16;22;8;6;11;2;2;1;7;3;0;0;1;1;0;0;0;0;2;6;1;0;0;0;0;1;0;0;;31;България;115;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Дневен център за деца с тежки и множествени увреждания и техните семейства, ул. Пирин №11;Силистра;837
203100121;24;9;20;19;8;7;14;6;3;1;2;3;1;2;0;0;1;2;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;;31;България;121;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Дневен център за деца с тежки и множествени увреждания и техните семейства, ул. Пирин №11;Силистра;468
203100157;11;1;13;5;11;7;0;0;0;16;1;2;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;;31;България;157;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Дом за стари хора, ул. Албена №5;Силистра;153
203100127;44;5;35;34;23;16;12;10;3;2;1;3;0;2;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;31;България;127;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ЕГ П. К. Яворов , ул. Бойка Войвода №20;Силистра;625
203100128;41;2;16;31;12;8;9;5;7;5;0;2;0;2;1;2;0;0;0;2;0;0;1;0;0;0;0;0;0;1;1;0;0;;31;България;128;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ЕГ П. К. Яворов , ул. Бойка Войвода №20;Силистра;469
203100129;53;11;28;35;21;13;6;4;7;9;0;1;1;5;0;1;0;1;0;0;1;0;0;0;11;0;0;1;0;0;0;0;0;;31;България;129;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ЕГ П. К. Яворов , ул. Бойка Войвода №20;Силистра;621
203100155;52;17;34;32;22;24;14;6;14;9;1;3;4;6;5;2;0;1;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;;31;България;155;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Клуб на инвалида, ул. Симеон Велики №10;Силистра;673
203100144;84;7;60;63;30;19;17;5;13;3;6;4;1;2;4;3;0;3;0;0;1;0;0;0;5;0;0;0;1;1;0;0;0;;31;България;144;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Клуб на пенсионера, ул. Цар Шишман №20;Силистра;794
203100156;8;7;1;3;4;4;3;0;1;3;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;31;България;156;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, МБАЛ - Силистра, ул. Петър Мутафчиев №80;Силистра;16
203100101;44;7;23;24;23;17;10;4;9;0;4;2;2;3;1;3;0;3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;;31;България;101;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Младежки дом, ул. Симеон Велики №133;Силистра;490
203100102;41;4;34;27;19;13;20;7;3;2;0;2;0;0;5;5;1;2;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;;31;България;102;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Младежки дом, ул. Симеон Велики №133;Силистра;443
203100117;42;2;26;36;13;17;9;8;10;3;1;1;0;1;4;0;0;1;0;0;0;0;0;0;4;0;0;1;0;0;1;0;0;;31;България;117;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ОУ Иван Вазов, ул. Добрич №76;Силистра;621
203100118;86;10;20;54;11;14;14;8;7;8;1;3;2;1;2;1;1;2;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;;31;България;118;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ОУ Иван Вазов, ул. Добрич №76;Силистра;849
203100122;24;8;10;22;13;12;8;9;5;2;0;2;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;31;България;122;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ОУ Иван Вазов, ул. Добрич №76;Силистра;518
203100130;59;6;29;49;16;22;14;6;4;8;3;10;1;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;31;България;130;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ОУ Иван Вазов, ул. Добрич №76;Силистра;651
203100131;63;5;29;37;24;14;17;5;9;1;4;8;2;5;4;1;0;1;1;1;1;0;0;0;2;0;0;0;0;0;0;0;0;;31;България;131;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ОУ Иван Вазов, ул. Добрич №76;Силистра;673
203100150;52;2;23;26;14;10;21;7;10;2;0;0;0;1;3;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;;31;България;150;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ОУ Иван Вазов, ул. Добрич №76;Силистра;483
203100145;62;3;49;44;23;13;22;5;8;3;2;6;0;2;5;3;0;1;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;;31;България;145;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ОУ Кирил и Методий, ул. Плевен №1;Силистра;773
203100146;77;12;25;35;20;16;12;11;9;5;3;4;0;4;1;8;0;2;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;;31;България;146;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ОУ Кирил и Методий, ул. Плевен №1;Силистра;798
203100151;46;5;29;50;19;12;14;5;15;4;0;5;2;2;6;2;0;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;;31;България;151;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ОУ Кирил и Методий, ул. Плевен №1;Силистра;663
203100152;29;6;29;29;14;17;12;5;4;5;0;3;4;0;0;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;;31;България;152;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ОУ Кирил и Методий, ул. Плевен №1;Силистра;452
203100153;49;7;21;28;15;9;18;7;8;7;2;4;3;3;0;1;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;;31;България;153;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ОУ Кирил и Методий, ул. Плевен №1;Силистра;555
203100132;59;7;46;44;28;24;20;3;5;6;2;5;0;4;3;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;;31;България;132;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ПГМТ Вл. Комаров , ул. Петър Бояджиев №29;Силистра;785
203100147;60;10;41;38;29;20;20;4;6;4;0;5;1;5;4;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;;31;България;147;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ПГС Пеньо Пенев , бул. Македония №140;Силистра;689
203100148;35;1;21;29;15;9;7;1;2;5;0;3;0;4;9;1;0;1;0;1;1;0;0;0;1;0;1;0;1;0;0;0;1;;31;България;148;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ПГС Пеньо Пенев , бул. Македония №140;Силистра;444
203100149;49;3;15;26;14;12;7;7;5;1;2;2;1;1;0;2;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;;31;България;149;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ПГС Пеньо Пенев , бул. Македония №140;Силистра;524
203100142;26;15;13;15;5;5;10;2;0;4;1;0;0;2;2;3;0;0;0;1;0;1;0;0;3;0;0;0;0;0;1;0;0;;31;България;142;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ПМГ Климент Охридски, ул. Москва №21;Силистра;475
203100143;66;29;38;47;23;14;21;2;3;7;1;1;3;2;3;0;0;2;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;;31;България;143;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ПМГ Климент Охридски, ул. Москва №21;Силистра;714
203100120;35;7;11;28;17;21;18;3;10;3;1;2;0;2;1;2;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;;31;България;120;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Празно помещение по ул. Одеса над хр. маг.  Ники ;Силистра;492
203100119;55;2;36;45;25;16;21;8;7;3;0;3;4;3;2;4;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;31;България;119;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Ресторант Релакс, ул. Иван Василев №40;Силистра;650
203100139;9;88;2;1;2;1;0;1;1;19;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;31;България;139;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Русенски университет - Филиал Силистра, ул. Албена №2;Силистра;685
203100108;53;8;45;29;12;14;14;1;9;3;2;3;1;3;3;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;;31;България;108;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, СУ Н. Й. Вапцаров, ул. Дръстър №38;Силистра;632
203100109;51;4;33;25;14;14;11;5;4;3;1;6;4;1;1;2;0;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;;31;България;109;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, СУ Н. Й. Вапцаров, ул. Дръстър №38;Силистра;472
203100112;58;3;19;40;20;15;7;3;10;2;1;9;0;2;3;1;0;0;0;1;0;2;1;0;2;0;0;0;0;0;1;0;0;;31;България;112;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, СУ Н. Й. Вапцаров, ул. Дръстър №38;Силистра;701
203100113;35;3;32;39;7;9;6;2;4;1;0;0;1;1;0;2;0;1;1;1;2;2;0;0;1;1;0;0;0;1;0;0;0;;31;България;113;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, СУ Н. Й. Вапцаров, ул. Дръстър №38;Силистра;489
203100114;35;1;42;24;17;10;11;1;5;0;3;10;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;;31;България;114;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, СУ Н. Й. Вапцаров, ул. Дръстър №38;Силистра;554
203100154;32;27;15;20;7;5;13;6;6;8;0;1;0;3;1;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;31;България;154;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Сградата на Общински съвет, ул. Симеон Велики №16;Силистра;590
203100110;47;5;28;47;20;18;11;9;6;3;1;8;2;2;2;4;1;0;1;0;0;1;3;0;2;0;0;0;0;1;0;0;0;;31;България;110;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Социален комплекс, ул. Серес №4;Силистра;606
203100111;50;3;27;38;19;11;20;9;5;1;1;4;0;0;0;3;0;1;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;;31;България;111;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Социален комплекс, ул. Серес №4;Силистра;597
203100135;35;35;8;17;8;11;0;2;4;5;3;3;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;31;България;135;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Спортно училище Дръстър, ул. Черно море №10А;Силистра;511
203100136;33;20;19;21;16;10;7;3;6;5;0;4;0;1;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;;31;България;136;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Спортно училище Дръстър, ул. Черно море №10А;Силистра;523
203100137;29;52;5;15;3;2;2;5;5;10;0;2;0;2;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;31;България;137;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Спортно училище Дръстър, ул. Черно море №10А;Силистра;671
203100138;53;12;18;34;20;17;17;4;3;1;3;1;2;2;2;0;0;1;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;;31;България;138;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Спортно училище Дръстър, ул. Черно море №10А;Силистра;722
203100140;39;34;8;6;3;1;2;3;1;10;1;1;1;0;0;0;0;0;0;1;1;0;0;0;3;0;0;0;0;0;0;0;0;;31;България;140;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Спортно училище Дръстър, ул. Черно море №10А;Силистра;585
203100141;25;17;29;34;11;7;4;2;6;2;2;5;1;1;1;0;0;10;0;0;0;0;0;1;3;0;0;0;1;0;0;0;0;;31;България;141;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Спортно училище Дръстър, ул. Черно море №10А;Силистра;600
203100133;68;25;37;50;32;14;21;11;9;6;3;6;3;2;1;2;0;1;0;0;0;0;2;0;1;0;1;1;0;0;0;0;0;;31;България;133;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ЦДГ Добруджа, ул. Д-р Анастас Янков №39;Силистра;817
203100134;31;14;20;20;13;5;13;4;5;3;1;9;0;2;0;0;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;;31;България;134;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ЦДГ Добруджа, ул. Д-р Анастас Янков №39;Силистра;433
203100123;57;24;10;25;14;13;6;7;4;6;1;4;0;3;1;2;0;0;0;1;0;0;0;0;2;1;0;0;1;0;0;0;1;;31;България;123;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ЦДГ Иглика - 2/на гърба на маг. Хмелницки, ул. Ангел Кънчев №65;Силистра;917
203100124;38;11;40;28;11;18;4;1;4;6;0;2;3;3;0;0;0;1;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;;31;България;124;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ЦДГ Иглика - 2/на гърба на маг. Хмелницки, ул. Ангел Кънчев №65;Силистра;559
203100125;29;5;19;28;16;9;9;3;4;1;1;1;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;31;България;125;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ЦДГ Иглика - 2/на гърба на маг. Хмелницки, ул. Ангел Кънчев №65;Силистра;490
203100126;40;7;30;33;16;15;7;4;2;4;1;3;1;3;1;2;0;1;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;;31;България;126;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ЦДГ Иглика - 2/на гърба на маг. Хмелницки, ул. Ангел Кънчев №65;Силистра;570
203100116;42;7;10;36;9;14;7;6;10;2;2;0;3;3;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;31;България;116;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, Читалище Кирил и Методий, ул. Бесарабия №26;Силистра;496
203100193;6;10;2;2;5;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;31;България;193;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ул. Симеон Велики №33, Стола на Общината;Силистра;29
203100194;5;0;6;1;7;3;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;m;31;България;194;20. СИЛИСТРА;66425;гр.Силистра;гр. Силистра, ул. Симеон Велики №33, Стола на Общината;Силистра;29
203100166;35;1;9;26;18;6;6;3;3;8;0;4;2;4;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;;31;България;166;20. СИЛИСТРА;895;с.Айдемир;с. Айдемир, Бившо училище  Христо Ботев , ул. София №147;Силистра;426
203100168;4;2;5;3;29;2;0;0;1;7;0;1;0;0;0;0;0;1;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;;31;България;168;20. СИЛИСТРА;895;с.Айдемир;с. Айдемир, Дом за пълнолетни лица с физически увреждания, жк. Север №9, вх. А, ет. 1;Силистра;106
203100167;24;2;14;41;7;10;11;7;3;6;1;0;3;2;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;;31;България;167;20. СИЛИСТРА;895;с.Айдемир;с. Айдемир, Клуб в Татарица, ул. Бендер №1;Силистра;442
203100158;25;20;9;32;7;11;15;4;6;2;2;2;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;;31;България;158;20. СИЛИСТРА;895;с.Айдемир;с. Айдемир, Клуб на пенсионера - Деленки, ул. Майски ден №1;Силистра;453
203100164;64;4;15;37;16;28;15;6;6;2;4;1;6;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;1;1;0;0;;31;България;164;20. СИЛИСТРА;895;с.Айдемир;с. Айдемир, ОДЗ Мир , вход Север / ЦЕНТЪР /, ул. Преслав №16;Силистра;691
203100163;56;12;19;36;7;6;6;6;3;4;0;2;2;3;1;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;31;България;163;20. СИЛИСТРА;895;с.Айдемир;с. Айдемир, ОДЗ Мир - Деленки, вход Север - Физкултурен салон, ул. Сокол №6;Силистра;658
203100159;43;11;11;43;7;9;8;4;8;2;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;31;България;159;20. СИЛИСТРА;895;с.Айдемир;с. Айдемир, ОДЗ Мир - Деленки, вход Север, ул. Сокол №6;Силистра;501
203100162;14;28;8;29;11;11;2;3;1;3;1;5;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;;31;България;162;20. СИЛИСТРА;895;с.Айдемир;с. Айдемир, ОДЗ Мир - Деленки, вход ЮГ - / СТАРА /, ул. Сокол №6;Силистра;520
203100161;10;37;0;36;3;6;5;1;2;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;;31;България;161;20. СИЛИСТРА;895;с.Айдемир;с. Айдемир, ОДЗ Мир - Деленки, вход ЮГ - 2/ НОВА /, ул. Сокол №6;Силистра;498
203100160;37;21;20;45;17;13;9;1;7;3;2;6;1;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;;31;България;160;20. СИЛИСТРА;895;с.Айдемир;с. Айдемир, ОДЗ Мир - Деленки, стая за отдих, ул. Сокол №6;Силистра;633
203100165;34;3;18;49;8;11;3;4;4;7;1;1;2;3;4;0;0;0;0;0;4;1;1;0;1;1;0;0;0;0;0;0;0;;31;България;165;20. СИЛИСТРА;895;с.Айдемир;с. Айдемир, ОДЗ Мир - ЮГ- център / ФИЗКУЛТУРЕН САЛОН /, ул. Преслав №16;Силистра;482
