sid;Движение 21;БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ;БНС-НД;НОВОТО ВРЕМЕ;ОБЕДИНЕНА БЪЛГАРИЯ;СОЦИАЛДЕМ. ПАРТИЯ;РЕФОРМАТОРСКИ БЛОК;Нова България;ГЕРБ;ОБЩЕСТВО ЗА НОВА БГ;АТАКА;НДСВ;ББЦ;АБВ;ЛЕВИЦАТА И ЗЕЛЕНА ПАРТИЯ;НОВА АЛТЕРНАТИВА;ДЕСНИТЕ;ДПС;Глас Народен;ПАРТИЯ НА ЗЕЛЕНИТЕ;НОВА СИЛА;БСП;ЗЕЛЕНИТЕ;ПФ (НФСБ-ВМРО);РЕПУБЛИКА БГ;независими;npn;invalid;station_type;municipality;municipality_name;country_name;station;region_name;place;ekatte;address;eligible_voters
050100014;0;0;0;0;0;0;4;1;31;0;6;0;14;4;0;0;0;3;0;0;2;34;0;0;0;0;0;7;;1;Белоградчик;България;14;-;с.Стакевци;68655;-;162
050100015;1;0;0;0;1;0;0;0;6;0;3;0;2;0;0;0;0;1;0;0;0;12;0;0;0;0;0;1;;1;Белоградчик;България;15;-;с.Гранитово;17734;-;40
050100016;0;0;0;0;0;0;1;0;18;0;1;0;0;0;0;0;0;2;0;0;0;7;0;1;0;0;0;2;;1;Белоградчик;България;16;-;с.Дъбравка;24431;-;57
050100017;0;1;0;0;0;0;2;0;24;0;5;1;12;5;0;0;0;3;0;0;0;25;1;3;1;0;0;2;;1;Белоградчик;България;17;-;с.Салаш;65173;-;136
050100018;0;0;0;0;0;0;1;0;7;0;1;0;3;0;0;0;0;2;0;0;0;8;0;0;0;0;0;5;;1;Белоградчик;България;18;-;с.Върба;12632;-;35
050100019;0;0;0;0;0;0;1;0;8;0;2;0;3;0;0;0;0;3;0;0;0;4;0;1;0;0;0;0;;1;Белоградчик;България;19;-;с.Вещица;10937;-;39
050100020;0;1;0;1;0;0;2;0;13;0;0;0;8;1;0;1;2;1;0;0;0;13;0;0;0;0;0;4;;1;Белоградчик;България;20;-;с.Ошане;54517;-;61
050100021;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;1;0;0;8;0;0;0;0;0;2;m;1;Белоградчик;България;21;-;гр.Белоградчик;3616;-;17
050300001;1;1;0;2;1;0;5;0;63;1;16;2;54;7;0;0;0;8;0;0;0;56;0;2;1;0;0;6;;3;Бойница;България;1;-;с.Бойница;5195;-;378
050300002;0;1;0;0;0;1;1;0;22;0;4;0;16;0;0;1;0;1;0;0;0;14;0;0;0;0;0;6;;3;Бойница;България;2;-;с.Бориловец;5428;-;121
050300003;0;0;0;0;0;0;0;0;11;0;1;0;0;0;0;0;0;1;0;0;0;8;0;0;0;0;0;1;;3;Бойница;България;3;-;с.Градсковски колиби;17614;-;30
050300004;0;0;0;0;0;0;1;1;13;0;1;0;1;0;0;0;0;2;0;0;0;9;0;0;0;0;0;0;;3;Бойница;България;4;-;с.Периловец;55868;-;48
050300005;0;0;0;0;0;0;6;0;43;0;3;0;19;5;1;0;0;5;0;0;1;62;0;2;1;0;0;7;;3;Бойница;България;5;-;с.Раброво;61039;-;331
050300006;0;0;0;0;0;0;3;0;23;0;2;0;8;0;0;0;0;1;0;0;0;14;0;1;0;0;0;2;;3;Бойница;България;6;-;с.Шишенци;83329;-;91
050600001;0;1;1;0;1;0;6;2;50;0;14;1;7;9;0;1;0;6;1;1;0;213;2;10;0;0;0;24;;6;Брегово;България;1;-;гр.Брегово;6224;-;585
050600002;2;0;0;0;1;0;10;1;56;0;18;1;10;8;0;3;0;0;1;0;1;233;0;7;0;0;0;16;;6;Брегово;България;2;-;гр.Брегово;6224;-;548
050600003;1;1;1;0;0;0;8;2;79;0;19;1;14;6;2;0;0;1;1;0;0;190;1;5;0;0;0;22;;6;Брегово;България;3;-;гр.Брегово;6224;-;540
050600004;1;2;0;0;1;1;8;1;43;1;21;1;15;11;2;1;0;10;0;3;0;155;2;8;0;0;0;19;;6;Брегово;България;4;-;гр.Брегово;6224;-;529
050600005;0;2;0;0;0;0;8;0;129;1;8;2;6;6;0;0;0;4;0;0;0;47;0;4;0;0;0;11;;6;Брегово;България;5;-;с.Ракитница;63700;-;359
050600006;0;1;2;0;0;0;3;0;39;0;7;0;4;5;0;0;0;1;0;0;0;39;0;0;1;0;0;3;;6;Брегово;България;6;-;с.Тияновци;72518;-;133
050600007;2;2;1;0;0;0;7;0;87;1;32;1;14;8;3;0;0;2;1;0;1;113;1;9;1;0;0;11;;6;Брегово;България;7;-;с.Гъмзово;18304;-;604
050600008;1;1;0;0;0;0;7;0;58;0;7;0;6;4;1;0;0;4;0;1;0;124;0;1;1;0;0;11;;6;Брегово;България;8;-;с.Връв;12317;-;348
050600009;0;1;0;0;0;0;6;0;96;0;9;0;2;2;0;0;0;0;0;0;2;88;0;3;1;0;0;6;;6;Брегово;България;9;-;с.Косово;38772;-;361
050600010;0;0;0;0;0;0;5;0;37;0;11;0;3;3;0;0;0;2;0;1;1;89;0;0;0;0;0;15;;6;Брегово;България;10;-;с.Делейна;20568;-;272
050600011;0;0;0;0;0;0;3;2;53;0;3;0;1;6;0;2;0;0;0;1;0;130;0;3;0;0;0;12;;6;Брегово;България;11;-;с.Балей;2395;-;345
050600012;0;0;0;0;0;0;4;0;21;0;5;0;2;3;0;1;0;2;0;0;0;96;0;0;0;0;0;17;;6;Брегово;България;12;-;с.Куделин;40441;-;281
050600013;0;0;0;0;0;0;1;0;4;0;1;0;1;0;0;0;0;0;0;0;0;20;0;1;0;0;0;4;m;6;Брегово;България;13;-;гр.Брегово;6224;-;32
050600014;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;19;1;0;0;0;0;0;m;6;Брегово;България;14;-;гр.Брегово;6224;-;22
050900001;0;0;1;0;1;0;2;0;26;0;2;0;16;2;0;0;1;5;0;0;0;18;1;8;2;0;0;5;;9;Видин;България;1;-;гр.Видин;10971;-;357
050900002;1;0;0;0;0;1;18;3;108;3;20;0;26;6;1;4;1;3;1;0;0;46;0;13;5;0;0;10;;9;Видин;България;2;-;гр.Видин;10971;-;640
050900003;2;0;0;0;1;0;18;5;69;1;16;1;20;20;0;1;2;4;3;0;0;46;0;16;1;0;0;6;;9;Видин;България;3;-;гр.Видин;10971;-;531
050900004;3;0;0;0;0;0;20;0;68;0;17;1;17;4;0;2;0;7;3;0;1;48;2;14;5;0;0;3;;9;Видин;България;4;-;гр.Видин;10971;-;571
050900005;4;0;0;0;1;0;24;2;61;1;17;0;23;12;0;0;1;5;4;1;1;60;4;13;5;0;0;7;;9;Видин;България;5;-;гр.Видин;10971;-;609
050900006;4;1;0;0;0;0;16;0;59;0;17;0;21;19;0;0;0;10;3;2;1;38;1;25;5;0;0;8;;9;Видин;България;6;-;гр.Видин;10971;-;689
050900007;4;0;0;0;2;0;17;1;82;0;23;3;26;4;0;1;0;5;0;0;0;56;2;18;2;0;0;12;;9;Видин;България;7;-;гр.Видин;10971;-;676
050900008;0;0;0;0;1;0;29;1;68;0;23;2;22;13;0;1;1;8;4;0;0;58;0;18;3;0;0;4;;9;Видин;България;8;-;гр.Видин;10971;-;634
050900009;4;0;0;0;1;2;30;3;73;1;19;0;13;13;0;1;2;12;1;0;0;45;1;13;1;0;0;9;;9;Видин;България;9;-;гр.Видин;10971;-;586
050900010;0;1;0;0;0;0;33;0;86;1;20;0;31;12;2;0;3;12;1;1;0;64;3;18;4;0;0;12;;9;Видин;България;10;-;гр.Видин;10971;-;800
050900011;3;0;0;0;0;0;22;0;52;0;12;0;8;8;0;0;1;1;7;0;0;43;2;14;2;0;0;1;;9;Видин;България;11;-;гр.Видин;10971;-;436
050900012;9;1;0;0;0;0;32;0;87;0;17;0;12;20;0;2;1;9;4;0;2;71;0;20;3;0;0;7;;9;Видин;България;12;-;гр.Видин;10971;-;703
050900013;4;0;1;0;0;0;29;0;73;0;10;0;17;7;0;2;1;2;2;1;4;55;1;12;3;0;0;5;;9;Видин;България;13;-;гр.Видин;10971;-;688
050900014;6;1;2;0;2;0;28;1;90;0;16;7;12;5;0;6;0;3;1;1;1;41;0;10;4;0;0;5;;9;Видин;България;14;-;гр.Видин;10971;-;683
050900015;4;0;1;0;0;1;15;1;76;2;13;1;24;11;0;0;0;2;1;0;0;35;0;12;4;0;0;14;;9;Видин;България;15;-;гр.Видин;10971;-;599
050900016;1;2;0;0;0;1;18;0;59;0;21;1;11;2;1;2;0;18;0;0;1;24;0;5;10;0;0;11;;9;Видин;България;16;-;гр.Видин;10971;-;671
050900017;0;0;0;0;2;0;28;1;83;0;21;0;15;7;0;3;1;11;2;1;0;23;1;21;2;0;0;7;;9;Видин;България;17;-;гр.Видин;10971;-;665
050900018;2;0;1;0;0;0;22;0;56;0;18;0;15;7;0;1;0;7;5;0;0;34;1;11;4;0;0;10;;9;Видин;България;18;-;гр.Видин;10971;-;531
050900019;3;0;0;0;0;0;28;0;47;0;10;0;19;5;0;0;0;4;4;0;1;27;2;8;3;0;0;8;;9;Видин;България;19;-;гр.Видин;10971;-;511
050900020;4;1;0;1;4;0;17;0;69;0;17;0;9;6;0;2;0;12;4;1;1;30;1;12;5;0;0;9;;9;Видин;България;20;-;гр.Видин;10971;-;622
050900021;5;2;0;0;0;0;18;1;83;1;14;0;10;16;1;1;3;6;0;1;1;50;0;9;1;0;0;14;;9;Видин;България;21;-;гр.Видин;10971;-;591
050900022;2;0;0;0;1;0;25;0;95;1;23;1;12;13;1;3;0;4;0;1;1;53;0;12;3;0;0;14;;9;Видин;България;22;-;гр.Видин;10971;-;664
050900023;7;0;0;6;0;0;29;2;94;0;18;0;19;20;2;0;0;7;4;1;0;58;1;17;2;0;0;6;;9;Видин;България;23;-;гр.Видин;10971;-;749
050900024;3;2;1;0;0;0;27;4;74;0;15;0;21;11;0;0;5;7;2;3;0;49;1;8;1;0;0;12;;9;Видин;България;24;-;гр.Видин;10971;-;612
050900025;3;0;0;0;1;0;24;0;92;1;25;1;22;7;0;1;0;4;4;0;0;66;2;17;1;0;0;10;;9;Видин;България;25;-;гр.Видин;10971;-;612
050900026;3;0;1;0;0;0;24;0;82;1;15;0;9;8;2;4;0;5;0;0;2;72;1;12;5;0;0;12;;9;Видин;България;26;-;гр.Видин;10971;-;636
050900027;4;1;0;1;2;1;27;0;95;0;23;0;11;9;0;5;0;8;1;1;1;57;2;21;4;0;0;18;;9;Видин;България;27;-;гр.Видин;10971;-;672
050900028;5;3;0;0;0;1;45;2;80;0;25;0;14;10;0;0;1;6;3;1;2;47;0;11;6;0;0;14;;9;Видин;България;28;-;гр.Видин;10971;-;776
050900029;3;1;0;0;3;0;20;0;101;0;26;0;24;16;4;8;0;9;2;0;0;50;1;18;10;0;0;13;;9;Видин;България;29;-;гр.Видин;10971;-;727
050900030;2;0;0;0;0;0;16;1;44;0;19;0;24;8;0;2;0;11;1;0;0;40;2;12;5;0;0;4;;9;Видин;България;30;-;гр.Видин;10971;-;590
050900031;2;1;0;0;0;0;29;0;59;1;7;0;23;5;2;5;0;7;0;0;0;59;1;16;6;0;0;12;;9;Видин;България;31;-;гр.Видин;10971;-;687
050900032;0;3;0;0;0;1;11;1;69;0;18;1;23;8;0;0;0;5;1;0;0;44;1;20;1;0;0;10;;9;Видин;България;32;-;гр.Видин;10971;-;687
050900033;2;0;0;0;3;0;12;0;67;3;22;1;20;8;0;2;0;5;3;0;1;53;1;9;2;0;0;8;;9;Видин;България;33;-;гр.Видин;10971;-;631
050900034;3;2;0;0;1;0;10;0;64;0;17;1;17;6;1;1;2;7;0;0;0;63;0;7;4;0;0;7;;9;Видин;България;34;-;гр.Видин;10971;-;588
050900035;0;2;0;0;0;1;17;0;45;0;24;2;15;8;0;2;0;12;2;0;0;53;0;13;5;0;0;12;;9;Видин;България;35;-;гр.Видин;10971;-;552
050900036;4;0;0;0;0;3;11;0;87;0;13;0;25;16;2;0;1;9;2;0;0;51;0;13;5;0;0;11;;9;Видин;България;36;-;гр.Видин;10971;-;698
050900037;1;0;0;0;2;0;13;1;57;0;19;0;14;13;0;5;0;15;2;0;0;43;3;12;0;0;0;5;;9;Видин;България;37;-;гр.Видин;10971;-;626
050900038;2;1;0;0;2;0;15;1;65;0;21;0;21;11;0;3;0;11;2;1;0;48;0;9;6;0;0;3;;9;Видин;България;38;-;гр.Видин;10971;-;696
050900039;2;0;0;1;0;1;17;0;79;1;11;0;19;3;0;6;1;4;2;0;0;37;1;12;10;0;0;7;;9;Видин;България;39;-;гр.Видин;10971;-;666
050900040;4;0;2;0;0;0;25;1;49;1;24;0;12;8;0;0;1;4;1;0;0;46;0;15;4;0;0;9;;9;Видин;България;40;-;гр.Видин;10971;-;732
050900041;0;0;0;0;0;0;31;0;139;0;19;0;21;19;1;0;0;9;4;0;0;47;0;22;4;0;0;16;;9;Видин;България;41;-;гр.Видин;10971;-;772
050900042;4;0;0;0;1;0;27;0;86;0;10;0;18;5;2;1;1;3;5;1;1;52;1;18;5;0;0;6;;9;Видин;България;42;-;гр.Видин;10971;-;640
050900043;6;0;0;0;0;2;28;0;91;0;14;0;6;14;0;4;1;9;1;1;0;62;0;14;6;0;0;4;;9;Видин;България;43;-;гр.Видин;10971;-;720
050900044;1;0;0;0;1;0;33;0;67;0;7;0;8;5;0;1;0;4;1;0;1;54;1;6;0;0;0;8;;9;Видин;България;44;-;гр.Видин;10971;-;496
050900045;2;1;0;0;0;0;17;1;33;0;5;1;7;5;0;0;1;4;2;1;0;27;0;4;2;0;0;4;;9;Видин;България;45;-;гр.Видин;10971;-;276
050900046;6;0;0;0;1;0;39;0;92;0;18;1;12;16;1;0;0;3;3;1;0;80;2;14;3;0;0;13;;9;Видин;България;46;-;гр.Видин;10971;-;592
050900047;9;1;0;0;0;0;35;1;110;1;14;1;13;8;0;3;0;2;4;1;0;57;1;13;0;0;0;7;;9;Видин;България;47;-;гр.Видин;10971;-;647
050900048;2;0;0;0;0;0;38;0;69;1;14;2;6;11;0;3;0;1;2;1;0;57;0;9;3;0;0;7;;9;Видин;България;48;-;гр.Видин;10971;-;508
050900049;5;0;0;0;0;0;20;1;86;0;25;1;16;14;0;2;1;8;5;1;0;80;1;8;1;0;0;13;;9;Видин;България;49;-;гр.Видин;10971;-;628
050900050;2;0;1;0;0;0;10;0;89;2;12;0;14;6;0;1;0;8;1;0;0;46;0;10;2;0;0;10;;9;Видин;България;50;-;гр.Видин;10971;-;713
050900051;2;0;0;0;2;0;11;4;53;1;18;0;9;7;1;2;0;5;0;0;0;40;2;7;2;0;0;5;;9;Видин;България;51;-;гр.Видин;10971;-;671
050900052;2;1;0;1;2;0;14;2;71;0;19;1;20;13;1;0;0;11;1;0;0;29;1;17;1;0;0;4;;9;Видин;България;52;-;гр.Видин;10971;-;762
050900053;3;0;1;3;2;1;22;0;74;1;10;0;14;7;0;4;0;4;5;0;0;34;0;13;3;0;0;8;;9;Видин;България;53;-;гр.Видин;10971;-;691
050900054;4;0;1;0;1;0;18;0;53;0;16;1;13;7;1;0;0;5;1;0;1;53;0;12;2;0;0;6;;9;Видин;България;54;-;гр.Видин;10971;-;639
050900055;1;4;0;1;1;0;10;0;56;0;12;0;17;7;0;0;0;7;0;0;0;33;3;17;0;0;0;1;;9;Видин;България;55;-;гр.Видин;10971;-;568
050900056;3;2;1;0;1;0;11;0;80;0;16;1;12;6;0;0;1;5;1;0;0;24;1;10;3;0;0;5;;9;Видин;България;56;-;гр.Видин;10971;-;674
050900057;2;0;1;2;0;0;16;0;83;0;11;0;24;9;0;4;1;5;0;0;0;34;0;14;0;0;0;7;;9;Видин;България;57;-;гр.Видин;10971;-;703
050900058;3;1;0;0;1;0;20;0;90;0;17;1;18;5;6;1;4;6;2;2;0;39;2;9;6;0;0;9;;9;Видин;България;58;-;гр.Видин;10971;-;660
050900059;5;2;1;0;0;1;16;0;98;0;20;0;13;4;0;2;0;16;0;0;0;30;0;6;9;0;0;2;;9;Видин;България;59;-;гр.Видин;10971;-;651
050900060;0;0;1;0;0;0;12;0;73;1;17;0;11;6;0;1;1;6;2;0;1;57;3;13;6;0;0;6;;9;Видин;България;60;-;гр.Видин;10971;-;601
050900061;1;0;0;1;0;0;12;1;80;0;16;1;22;4;1;3;0;13;1;1;0;54;2;14;9;0;0;6;;9;Видин;България;61;-;гр.Видин;10971;-;751
050900062;0;0;1;0;0;0;23;2;69;0;22;0;21;12;2;2;1;12;0;2;0;33;0;10;7;0;0;17;;9;Видин;България;62;-;гр.Видин;10971;-;697
050900063;4;0;0;2;1;0;19;1;74;0;14;1;22;12;2;1;0;5;2;0;1;60;1;11;8;0;0;7;;9;Видин;България;63;-;гр.Видин;10971;-;671
050900064;2;0;0;1;0;0;16;0;69;0;17;2;16;11;1;3;0;6;1;1;0;46;0;15;3;0;0;12;;9;Видин;България;64;-;гр.Видин;10971;-;674
050900065;4;1;0;0;0;0;26;0;102;0;22;0;20;10;0;7;0;15;1;0;0;58;1;22;5;0;0;8;;9;Видин;България;65;-;гр.Видин;10971;-;921
050900066;2;0;2;0;1;0;37;3;85;0;25;1;18;7;2;2;1;9;2;1;2;70;1;18;4;0;0;10;;9;Видин;България;66;-;гр.Видин;10971;-;713
050900067;3;0;0;1;0;0;40;3;85;0;25;1;32;11;0;9;0;8;2;3;0;55;0;20;6;0;0;11;;9;Видин;България;67;-;гр.Видин;10971;-;723
050900068;2;1;0;0;0;0;44;3;104;1;10;0;13;11;0;2;0;5;4;0;0;55;1;13;3;0;0;8;;9;Видин;България;68;-;гр.Видин;10971;-;662
050900069;0;0;1;0;1;1;8;0;50;0;3;0;15;1;0;0;0;95;0;0;1;50;0;3;6;0;0;38;;9;Видин;България;69;-;гр.Видин;10971;-;673
050900070;1;1;0;0;0;0;5;0;54;0;0;1;5;0;0;0;2;90;2;2;1;52;1;2;2;0;0;29;;9;Видин;България;70;-;гр.Видин;10971;-;705
050900071;1;1;0;1;1;1;6;1;87;1;2;0;10;0;0;0;2;79;2;0;0;36;0;0;3;0;0;34;;9;Видин;България;71;-;гр.Видин;10971;-;779
050900072;0;0;0;0;1;0;2;1;38;0;2;0;10;10;0;1;0;41;0;0;0;27;1;0;0;0;0;21;;9;Видин;България;72;-;гр.Видин;10971;-;484
050900073;0;0;0;0;0;0;0;4;52;0;2;0;7;9;0;0;0;75;2;2;0;28;0;0;0;0;0;27;;9;Видин;България;73;-;гр.Видин;10971;-;572
050900074;0;1;0;2;0;1;1;0;61;0;0;0;10;0;0;0;1;51;0;1;0;25;1;2;1;0;0;25;;9;Видин;България;74;-;гр.Видин;10971;-;528
050900075;0;1;1;1;1;2;3;6;74;0;1;0;12;2;0;0;0;60;0;1;0;17;0;0;1;0;0;23;;9;Видин;България;75;-;гр.Видин;10971;-;648
050900076;3;1;0;0;0;1;7;0;58;0;12;3;18;13;0;0;1;36;0;0;0;48;0;3;6;0;0;8;;9;Видин;България;76;-;с.Новоселци;52283;-;609
050900077;3;0;0;0;1;0;7;0;50;2;19;2;8;8;0;0;0;7;4;0;2;25;0;3;0;0;0;2;;9;Видин;България;77;-;гр.Видин;10971;-;346
050900078;0;0;1;0;0;0;10;1;51;1;17;0;1;10;0;5;0;5;1;2;0;36;0;3;1;0;0;2;;9;Видин;България;78;-;гр.Видин;10971;-;443
050900079;2;2;0;0;0;0;32;2;101;1;14;2;23;16;0;1;0;9;4;0;2;50;1;16;9;0;0;4;;9;Видин;България;79;-;гр.Видин;10971;-;906
050900080;0;1;1;0;0;2;8;0;52;0;1;0;3;2;0;0;0;34;1;2;1;22;0;1;0;0;0;14;;9;Видин;България;80;-;гр.Видин;10971;-;375
050900081;0;0;0;0;0;1;55;0;12;0;1;0;1;0;0;0;0;2;0;0;0;4;0;1;0;0;0;3;;9;Видин;България;81;-;с.Генерал Мариново;14698;-;112
050900082;0;0;0;0;0;0;2;0;8;0;1;0;1;0;0;0;0;4;0;0;0;24;0;0;1;0;0;1;;9;Видин;България;82;-;с.Пешаково;56252;-;67
050900083;0;0;0;0;0;0;1;0;48;1;8;0;17;2;0;0;0;2;0;0;0;24;0;2;1;0;0;4;;9;Видин;България;83;-;с.Дружба;23786;-;177
050900084;1;0;0;0;0;0;0;0;17;0;1;0;2;0;0;0;0;1;0;0;0;11;0;0;0;0;0;2;;9;Видин;България;84;-;с.Долни Бошняк;22318;-;66
050900085;0;0;0;0;0;0;8;0;10;0;1;0;2;4;0;0;0;1;0;0;0;13;0;6;0;0;0;1;;9;Видин;България;85;-;с.Плакудер;56616;-;68
050900086;0;1;0;0;0;0;9;0;32;0;0;0;9;1;1;0;0;2;0;0;0;32;0;1;0;0;0;7;;9;Видин;България;86;-;с.Динковица;21186;-;139
050900087;1;0;0;0;1;1;16;2;73;0;12;2;29;2;3;0;0;2;0;1;0;56;0;16;6;0;0;16;;9;Видин;България;87;-;с.Градец;17422;-;555
050900088;1;2;0;0;1;0;22;0;83;0;23;0;22;16;5;0;0;2;0;2;1;73;0;11;3;0;0;26;;9;Видин;България;88;-;с.Градец;17422;-;676
050900089;0;0;0;0;0;0;2;0;11;0;2;0;0;2;0;0;0;2;0;0;0;23;0;0;0;0;0;7;;9;Видин;България;89;-;с.Акациево;179;-;66
050900090;0;0;0;0;0;1;6;0;12;0;2;0;7;2;0;0;0;1;0;0;1;25;0;7;0;0;0;4;;9;Видин;България;90;-;с.Рупци;63358;-;111
050900091;0;0;0;2;0;0;3;0;34;0;12;0;3;3;1;2;0;6;0;0;0;52;0;7;3;0;0;19;;9;Видин;България;91;-;с.Майор Узуново;46111;-;251
050900092;1;1;0;0;0;1;8;0;62;0;18;0;57;8;0;2;0;5;2;0;2;54;1;14;15;0;0;13;;9;Видин;България;92;-;с.Иново;32754;-;578
050900093;0;0;0;1;0;0;13;1;114;0;8;0;10;3;0;0;5;2;2;0;0;47;3;1;6;0;0;20;;9;Видин;България;93;-;с.Капитановци;36141;-;492
050900094;0;1;0;0;0;0;11;0;124;0;8;1;7;3;0;1;3;5;1;0;1;56;0;2;3;0;0;12;;9;Видин;България;94;-;с.Капитановци;36141;-;480
050900095;0;0;0;0;0;1;15;0;84;0;11;1;26;5;1;0;0;20;0;0;0;61;2;3;10;0;0;17;;9;Видин;България;95;-;с.Покрайна;57131;-;596
050900096;0;2;1;0;0;0;16;0;88;1;16;2;14;3;1;0;0;19;0;1;1;54;0;6;4;0;0;15;;9;Видин;България;96;-;с.Покрайна;57131;-;548
050900097;0;1;0;0;0;0;16;0;30;0;3;0;10;0;0;2;0;1;0;1;0;59;0;2;5;0;0;4;;9;Видин;България;97;-;с.Гомотарци;15998;-;300
050900098;0;0;0;0;0;0;10;0;42;1;8;0;8;3;0;1;0;3;0;0;0;48;0;8;11;0;0;5;;9;Видин;България;98;-;с.Гомотарци;15998;-;333
050900099;1;1;1;1;0;1;15;0;81;0;6;0;7;4;1;0;0;15;0;0;3;106;0;10;0;0;0;22;;9;Видин;България;99;-;с.Антимово;919;-;503
050900100;2;0;0;0;0;0;9;1;45;1;7;1;11;5;2;1;0;5;0;0;1;73;0;13;2;0;0;10;;9;Видин;България;100;-;с.Бела Рада;3280;-;449
050900101;0;0;0;0;0;1;7;0;49;0;6;0;9;9;0;2;0;20;1;0;1;85;0;4;0;0;0;3;;9;Видин;България;101;-;с.Кутово;41263;-;383
050900102;0;1;0;0;0;0;9;1;54;0;8;0;8;3;0;3;0;12;0;0;0;47;1;4;1;0;0;6;;9;Видин;България;102;-;с.Кутово;41263;-;350
050900103;1;2;1;0;1;1;11;1;94;1;4;0;13;5;1;0;0;7;0;0;0;97;0;1;3;0;0;5;;9;Видин;България;103;-;с.Сланотрън;67194;-;488
050900104;0;0;0;0;0;0;8;0;12;0;1;0;3;0;0;0;0;5;0;0;0;14;0;5;3;0;0;3;;9;Видин;България;104;-;с.Войница;11925;-;79
050900105;1;0;1;0;0;0;18;0;78;0;7;0;6;2;2;0;0;3;0;0;2;65;0;14;2;0;0;13;;9;Видин;България;105;-;с.Кошава;39147;-;353
050900106;1;0;0;0;0;0;9;3;76;3;13;0;27;3;0;1;0;11;0;0;1;43;0;13;1;0;0;7;;9;Видин;България;106;-;гр.Дунавци;24061;-;659
050900107;1;0;0;0;1;1;5;0;29;0;9;1;16;2;0;2;0;8;0;0;0;39;0;4;3;0;0;12;;9;Видин;България;107;-;гр.Дунавци;24061;-;356
050900108;0;0;1;1;1;1;1;0;42;0;5;1;32;1;0;0;0;51;2;0;0;42;0;7;0;0;0;20;;9;Видин;България;108;-;гр.Дунавци;24061;-;658
050900109;4;0;0;0;1;0;7;0;38;1;12;0;22;5;1;3;2;23;2;1;0;42;0;8;3;0;0;19;;9;Видин;България;109;-;гр.Дунавци;24061;-;631
050900110;1;2;1;1;0;1;3;1;35;0;4;0;12;14;0;1;0;15;1;0;0;45;0;10;4;0;0;14;;9;Видин;България;110;-;с.Синаговци;66473;-;318
050900111;1;0;1;0;0;0;0;0;21;0;0;0;2;6;0;0;0;3;0;0;1;22;0;5;0;0;0;3;;9;Видин;България;111;-;с.Ивановци;32130;-;84
050900112;0;0;0;0;1;0;0;0;22;0;4;0;5;2;0;0;0;25;0;0;0;29;0;2;0;0;0;7;;9;Видин;България;112;-;с.Жеглица;29043;-;162
050900113;0;0;0;0;0;0;1;1;12;0;3;0;1;2;0;0;0;2;0;0;1;15;0;0;0;0;0;0;;9;Видин;България;113;-;с.Въртоп;12958;-;50
050900114;0;0;1;0;0;0;6;0;12;0;6;1;7;8;0;0;1;3;0;0;0;15;0;1;0;0;0;3;;9;Видин;България;114;-;с.Гайтанци;14369;-;82
050900115;0;0;0;1;0;2;7;0;23;1;3;0;8;2;0;0;2;4;0;0;0;11;0;2;0;0;0;2;;9;Видин;България;115;-;с.Цар Симеоново;66442;-;95
050900116;0;0;0;0;0;0;1;0;13;0;3;0;5;2;0;0;0;1;0;1;0;11;0;6;0;0;0;6;;9;Видин;България;116;-;с.Ботево;5832;-;52
050900117;0;0;0;0;0;0;2;0;16;0;7;0;6;0;1;0;0;10;0;0;0;14;1;5;0;0;0;6;;9;Видин;България;117;-;с.Търняне;73746;-;131
050900118;0;0;1;1;2;1;9;1;75;2;2;2;46;5;0;0;0;7;1;0;0;41;1;14;2;0;0;13;;9;Видин;България;118;-;с.Буковец;6954;-;607
050900119;0;0;0;0;0;0;4;0;62;0;2;0;7;0;0;0;0;2;0;0;0;29;1;1;0;0;0;4;;9;Видин;България;119;-;с.Каленик;35328;-;219
050900120;1;1;1;0;1;0;8;1;57;0;22;0;16;4;1;1;0;2;0;1;0;56;0;3;2;0;0;6;;9;Видин;България;120;-;с.Слана бара;67180;-;361
050900121;0;0;0;0;0;0;1;0;6;0;4;0;1;0;0;0;0;2;0;0;1;15;0;2;0;0;0;0;;9;Видин;България;121;-;гр.Видин;10971;-;177
050900122;0;0;0;0;0;0;2;0;6;0;2;0;1;0;0;0;0;1;0;0;0;15;0;1;0;0;0;4;m;9;Видин;България;122;-;гр.Видин;10971;-;27
050900123;0;0;0;0;0;0;2;0;4;0;3;0;0;2;0;0;0;1;0;0;0;15;0;1;0;0;0;1;m;9;Видин;България;123;-;гр.Видин;10971;-;27
051500001;2;0;1;0;0;0;6;1;21;0;8;3;18;2;0;1;0;13;0;0;0;26;0;3;2;0;0;15;;15;Грамада;България;1;-;гр.Грамада;17645;-;186
051500002;1;1;0;0;0;0;12;0;56;0;20;0;56;2;1;1;0;29;1;0;0;65;2;9;2;0;0;16;;15;Грамада;България;2;-;гр.Грамада;17645;-;614
051500003;0;2;0;1;2;1;10;1;47;0;7;0;55;4;0;1;0;8;1;1;1;84;1;21;0;0;0;10;;15;Грамада;България;3;-;гр.Грамада;17645;-;529
