sid,Нова Алтернатива,Демократическа Партия,НФСБ,Коалиция за България,Свобода и Достойнство,Нац.-Демократична Партия,Гражданска Листа - Модерна БГ,СДС,Либерален Алианс,Християн-Социален Съюз,Атака,ГЕРБ,РЗС,ВМРО - БНД,Демокр. Гражд. Инициатива,Християндем. партия,Средна Европейска Класа,Нац. Патриотично Обединение,Лидер,Зелените,ДСБ-БДФ,Социалдем. Партия,Другата България,Българската Левица,Кауза България,ДБГ,ДАНО,Българска Пролет,Горда България,Глас Народен,БЗНС,ДПС,Нац. Движение Единство,Партия на Бълг. Жени,Единна Народна Партия,Съюз на Комунистите,независими,npn,invalid,station_type,municipality,municipality_name,country_name,station,region_name,place,ekatte,address,eligible_voters
312600087,5,0.0,23,77,0,1,2,2,1,0.0,29,164,19,6,0.0,0.0,0.0,0.0,1,4.0,5,0.0,0.0,0,0,15,1,2.0,1,4,1.0,1,0.0,0.0,0,2.0,0.0,0.0,8.0,,26,Ямбол,България,087,ЯМБОЛ,гр.Ямбол,87374,-,737
312600088,3,0.0,25,78,0,0,2,2,0,0.0,40,155,14,3,0.0,2.0,0.0,0.0,4,2.0,7,0.0,1.0,0,0,14,0,0.0,2,5,1.0,0,0.0,0.0,0,0.0,0.0,0.0,7.0,,26,Ямбол,България,088,ЯМБОЛ,гр.Ямбол,87374,-,829
312600089,3,0.0,24,121,1,0,0,9,1,0.0,31,179,12,2,0.0,0.0,0.0,2.0,4,1.0,16,0.0,0.0,3,0,12,0,0.0,1,1,0.0,2,0.0,0.0,0,1.0,0.0,0.0,6.0,,26,Ямбол,България,089,ЯМБОЛ,гр.Ямбол,87374,-,844
312600090,3,0.0,37,80,6,0,0,8,2,0.0,29,114,9,3,0.0,0.0,0.0,0.0,2,2.0,11,0.0,0.0,1,0,12,0,1.0,5,3,1.0,2,0.0,0.0,0,1.0,0.0,0.0,5.0,,26,Ямбол,България,090,ЯМБОЛ,гр.Ямбол,87374,-,628
312600091,1,0.0,29,105,4,5,3,2,0,0.0,27,123,13,7,0.0,0.0,1.0,0.0,2,2.0,11,0.0,0.0,1,0,18,2,0.0,0,5,2.0,1,0.0,0.0,0,0.0,0.0,0.0,4.0,,26,Ямбол,България,091,ЯМБОЛ,гр.Ямбол,87374,-,756
312600092,0,0.0,35,106,0,1,1,0,0,0.0,36,132,17,1,0.0,0.0,0.0,1.0,1,4.0,6,0.0,0.0,4,1,18,0,0.0,2,5,2.0,1,0.0,0.0,0,2.0,0.0,0.0,4.0,,26,Ямбол,България,092,ЯМБОЛ,гр.Ямбол,87374,-,711
312600093,4,0.0,26,72,0,0,3,2,1,1.0,26,101,24,4,0.0,0.0,1.0,0.0,0,2.0,3,0.0,0.0,0,0,8,0,0.0,3,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,2.0,,26,Ямбол,България,093,ЯМБОЛ,гр.Ямбол,87374,-,649
312600094,8,0.0,16,85,0,1,2,4,0,0.0,23,133,23,2,0.0,1.0,0.0,0.0,4,3.0,4,0.0,2.0,1,0,11,0,0.0,3,2,1.0,0,0.0,0.0,2,0.0,0.0,0.0,10.0,,26,Ямбол,България,094,ЯМБОЛ,гр.Ямбол,87374,-,708
312600095,6,0.0,20,94,2,0,3,2,1,0.0,46,135,19,2,0.0,0.0,0.0,0.0,2,3.0,7,0.0,0.0,0,0,10,0,0.0,11,3,0.0,1,0.0,0.0,1,0.0,0.0,0.0,1.0,,26,Ямбол,България,095,ЯМБОЛ,гр.Ямбол,87374,-,688
312600096,5,0.0,31,80,0,0,3,4,0,0.0,26,112,24,1,0.0,2.0,0.0,0.0,1,1.0,5,0.0,0.0,0,1,12,0,0.0,1,4,0.0,1,0.0,0.0,0,1.0,0.0,0.0,9.0,,26,Ямбол,България,096,ЯМБОЛ,гр.Ямбол,87374,-,669
312600097,11,0.0,24,100,2,0,1,7,1,0.0,21,117,17,5,0.0,0.0,0.0,0.0,2,1.0,8,0.0,0.0,0,0,8,0,0.0,6,3,3.0,1,0.0,0.0,1,1.0,0.0,0.0,10.0,,26,Ямбол,България,097,ЯМБОЛ,гр.Ямбол,87374,-,694
312600098,6,0.0,27,104,1,0,0,2,2,0.0,37,168,22,4,0.0,0.0,1.0,1.0,2,0.0,5,0.0,0.0,0,0,14,0,0.0,1,3,1.0,1,0.0,0.0,0,0.0,0.0,0.0,6.0,,26,Ямбол,България,098,ЯМБОЛ,гр.Ямбол,87374,-,875
312600099,2,0.0,28,78,4,0,1,2,0,0.0,36,108,9,3,0.0,0.0,0.0,0.0,6,3.0,3,0.0,0.0,0,1,11,1,0.0,2,1,1.0,1,0.0,0.0,1,0.0,0.0,0.0,3.0,,26,Ямбол,България,099,ЯМБОЛ,гр.Ямбол,87374,-,589
312600100,1,0.0,21,58,6,2,1,4,0,0.0,15,107,22,7,0.0,0.0,0.0,1.0,1,1.0,1,0.0,0.0,0,0,13,0,0.0,2,1,0.0,0,0.0,0.0,0,2.0,0.0,0.0,2.0,,26,Ямбол,България,100,ЯМБОЛ,гр.Ямбол,87374,-,490
312600101,5,0.0,17,74,1,0,4,3,0,0.0,24,109,21,8,0.0,0.0,0.0,0.0,0,1.0,5,0.0,0.0,1,0,8,0,2.0,0,3,0.0,1,0.0,0.0,0,0.0,0.0,0.0,5.0,,26,Ямбол,България,101,ЯМБОЛ,гр.Ямбол,87374,-,544
312600102,1,0.0,4,17,0,0,0,1,0,0.0,4,12,2,0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,0.0,0,0,1,0,0.0,0,1,1.0,1,0.0,0.0,0,0.0,0.0,0.0,2.0,,26,Ямбол,България,102,ЯМБОЛ,гр.Ямбол,87374,-,48
320100001,0,0.0,0,0,0,0,0,0,0,0.0,1,19,0,0,0.0,0.0,0.0,0.0,0,3.0,1,1.0,0.0,1,0,0,0,1.0,0,1,0.0,0,0.0,2.0,0,1.0,0.0,0.0,0.0,,01,чужбина,Австралия,001,Австралия,Канбера,-1,-,34
320200002,3,7.0,37,183,119,1,0,28,1,0.0,83,461,9,25,10.0,0.0,0.0,0.0,10,84.0,200,1.0,2.0,3,1,123,0,4.0,5,48,1.0,70,0.0,2.0,0,8.0,0.0,0.0,22.0,,02,чужбина,Австрия,002,Австрия,Виена,-1,-,511
320300003,1,0.0,0,13,0,0,0,0,0,0.0,0,10,0,2,0.0,0.0,0.0,0.0,2,0.0,3,0.0,0.0,0,1,6,0,0.0,2,1,0.0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,,03,чужбина,Азербайджан,003,Азербайджан,Баку,-1,-,29
320400004,0,1.0,2,43,0,0,0,1,0,0.0,2,33,0,8,0.0,0.0,0.0,0.0,0,1.0,5,1.0,0.0,0,0,9,0,0.0,0,1,0.0,1,0.0,0.0,0,0.0,0.0,0.0,9.0,,04,чужбина,Албания,004,Албания,Тирана,-1,-,22
320500005,0,1.0,0,11,0,0,0,0,0,0.0,0,10,0,1,0.0,0.0,0.0,0.0,0,0.0,3,0.0,0.0,0,0,4,0,0.0,0,0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,,05,чужбина,Аржентина,005,Аржентина,Буенос Айрес,-1,-,33
320600006,20,0.0,1,28,0,0,0,0,0,0.0,5,18,0,2,0.0,0.0,0.0,0.0,0,0.0,4,0.0,0.0,1,0,7,0,0.0,1,4,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,,06,чужбина,Афганистан,006,Афганистан,Кабул,-1,-,80
320600007,172,1.0,4,41,0,0,0,0,0,0.0,13,35,2,3,1.0,0.0,0.0,0.0,1,0.0,1,0.0,1.0,1,0,2,1,0.0,0,7,0.0,2,0.0,0.0,0,1.0,0.0,0.0,3.0,,06,чужбина,Афганистан,007,Афганистан,Кандахар,-1,-,250
320700008,0,1.0,6,23,23,0,0,5,1,2.0,21,86,4,5,6.0,0.0,0.0,1.0,0,5.0,4,1.0,0.0,4,0,29,0,1.0,2,15,1.0,393,0.0,1.0,0,0.0,0.0,0.0,17.0,,07,чужбина,Белгия,008,Белгия,Антверпен,-1,-,162
320700009,8,4.0,13,137,21,4,3,14,0,0.0,26,295,10,14,8.0,0.0,1.0,1.0,4,57.0,116,2.0,0.0,7,0,103,0,3.0,1,13,7.0,182,0.0,0.0,2,2.0,0.0,0.0,18.0,,07,чужбина,Белгия,009,Белгия,Брюксел,-1,-,525
320700010,5,0.0,10,109,13,0,11,15,0,0.0,20,199,8,10,3.0,2.0,0.0,0.0,1,43.0,74,1.0,2.0,2,0,76,0,3.0,1,5,4.0,225,0.0,2.0,1,0.0,0.0,0.0,16.0,,07,чужбина,Белгия,010,Белгия,Брюксел,-1,-,554
320700011,0,1.0,10,41,12,0,1,2,0,0.0,25,130,4,2,0.0,2.0,0.0,1.0,0,6.0,8,0.0,0.0,2,0,19,0,0.0,1,1,2.0,276,0.0,0.0,0,2.0,0.0,0.0,25.0,,07,чужбина,Белгия,011,Белгия,Гент,-1,-,166
320800012,2,0.0,2,17,0,0,0,0,0,0.0,2,13,1,0,0.0,0.0,0.0,0.0,0,1.0,4,0.0,0.0,0,0,1,0,0.0,0,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,2.0,,08,чужбина,Босна и Херцеговина,012,Босна и Херцеговина,Сараево,-1,-,29
320900013,2,1.0,1,14,1,0,1,5,0,2.0,17,62,1,4,2.0,1.0,0.0,2.0,0,9.0,13,0.0,0.0,0,0,19,0,1.0,4,22,0.0,0,0.0,1.0,1,0.0,0.0,0.0,8.0,,09,чужбина,Великобритания,013,Великобритания,Абърдийн,-1,-,111
320900014,1,0.0,3,12,0,0,1,1,1,0.0,5,129,1,8,1.0,1.0,0.0,0.0,0,19.0,23,0.0,0.0,2,0,27,0,0.0,3,3,3.0,2,0.0,0.0,0,0.0,0.0,0.0,7.0,,09,чужбина,Великобритания,014,Великобритания,Бирмингам,-1,-,133
320900015,1,1.0,3,18,1,0,0,6,0,0.0,11,55,0,0,0.0,0.0,1.0,1.0,0,18.0,9,0.0,0.0,0,0,27,0,1.0,0,25,3.0,1,0.0,0.0,0,0.0,0.0,0.0,2.0,,09,чужбина,Великобритания,015,Великобритания,Глазгоу,-1,-,128
320900016,1,0.0,4,17,0,0,0,4,1,0.0,11,61,1,0,3.0,0.0,0.0,0.0,0,25.0,19,0.0,0.0,0,0,32,0,0.0,1,26,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,,09,чужбина,Великобритания,016,Великобритания,Единбург,-1,-,134
320900017,1,0.0,1,16,0,0,0,4,0,0.0,11,30,0,4,2.0,0.0,0.0,0.0,0,13.0,12,0.0,2.0,0,0,13,0,1.0,2,2,2.0,0,0.0,0.0,1,1.0,0.0,0.0,8.0,,09,чужбина,Великобритания,017,Великобритания,Колчестер,-1,-,105
320900018,6,3.0,48,196,7,3,10,27,3,0.0,133,997,9,21,26.0,1.0,2.0,5.0,6,89.0,193,3.0,5.0,4,0,166,0,0.0,6,44,2.0,8,0.0,4.0,1,3.0,0.0,0.0,54.0,,09,чужбина,Великобритания,018,Великобритания,Лондон,-1,-,894
320900019,12,2.0,52,106,7,5,5,18,2,0.0,157,969,21,25,16.0,3.0,2.0,2.0,0,25.0,45,2.0,7.0,6,0,67,0,1.0,5,39,1.0,39,2.0,3.0,3,3.0,0.0,0.0,36.0,,09,чужбина,Великобритания,019,Великобритания,Лондон,-1,-,934
320900020,2,0.0,4,33,4,0,1,15,0,0.0,31,164,6,6,4.0,0.0,0.0,1.0,8,16.0,30,0.0,0.0,0,0,34,0,0.0,1,18,2.0,2,0.0,1.0,0,1.0,0.0,0.0,13.0,,09,чужбина,Великобритания,020,Великобритания,Манчестър,-1,-,195
320900021,0,0.0,0,9,1,0,1,2,0,0.0,5,47,2,3,3.0,0.0,0.0,0.0,0,10.0,1,0.0,0.0,0,1,2,0,1.0,1,3,0.0,0,0.0,0.0,1,0.0,0.0,0.0,5.0,,09,чужбина,Великобритания,021,Великобритания,Норич,-1,-,148
320900022,2,0.0,2,35,0,0,4,6,1,0.0,23,174,3,5,0.0,0.0,0.0,0.0,0,5.0,9,0.0,0.0,0,0,16,0,0.0,0,3,0.0,2,0.0,0.0,0,0.0,0.0,0.0,2.0,,09,чужбина,Великобритания,022,Великобритания,Чатам,-1,-,104
320900023,0,0.0,1,9,1,0,0,2,0,0.0,5,96,0,3,0.0,0.0,0.0,0.0,0,2.0,7,0.0,0.0,0,0,3,0,0.0,0,2,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,09,чужбина,Великобритания,023,Великобритания,Честър,-1,-,109
321000024,0,0.0,2,9,0,1,1,1,0,0.0,2,5,2,2,0.0,0.0,0.0,0.0,0,3.0,3,0.0,0.0,0,0,3,0,0.0,0,2,0.0,1,0.0,1.0,0,0.0,0.0,0.0,1.0,,10,чужбина,Грузия,024,Грузия,Тбилиси,-1,-,30
321100025,0,0.0,15,10,0,0,1,1,0,0.0,12,45,3,0,0.0,0.0,0.0,0.0,2,1.0,1,0.0,0.0,0,0,7,0,1.0,0,0,0.0,3,0.0,1.0,0,1.0,0.0,0.0,1.0,,11,чужбина,Гърция,025,Гърция,Александруполис,-1,-,136
321100026,4,0.0,117,132,10,2,5,14,0,3.0,96,803,26,21,14.0,1.0,3.0,1.0,5,4.0,33,4.0,1.0,2,1,37,1,3.0,13,16,2.0,4,1.0,2.0,1,7.0,0.0,0.0,54.0,,11,чужбина,Гърция,026,Гърция,Атина,-1,-,218
321100027,2,1.0,4,8,0,0,1,2,0,0.0,9,53,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2.0,1,0,2,0,0.0,1,1,1.0,2,0.0,0.0,0,1.0,0.0,0.0,8.0,,11,чужбина,Гърция,027,Гърция,Волос,-1,-,123
321100028,1,0.0,4,13,0,0,0,4,0,0.0,1,76,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1,0,0,0,0.0,0,1,0.0,2,0.0,0.0,0,0.0,0.0,0.0,2.0,,11,чужбина,Гърция,028,Гърция,Йерапетра,-1,-,102
321100029,0,1.0,5,25,2,0,1,3,0,0.0,8,81,6,4,1.0,1.0,0.0,0.0,4,8.0,9,1.0,0.0,0,0,2,0,0.0,0,1,0.0,7,0.0,0.0,0,2.0,0.0,0.0,7.0,,11,чужбина,Гърция,029,Гърция,Кавала,-1,-,146
321100030,0,0.0,11,10,3,0,0,0,0,0.0,5,37,3,0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0,0,0,0,0.0,0,0,0.0,3,0.0,1.0,0,2.0,0.0,0.0,4.0,,11,чужбина,Гърция,030,Гърция,Комотини,-1,-,113
321100031,3,0.0,6,32,4,0,0,1,0,0.0,6,133,4,7,1.0,0.0,1.0,0.0,0,1.0,0,0.0,0.0,0,0,9,0,0.0,0,1,0.0,0,0.0,0.0,2,0.0,0.0,0.0,7.0,,11,чужбина,Гърция,031,Гърция,Родос,-1,-,114
321100032,0,1.0,16,13,1,0,1,5,1,2.0,9,58,3,6,0.0,0.0,0.0,3.0,0,2.0,0,1.0,0.0,0,0,11,0,0.0,1,0,0.0,2,0.0,3.0,0,0.0,0.0,0.0,6.0,,11,чужбина,Гърция,032,Гърция,Патра,-1,-,108
321100033,4,1.0,14,59,1,0,3,5,2,0.0,20,159,6,9,3.0,0.0,2.0,1.0,0,6.0,15,3.0,1.0,4,0,11,1,0.0,6,8,0.0,4,0.0,3.0,2,4.0,0.0,0.0,13.0,,11,чужбина,Гърция,033,Гърция,Солун,-1,-,37
321100034,1,0.0,13,14,2,0,0,2,0,0.0,11,89,5,2,5.0,1.0,0.0,0.0,1,0.0,0,0.0,0.0,1,0,8,0,4.0,0,1,0.0,3,0.0,2.0,0,0.0,0.0,0.0,13.0,,11,чужбина,Гърция,034,Гърция,Ханя,-1,-,179
321200035,1,0.0,8,20,7,0,0,5,1,0.0,26,152,0,2,2.0,0.0,2.0,1.0,0,41.0,27,0.0,1.0,3,0,21,1,0.0,0,28,0.0,62,1.0,0.0,0,1.0,0.0,0.0,8.0,,12,чужбина,Дания,035,Дания,Копенхаген,-1,-,138
321200036,4,1.0,2,6,2,0,4,1,0,0.0,13,33,1,7,2.0,0.0,2.0,0.0,0,6.0,7,0.0,0.0,0,0,10,0,0.0,0,13,0.0,0,0.0,0.0,0,2.0,0.0,0.0,4.0,,12,чужбина,Дания,036,Дания,Олборг,-1,-,114
321200037,0,0.0,0,4,0,0,0,5,0,1.0,10,76,1,3,6.0,1.0,1.0,0.0,2,20.0,21,1.0,0.0,0,0,17,0,2.0,0,11,2.0,1,0.0,1.0,0,0.0,0.0,0.0,8.0,,12,чужбина,Дания,037,Дания,Орхус,-1,-,137
321300038,0,0.0,0,8,0,0,1,1,0,0.0,0,11,0,0,0.0,0.0,0.0,0.0,0,5.0,2,0.0,0.0,0,0,4,0,0.0,0,2,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,,13,чужбина,Египет,038,Египет,Кайро,-1,-,26
321400039,1,0.0,3,26,2,1,0,0,0,0.0,6,121,3,4,0.0,0.0,3.0,0.0,1,6.0,12,0.0,0.0,1,0,6,0,0.0,0,3,0.0,0,0.0,0.0,2,1.0,0.0,0.0,7.0,,14,чужбина,Израел,039,Израел,Тел Авив,-1,-,31
321500040,2,0.0,10,42,0,0,3,9,0,0.0,34,177,2,3,8.0,0.0,0.0,0.0,0,8.0,15,0.0,0.0,0,0,26,0,1.0,0,7,0.0,4,0.0,1.0,0,0.0,0.0,0.0,4.0,,15,чужбина,Ирландия,040,Ирландия,Дъблин,-1,-,117
321600041,1,1.0,19,10,0,1,0,9,1,0.0,36,246,3,3,5.0,0.0,3.0,1.0,1,8.0,4,0.0,0.0,0,1,27,0,0.0,2,0,2.0,14,0.0,2.0,0,1.0,0.0,0.0,9.0,,16,чужбина,Испания,041,Испания,Алкала де Енарес,-1,-,217
321600042,3,0.0,10,27,1,0,0,6,0,1.0,18,90,2,4,6.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0,2,8,0,0.0,0,1,1.0,9,0.0,1.0,0,1.0,0.0,0.0,2.0,,16,чужбина,Испания,042,Испания,Аранда де Дуеро,-1,-,102
321600043,1,1.0,9,39,0,1,1,7,3,0.0,36,342,2,8,13.0,0.0,3.0,0.0,0,29.0,44,2.0,5.0,6,0,24,1,0.0,0,17,1.0,5,0.0,2.0,1,0.0,0.0,0.0,8.0,,16,чужбина,Испания,043,Испания,Барселона,-1,-,173
321600044,2,0.0,13,12,0,0,0,1,2,0.0,12,183,5,5,1.0,0.0,0.0,0.0,0,1.0,7,0.0,1.0,0,1,10,0,2.0,0,4,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,,16,чужбина,Испания,044,Испания,Бенидорм,-1,-,109
321600045,3,1.0,36,50,0,0,2,5,0,2.0,70,417,5,11,6.0,1.0,3.0,0.0,0,2.0,17,0.0,0.0,1,1,31,0,1.0,6,10,3.0,4,0.0,4.0,1,3.0,0.0,0.0,19.0,,16,чужбина,Испания,045,Испания,Валенсия,-1,-,121
321600046,4,0.0,26,49,2,0,3,4,0,1.0,65,406,6,6,0.0,0.0,5.0,0.0,0,3.0,6,3.0,5.0,2,0,23,0,0.0,3,4,2.0,2,0.0,3.0,1,0.0,0.0,0.0,10.0,,16,чужбина,Испания,046,Испания,Гандия,-1,-,111
321600047,0,0.0,8,35,0,0,1,1,0,0.0,10,139,11,4,0.0,0.0,0.0,0.0,0,1.0,2,0.0,1.0,1,0,2,0,0.0,0,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,,16,чужбина,Испания,047,Испания,Ел Ехидо,-1,-,127
321600048,0,0.0,35,24,0,0,2,3,0,0.0,30,282,5,11,1.0,3.0,0.0,0.0,2,1.0,1,0.0,2.0,0,2,19,0,0.0,3,3,0.0,4,1.0,1.0,0,0.0,0.0,0.0,6.0,,16,чужбина,Испания,048,Испания,Енгера,-1,-,125
321600049,0,0.0,25,21,1,0,3,0,0,0.0,6,72,5,4,1.0,0.0,1.0,0.0,2,0.0,1,0.0,0.0,0,0,10,1,0.0,0,0,2.0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,,16,чужбина,Испания,049,Испания,Канталехо,-1,-,110
321600050,2,0.0,3,5,0,0,1,1,0,1.0,8,95,2,0,0.0,0.0,0.0,0.0,0,1.0,6,0.0,0.0,0,0,1,0,0.0,2,0,1.0,1,0.0,1.0,0,0.0,0.0,0.0,0.0,,16,чужбина,Испания,050,Испания,Кастельон,-1,-,108
321600051,4,0.0,28,29,8,3,3,7,0,0.0,50,424,4,9,5.0,0.0,2.0,0.0,2,9.0,4,0.0,1.0,3,0,31,0,1.0,4,9,1.0,6,1.0,5.0,0,0.0,0.0,0.0,4.0,,16,чужбина,Испания,051,Испания,Колядо Вилялба,-1,-,141
321600052,0,0.0,10,11,2,0,0,2,0,0.0,23,210,1,9,1.0,0.0,0.0,0.0,0,3.0,8,0.0,2.0,0,0,6,0,0.0,5,3,0.0,2,1.0,1.0,0,0.0,0.0,0.0,5.0,,16,чужбина,Испания,052,Испания,Йорет де Мар,-1,-,159
321600053,0,0.0,9,8,0,0,0,1,3,0.0,6,59,3,5,0.0,0.0,0.0,2.0,0,0.0,2,0.0,0.0,0,0,3,0,0.0,0,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,1.0,,16,чужбина,Испания,053,Испания,Лорка,-1,-,102
321600054,2,2.0,69,96,6,1,9,14,1,1.0,73,757,20,18,10.0,1.0,1.0,0.0,1,23.0,40,2.0,5.0,11,1,75,0,5.0,3,16,4.0,3,1.0,3.0,1,3.0,0.0,0.0,22.0,,16,чужбина,Испания,054,Испания,Мадрид,-1,-,191
321600055,2,1.0,5,16,2,2,5,1,2,0.0,25,111,7,4,4.0,0.0,4.0,0.0,0,1.0,7,0.0,2.0,0,0,11,0,0.0,1,2,0.0,0,0.0,0.0,1,0.0,0.0,0.0,6.0,,16,чужбина,Испания,055,Испания,Малага,-1,-,170
321600056,1,1.0,18,26,0,0,0,3,0,0.0,20,232,5,3,4.0,0.0,0.0,0.0,0,1.0,3,0.0,0.0,1,1,11,0,0.0,1,5,1.0,3,0.0,3.0,1,1.0,0.0,0.0,6.0,,16,чужбина,Испания,056,Испания,Местолес,-1,-,118
321600057,0,0.0,8,15,1,0,1,2,0,0.0,23,134,0,4,0.0,0.0,0.0,0.0,4,0.0,3,1.0,0.0,0,0,4,0,0.0,0,0,2.0,3,0.0,1.0,0,0.0,0.0,0.0,4.0,,16,чужбина,Испания,057,Испания,Мурсия,-1,-,122
321600058,4,5.0,44,59,2,0,5,12,2,0.0,60,554,10,16,5.0,0.0,0.0,1.0,3,14.0,17,3.0,1.0,1,1,42,0,0.0,3,8,0.0,8,0.0,2.0,0,1.0,0.0,0.0,16.0,,16,чужбина,Испания,058,Испания,Палма де Майорка,-1,-,267
321600059,0,2.0,18,40,10,1,0,3,1,0.0,15,324,3,4,15.0,0.0,1.0,0.0,4,7.0,3,1.0,3.0,1,0,19,1,0.0,12,2,2.0,241,1.0,0.0,0,3.0,0.0,0.0,6.0,,16,чужбина,Испания,059,Испания,Памплона,-1,-,126
321600060,1,0.0,8,15,1,0,0,2,0,0.0,19,139,7,7,2.0,0.0,0.0,0.0,0,1.0,2,0.0,3.0,2,0,9,0,0.0,1,1,0.0,0,0.0,2.0,0,0.0,0.0,0.0,3.0,,16,чужбина,Испания,060,Испания,Реус,-1,-,131
321600061,0,0.0,3,6,1,0,0,0,0,0.0,0,26,2,1,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,1,0,1,0,0.0,0,0,0.0,119,0.0,0.0,0,1.0,0.0,0.0,5.0,,16,чужбина,Испания,061,Испания,Тафая,-1,-,120
321600062,0,0.0,14,27,0,0,0,3,0,0.0,28,190,3,8,7.0,0.0,0.0,0.0,0,2.0,9,0.0,0.0,0,0,8,0,0.0,0,4,1.0,2,0.0,1.0,0,3.0,0.0,0.0,2.0,,16,чужбина,Испания,062,Испания,Торревиеха,-1,-,110
321600063,0,0.0,10,3,0,0,1,1,1,0.0,9,108,2,2,7.0,0.0,0.0,0.0,0,0.0,5,0.0,0.0,0,0,6,1,0.0,2,2,0.0,0,0.0,1.0,0,0.0,0.0,0.0,1.0,,16,чужбина,Испания,063,Испания,Торемолинос,-1,-,125
321600064,2,0.0,23,35,1,1,3,9,3,0.0,52,385,4,6,5.0,1.0,0.0,2.0,2,2.0,6,1.0,6.0,3,1,34,0,2.0,1,9,3.0,2,0.0,3.0,1,0.0,0.0,0.0,16.0,,16,чужбина,Испания,064,Испания,Хетафе,-1,-,177
321700065,4,1.0,18,69,3,0,1,19,0,1.0,40,362,6,13,8.0,1.0,1.0,0.0,0,15.0,53,0.0,0.0,2,0,45,8,0.0,2,5,0.0,3,0.0,1.0,1,2.0,0.0,0.0,15.0,,17,чужбина,Италия,065,Италия,Милано,-1,-,349
321700066,4,0.0,16,33,0,2,5,3,0,0.0,26,83,1,1,1.0,0.0,0.0,0.0,0,4.0,8,1.0,0.0,2,1,6,0,0.0,0,3,1.0,1,0.0,4.0,0,0.0,0.0,0.0,6.0,,17,чужбина,Италия,066,Италия,Неапол,-1,-,166
321700067,2,3.0,5,49,2,0,1,8,0,1.0,45,159,6,8,3.0,0.0,0.0,0.0,1,15.0,32,2.0,1.0,4,0,24,0,0.0,2,4,0.0,3,0.0,3.0,0,1.0,0.0,0.0,4.0,,17,чужбина,Италия,067,Италия,Рим,-1,-,63
321800068,0,0.0,0,7,0,0,1,0,0,0.0,3,25,0,2,1.0,0.0,1.0,0.0,0,2.0,1,0.0,0.0,0,0,3,0,0.0,0,1,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,18,чужбина,Йордания,068,Йордания,Аман,-1,-,28
321900069,3,0.0,6,29,0,0,0,4,1,0.0,13,103,2,8,0.0,0.0,0.0,0.0,0,9.0,20,1.0,1.0,2,0,7,0,0.0,2,3,0.0,0,1.0,0.0,4,1.0,0.0,0.0,1.0,,19,чужбина,Канада,069,Канада,Брамтън,-1,-,124
321900070,5,0.0,11,25,2,0,2,8,0,0.0,29,235,1,7,3.0,1.0,0.0,0.0,3,17.0,52,1.0,2.0,0,0,35,0,1.0,1,5,0.0,1,0.0,1.0,0,2.0,0.0,0.0,17.0,,19,чужбина,Канада,070,Канада,Монреал,-1,-,219
321900071,0,0.0,3,18,0,0,0,4,0,0.0,13,70,0,0,0.0,0.0,0.0,0.0,0,7.0,12,3.0,0.0,2,0,12,0,0.0,0,4,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,,19,чужбина,Канада,071,Канада,Отава,-1,-,40
321900072,0,0.0,11,48,1,0,0,9,0,0.0,27,215,1,5,2.0,1.0,0.0,0.0,2,29.0,38,0.0,0.0,2,0,15,0,1.0,0,4,1.0,1,0.0,1.0,2,1.0,0.0,0.0,1.0,,19,чужбина,Канада,072,Канада,Торонто,-1,-,79
322000073,0,0.0,0,3,0,0,4,2,0,0.0,1,33,0,1,0.0,0.0,0.0,0.0,0,3.0,7,0.0,0.0,0,0,5,0,0.0,0,2,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,,20,чужбина,Катар,073,Катар,Доха,-1,-,37
322100074,4,2.0,24,28,1,1,1,8,1,0.0,39,467,9,5,3.0,0.0,0.0,0.0,1,5.0,8,1.0,2.0,1,0,20,0,0.0,6,4,0.0,1,0.0,3.0,0,0.0,0.0,0.0,14.0,,21,чужбина,Кипър,074,Кипър,Ларнака,-1,-,212
322100075,4,0.0,18,30,3,1,0,3,0,0.0,52,390,11,7,5.0,0.0,3.0,0.0,0,6.0,6,1.0,2.0,0,0,17,0,0.0,0,15,0.0,0,0.0,4.0,0,2.0,0.0,0.0,12.0,,21,чужбина,Кипър,075,Кипър,Лимасол,-1,-,122
