sid,yes,no,invalid,region,municipality,municipality_name,admin_reg,station,region_name,place,ekatte,address,eligible_voters
013300009,108,62,1,01,33,Петрич,00,009,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,879
013300010,79,48,0,01,33,Петрич,00,010,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,924
013300011,63,49,1,01,33,Петрич,00,011,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,941
013300012,38,45,1,01,33,Петрич,00,012,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,929
013300013,65,51,3,01,33,Петрич,00,013,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,917
013300014,46,59,2,01,33,Петрич,00,014,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,933
013300015,41,42,1,01,33,Петрич,00,015,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,925
013300016,93,41,3,01,33,Петрич,00,016,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,876
013300017,60,50,1,01,33,Петрич,00,017,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,878
013300018,63,50,0,01,33,Петрич,00,018,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,957
013300019,37,12,2,01,33,Петрич,00,019,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,930
013300020,50,88,1,01,33,Петрич,00,020,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,965
013300021,51,21,0,01,33,Петрич,00,021,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,923
013300022,70,53,1,01,33,Петрич,00,022,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,948
013300023,88,61,1,01,33,Петрич,00,023,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,833
013300024,88,41,2,01,33,Петрич,00,024,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,831
013300025,80,54,1,01,33,Петрич,00,025,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,856
013300026,97,64,1,01,33,Петрич,00,026,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,897
013300027,58,50,2,01,33,Петрич,00,027,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,998
013300028,60,54,0,01,33,Петрич,00,028,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,784
013300029,40,41,0,01,33,Петрич,00,029,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,718
013300030,8,5,0,01,33,Петрич,00,030,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,797
013300031,14,3,0,01,33,Петрич,00,031,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,619
013300032,1,0,0,01,33,Петрич,00,032,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,627
013300033,38,21,2,01,33,Петрич,00,033,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,930
013300034,69,34,1,01,33,Петрич,00,034,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,875
013300035,39,30,1,01,33,Петрич,00,035,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,948
013300036,40,40,0,01,33,Петрич,00,036,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,776
013300037,33,36,0,01,33,Петрич,00,037,БЛАГОЕВГРАД,с.Дрангово,23563.0,-,446
013300038,50,67,5,01,33,Петрич,00,038,БЛАГОЕВГРАД,с.Тополница,72744.0,-,672
013300039,49,14,0,01,33,Петрич,00,039,БЛАГОЕВГРАД,с.Митиново,48458.0,-,310
013300040,11,8,1,01,33,Петрич,00,040,БЛАГОЕВГРАД,с.Ръждак,63542.0,-,229
013300041,40,37,0,01,33,Петрич,00,041,БЛАГОЕВГРАД,с.Марикостиново,47189.0,-,554
013300042,58,34,3,01,33,Петрич,00,042,БЛАГОЕВГРАД,с.Марикостиново,47189.0,-,570
013300043,5,9,1,01,33,Петрич,00,043,БЛАГОЕВГРАД,с.Кромидово,39935.0,-,128
013300044,26,5,0,01,33,Петрич,00,044,БЛАГОЕВГРАД,с.Капатово,36083.0,-,159
013300045,33,19,1,01,33,Петрич,00,045,БЛАГОЕВГРАД,с.Ново Кономлади,52091.0,-,151
013300046,87,33,0,01,33,Петрич,00,046,БЛАГОЕВГРАД,с.Генерал Тодоров,58390.0,-,603
013300047,40,34,0,01,33,Петрич,00,047,БЛАГОЕВГРАД,с.Кулата,40539.0,-,399
013300048,40,19,0,01,33,Петрич,00,048,БЛАГОЕВГРАД,с.Кулата,40539.0,-,330
013300049,23,7,1,01,33,Петрич,00,049,БЛАГОЕВГРАД,с.Долно Спанчево,22842.0,-,104
013300050,30,9,0,01,33,Петрич,00,050,БЛАГОЕВГРАД,с.Марино поле,47247.0,-,270
013300051,43,33,0,01,33,Петрич,00,051,БЛАГОЕВГРАД,с.Чучулигово,81832.0,-,186
013300052,78,35,1,01,33,Петрич,00,052,БЛАГОЕВГРАД,с.Кърналово,40912.0,-,866
013300053,83,26,1,01,33,Петрич,00,053,БЛАГОЕВГРАД,с.Кърналово,40912.0,-,715
013300054,34,23,0,01,33,Петрич,00,054,БЛАГОЕВГРАД,с.Рупите,49312.0,-,487
013300055,29,26,0,01,33,Петрич,00,055,БЛАГОЕВГРАД,с.Рупите,49312.0,-,448
013300056,66,24,2,01,33,Петрич,00,056,БЛАГОЕВГРАД,с.Старчево,69119.0,-,532
013300057,99,29,3,01,33,Петрич,00,057,БЛАГОЕВГРАД,с.Михнево,48578.0,-,484
013300058,74,10,0,01,33,Петрич,00,058,БЛАГОЕВГРАД,с.Михнево,48578.0,-,510
013300059,19,3,0,01,33,Петрич,00,059,БЛАГОЕВГРАД,с.Рибник,62623.0,-,142
013300060,124,54,2,01,33,Петрич,00,060,БЛАГОЕВГРАД,с.Първомай,59077.0,-,1068
013300061,67,22,0,01,33,Петрич,00,061,БЛАГОЕВГРАД,с.Първомай,59077.0,-,951
013300062,109,23,2,01,33,Петрич,00,062,БЛАГОЕВГРАД,с.Първомай,59077.0,-,941
013300063,41,21,0,01,33,Петрич,00,063,БЛАГОЕВГРАД,с.Кавракирово,35081.0,-,676
013300064,81,34,0,01,33,Петрич,00,064,БЛАГОЕВГРАД,с.Кавракирово,35081.0,-,587
013300065,64,17,3,01,33,Петрич,00,065,БЛАГОЕВГРАД,с.Долна Рибница,22246.0,-,314
013300066,23,12,1,01,33,Петрич,00,066,БЛАГОЕВГРАД,с.Чуричени,81791.0,-,163
013300067,29,6,4,01,33,Петрич,00,067,БЛАГОЕВГРАД,с.Мендово,47799.0,-,96
013300068,21,8,1,01,33,Петрич,00,068,БЛАГОЕВГРАД,с.Боровичене,5596.0,-,58
013300069,46,13,5,01,33,Петрич,00,069,БЛАГОЕВГРАД,с.Долна Крушица,22143.0,-,182
013300070,55,11,0,01,33,Петрич,00,070,БЛАГОЕВГРАД,с.Гега,14581.0,-,241
013300071,19,8,0,01,33,Петрич,00,071,БЛАГОЕВГРАД,с.Баскалци,2806.0,-,71
013300072,13,3,0,01,33,Петрич,00,072,БЛАГОЕВГРАД,с.Кукурахцево,40508.0,-,51
013300073,8,3,0,01,33,Петрич,00,073,БЛАГОЕВГРАД,с.Чурилово,81788.0,-,44
013300074,30,16,0,01,33,Петрич,00,074,БЛАГОЕВГРАД,с.Струмешница,69941.0,-,354
013300075,9,2,0,01,33,Петрич,00,075,БЛАГОЕВГРАД,с.Долене,21885.0,-,27
013300076,6,9,0,01,33,Петрич,00,076,БЛАГОЕВГРАД,с.Зойчене,31317.0,-,52
013300077,10,1,0,01,33,Петрич,00,077,БЛАГОЕВГРАД,с.Волно,12036.0,-,19
013300078,25,3,0,01,33,Петрич,00,078,БЛАГОЕВГРАД,с.Вишлене,11358.0,-,67
013300079,12,13,0,01,33,Петрич,00,079,БЛАГОЕВГРАД,с.Право бърдо,58061.0,-,64
013300080,16,5,0,01,33,Петрич,00,080,БЛАГОЕВГРАД,с.Яково,87312.0,-,64
013300081,23,3,0,01,33,Петрич,00,081,БЛАГОЕВГРАД,с.Драгуш,23488.0,-,50
013300082,28,4,0,01,33,Петрич,00,082,БЛАГОЕВГРАД,с.Дреново,23697.0,-,107
013300083,11,4,1,01,33,Петрич,00,083,БЛАГОЕВГРАД,с.Богородица,66322.0,-,26
013300084,74,55,0,01,33,Петрич,00,084,БЛАГОЕВГРАД,с.Беласица,3294.0,-,482
013300085,53,38,6,01,33,Петрич,00,085,БЛАГОЕВГРАД,с.Беласица,3294.0,-,510
013300086,108,53,0,01,33,Петрич,00,086,БЛАГОЕВГРАД,с.Коларово,37989.0,-,932
013300087,117,66,6,01,33,Петрич,00,087,БЛАГОЕВГРАД,с.Коларово,37989.0,-,895
013300088,97,44,3,01,33,Петрич,00,088,БЛАГОЕВГРАД,с.Самуилово,65293.0,-,774
013300089,34,8,0,01,33,Петрич,00,089,БЛАГОЕВГРАД,с.Камена,35688.0,-,297
013300090,128,58,3,01,33,Петрич,00,090,БЛАГОЕВГРАД,с.Яворница,87134.0,-,824
013300091,26,25,0,01,33,Петрич,00,091,БЛАГОЕВГРАД,с.Ключ,37349.0,-,470
013300092,46,15,0,01,33,Петрич,00,092,БЛАГОЕВГРАД,с.Ключ,37349.0,-,435
013300093,42,30,0,01,33,Петрич,00,093,БЛАГОЕВГРАД,с.Скрът,66901.0,-,621
013300094,37,19,0,01,33,Петрич,00,094,БЛАГОЕВГРАД,с.Скрът,66901.0,-,469
013300095,78,33,2,01,33,Петрич,00,095,БЛАГОЕВГРАД,с.Габрене,14091.0,-,113
013300096,2,2,0,01,33,Петрич,00,096,БЛАГОЕВГРАД,гр.Петрич,56126.0,-,28
013700001,119,94,5,01,37,Разлог,00,001,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,742
013700002,89,97,4,01,37,Разлог,00,002,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,690
013700003,108,92,2,01,37,Разлог,00,003,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,739
013700004,93,106,5,01,37,Разлог,00,004,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,756
013700005,83,86,2,01,37,Разлог,00,005,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,670
013700006,136,81,0,01,37,Разлог,00,006,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,716
013700007,91,77,4,01,37,Разлог,00,007,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,629
013700008,110,91,6,01,37,Разлог,00,008,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,764
013700009,121,82,0,01,37,Разлог,00,009,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,743
013700010,62,45,0,01,37,Разлог,00,010,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,779
013700011,66,59,1,01,37,Разлог,00,011,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,584
013700012,105,89,3,01,37,Разлог,00,012,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,729
013700013,70,66,6,01,37,Разлог,00,013,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,551
013700014,66,104,6,01,37,Разлог,00,014,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,678
013700015,64,3,0,01,37,Разлог,00,015,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,678
013700016,36,10,1,01,37,Разлог,00,016,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,598
013700017,109,91,2,01,37,Разлог,00,017,БЛАГОЕВГРАД,с.Бачево,2960.0,-,704
013700018,119,77,0,01,37,Разлог,00,018,БЛАГОЕВГРАД,с.Бачево,2960.0,-,722
013700019,139,50,2,01,37,Разлог,00,019,БЛАГОЕВГРАД,с.Годлево,15326.0,-,490
013700020,103,77,0,01,37,Разлог,00,020,БЛАГОЕВГРАД,с.Баня,2693.0,-,845
013700021,140,95,2,01,37,Разлог,00,021,БЛАГОЕВГРАД,с.Баня,2693.0,-,785
013700022,48,52,0,01,37,Разлог,00,022,БЛАГОЕВГРАД,с.Баня,2693.0,-,780
013700023,114,159,14,01,37,Разлог,00,023,БЛАГОЕВГРАД,с.Долно Драглище,22602.0,-,506
013700024,136,144,6,01,37,Разлог,00,024,БЛАГОЕВГРАД,с.Горно Драглище,16754.0,-,850
013700025,82,68,10,01,37,Разлог,00,025,БЛАГОЕВГРАД,с.Добърско,21748.0,-,528
013700026,137,55,1,01,37,Разлог,00,026,БЛАГОЕВГРАД,с.Елешница,27293.0,-,723
013700027,97,40,0,01,37,Разлог,00,027,БЛАГОЕВГРАД,с.Елешница,27293.0,-,595
013700028,5,9,12,01,37,Разлог,00,028,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,30
013700029,9,6,1,01,37,Разлог,00,029,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,35
013700030,9,21,5,01,37,Разлог,00,030,БЛАГОЕВГРАД,гр.Разлог,61813.0,-,35
014000001,111,49,2,01,40,Сандански,00,001,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,828
014000002,102,61,0,01,40,Сандански,00,002,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,841
014000003,105,56,2,01,40,Сандански,00,003,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,922
014000004,76,60,4,01,40,Сандански,00,004,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,950
014000005,112,58,3,01,40,Сандански,00,005,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,829
014000006,94,63,2,01,40,Сандански,00,006,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,993
014000007,101,60,2,01,40,Сандански,00,007,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,903
014000008,61,41,1,01,40,Сандански,00,008,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,752
014000009,53,26,0,01,40,Сандански,00,009,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,504
014000010,38,35,0,01,40,Сандански,00,010,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,493
014000011,92,72,1,01,40,Сандански,00,011,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,842
014000012,80,80,1,01,40,Сандански,00,012,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,815
014000013,106,73,0,01,40,Сандански,00,013,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,920
014000014,71,76,0,01,40,Сандански,00,014,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,988
014000015,68,35,1,01,40,Сандански,00,015,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,641
014000016,112,76,0,01,40,Сандански,00,016,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,817
014000017,130,65,0,01,40,Сандански,00,017,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,818
014000018,78,105,0,01,40,Сандански,00,018,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,897
014000019,111,81,3,01,40,Сандански,00,019,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,839
014000020,77,57,5,01,40,Сандански,00,020,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,822
014000021,118,72,0,01,40,Сандански,00,021,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,759
014000022,56,45,0,01,40,Сандански,00,022,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,478
014000023,87,82,1,01,40,Сандански,00,023,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,856
014000024,40,40,0,01,40,Сандански,00,024,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,703
014000025,88,39,2,01,40,Сандански,00,025,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,853
014000026,90,37,1,01,40,Сандански,00,026,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,772
014000027,115,66,3,01,40,Сандански,00,027,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,994
014000028,66,35,1,01,40,Сандански,00,028,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,931
014000029,62,46,0,01,40,Сандански,00,029,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,851
014000030,36,23,1,01,40,Сандански,00,030,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,1006
014000031,39,15,0,01,40,Сандански,00,031,БЛАГОЕВГРАД,гр.Сандански,65334.0,-,927
014000033,25,38,1,01,40,Сандански,00,033,БЛАГОЕВГРАД,с.Плоски,56839.0,-,313
014000034,21,29,0,01,40,Сандански,00,034,БЛАГОЕВГРАД,с.Плоски,56839.0,-,286
014000035,6,2,1,01,40,Сандански,00,035,БЛАГОЕВГРАД,с.Кръстилци,40378.0,-,22
014000036,39,23,0,01,40,Сандански,00,036,БЛАГОЕВГРАД,с.Вълково,12471.0,-,325
014000037,45,43,0,01,40,Сандански,00,037,БЛАГОЕВГРАД,с.Струма,69938.0,-,531
014000038,38,47,0,01,40,Сандански,00,038,БЛАГОЕВГРАД,с.Лебница,43181.0,-,364
014000039,19,21,0,01,40,Сандански,00,039,БЛАГОЕВГРАД,с.Лиляново,43699.0,-,258
014000041,13,5,1,01,40,Сандански,00,041,БЛАГОЕВГРАД,с.Дебрене,20345.0,-,68
014000042,58,32,15,01,40,Сандански,00,042,БЛАГОЕВГРАД,с.Поленица,57176.0,-,558
014000043,35,39,0,01,40,Сандански,00,043,БЛАГОЕВГРАД,с.Поленица,57176.0,-,462
014000044,47,28,2,01,40,Сандански,00,044,БЛАГОЕВГРАД,с.Джигурово,20780.0,-,583
014000045,88,64,1,01,40,Сандански,00,045,БЛАГОЕВГРАД,с.Лешница,43565.0,-,690
014000046,34,23,0,01,40,Сандански,00,046,БЛАГОЕВГРАД,с.Дамяница,20105.0,-,488
014000047,44,28,0,01,40,Сандански,00,047,БЛАГОЕВГРАД,с.Дамяница,20105.0,-,565
014000048,74,29,1,01,40,Сандански,00,048,БЛАГОЕВГРАД,с.Ново Делчево,52074.0,-,573
014000049,34,29,0,01,40,Сандански,00,049,БЛАГОЕВГРАД,с.Ново Делчево,52074.0,-,452
014000050,35,23,3,01,40,Сандански,00,050,БЛАГОЕВГРАД,с.Склаве,66785.0,-,645
014000051,60,21,1,01,40,Сандански,00,051,БЛАГОЕВГРАД,с.Склаве,66785.0,-,557
014000052,24,16,0,01,40,Сандански,00,052,БЛАГОЕВГРАД,с.Ласкарево,43150.0,-,173
014000053,4,8,0,01,40,Сандански,00,053,БЛАГОЕВГРАД,с.Ладарево,43030.0,-,28
014000054,26,4,1,01,40,Сандански,00,054,БЛАГОЕВГРАД,с.Спатово,68223.0,-,102
014000055,19,11,0,01,40,Сандански,00,055,БЛАГОЕВГРАД,с.Хотово,77361.0,-,95
014000056,36,3,0,01,40,Сандански,00,056,БЛАГОЕВГРАД,с.Лозеница,44121.0,-,72
014000057,11,2,5,01,40,Сандански,00,057,БЛАГОЕВГРАД,с.Зорница,20910.0,-,81
014000058,20,9,0,01,40,Сандански,00,058,БЛАГОЕВГРАД,с.Виногради,11168.0,-,26
014000059,39,15,1,01,40,Сандански,00,059,БЛАГОЕВГРАД,с.Хърсово,77565.0,-,219
014000060,74,44,1,01,40,Сандански,00,060,БЛАГОЕВГРАД,с.Левуново,43243.0,-,621
014000061,39,20,0,01,40,Сандански,00,061,БЛАГОЕВГРАД,гр.Мелник,47754.0,-,195
014000062,11,4,0,01,40,Сандански,00,062,БЛАГОЕВГРАД,с.Кърланово,40926.0,-,47
014000063,13,1,0,01,40,Сандански,00,063,БЛАГОЕВГРАД,с.Сугарево,70189.0,-,25
014000065,15,0,0,01,40,Сандански,00,065,БЛАГОЕВГРАД,с.Рожен,62918.0,-,44
014000066,6,3,0,01,40,Сандански,00,066,БЛАГОЕВГРАД,с.Любовка,44639.0,-,27
