sid,ГЕРБ-СДС,ПП/ДБ,ВЪЗР,ДПС-Пеев,БСП,ДПС-Доган,ИТН,МЕЧ,ВЕЛИЧИЕ,npn,invalid,СИНЯ БЪЛГАРИЯ,БВ,РУСОФИЛИ ЗА БГ,ПРЯКА ДЕМОКРАЦИЯ,ГЛАС НАРОДЕН,"РБ, ССД и ЗС",ЗЕЛЕНИТЕ,АТАКА,МОЯ СТРАНА БЪЛГАРИЯ,НП ИСИ,ПРАВОТО,ДОСТ,БНС-НД,КОЙ,Чавдар Попов (нез.),Булгари,БСДД,СПБП,БТР,БРИГАДА,region,municipality,admin_reg,station,region_name,municipality_name,place,ekatte,address,eligible_voters
082700018,-1,0,0,-3,0,-3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,08,27,00,018,08. ДОБРИЧ,Тервел,с.Зърнево,31396,"С.ЗЪРНЕВО, Клуб на пенсионера ул. Първа  №33",1224
082800064,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,08,28,00,064,08. ДОБРИЧ,Добрич,гр.Добрич,72624,"ГР.ДОБРИЧ, ОУ  Хан Аспарух   -  ж.к . Добротица   № 11",695
082800074,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,08,28,00,074,08. ДОБРИЧ,Добрич,гр.Добрич,72624,"ГР.ДОБРИЧ, Дирекция  Социално подпомагане  бул.  Добруджа  №8а",546
082800084,0,0,-1,-2,0,0,-1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,08,28,00,084,08. ДОБРИЧ,Добрич,гр.Добрич,72624,"ГР.ДОБРИЧ, ОУ  Йордан Йовков  ул. Ген. Георги Попов  №52",686
082800098,0,0,0,0,-9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,08,28,00,098,08. ДОБРИЧ,Добрич,гр.Добрич,72624,"ГР.ДОБРИЧ, ДГ №32  Зорница  жк. Строител  до бл.65",637
082900004,2,1,0,1,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,08,29,00,004,08. ДОБРИЧ,Шабла,гр.Шабла,83017,"ГР.ШАБЛА, гр.Шабла ул. Равно поле  № 36, НЧ Зора-1894 ",920
090200007,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,02,00,007,09. КЪРДЖАЛИ,Ардино,с.Богатино,7925,"С.БОГАТИНО, читалище",544
090200010,0,-3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,02,00,010,09. КЪРДЖАЛИ,Ардино,с.Бял извор,7747,"С.БЯЛ ИЗВОР, младежки дом",1234
090200013,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,02,00,013,09. КЪРДЖАЛИ,Ардино,с.Горно Прахово,16910,"С.ГОРНО ПРАХОВО, читалище",551
090200015,4,1,0,1,0,9,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,02,00,015,09. КЪРДЖАЛИ,Ардино,с.Бял извор,7747,"С.БЯЛ ИЗВОР, читалище",587
090200034,0,-1,0,0,0,0,0,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,02,00,034,09. КЪРДЖАЛИ,Ардино,с.Бял извор,7747,"С.БЯЛ ИЗВОР, ОУ",159
090200040,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,02,00,040,09. КЪРДЖАЛИ,Ардино,с.Ябълковец,87059,"С.ЯБЪЛКОВЕЦ, младежки клуб",811
090200051,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,02,00,051,09. КЪРДЖАЛИ,Ардино,гр.Ардино,607,ул. Бели брези  №31,65
090200054,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,02,00,054,09. КЪРДЖАЛИ,Ардино,гр.Ардино,607,ул. Бели брези  №31,46
090800009,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,08,00,009,09. КЪРДЖАЛИ,Джебел,с.Слънчоглед,67502,"С.СЛЪНЧОГЛЕД, сграда №40-кметство",487
090800010,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,08,00,010,09. КЪРДЖАЛИ,Джебел,с.Плазище,56589,"С.ПЛАЗИЩЕ, ул.Първа №29-кметство",421
090800020,0,0,0,-4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,08,00,020,09. КЪРДЖАЛИ,Джебел,с.Козица,37736,"С.КОЗИЦА, сграда №113 - кметство",672
090800032,0,0,0,3,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,08,00,032,09. КЪРДЖАЛИ,Джебел,с.Генерал Гешево,14647,"С.ГЕНЕРАЛ ГЕШЕВО, сграда №46 - бивше читалище",173
091400013,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,14,00,013,09. КЪРДЖАЛИ,Кирково,с.Кремен,41174,"С.КРЕМЕН, сградата на магазина",72
091400030,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,14,00,030,09. КЪРДЖАЛИ,Кирково,с.Добромирци,21631,"С.ДОБРОМИРЦИ, в сградата на бившето основно училище",391
091400031,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,14,00,031,09. КЪРДЖАЛИ,Кирково,с.Пресека,58178,"С.ПРЕСЕКА, сградата на детската градина",807
091400032,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,14,00,032,09. КЪРДЖАЛИ,Кирково,с.Каялоба,36748,"С.КАЯЛОБА, в сградата на кметството",662
091400042,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,14,00,042,09. КЪРДЖАЛИ,Кирково,с.Фотиново,76159,"С.ФОТИНОВО, в ДГ  Слънце   мах. Фотиново ",1398
091400049,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,14,00,049,09. КЪРДЖАЛИ,Кирково,с.Старейшино,68895,"С.СТАРЕЙШИНО, частна къща собственост на Илхан Местан",186
091400051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0,0,0,0,0,09,14,00,051,09. КЪРДЖАЛИ,Кирково,с.Малкоч,46680,"С.МАЛКОЧ, в сградата на кметството",279
091400064,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,14,00,064,09. КЪРДЖАЛИ,Кирково,с.Кран,39445,"С.КРАН, в сградата на кметството",251
091400068,1,0,0,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,14,00,068,09. КЪРДЖАЛИ,Кирково,с.Еровете,27591,"С.ЕРОВЕТЕ, в сградата на кметството",363
091400072,0,0,0,0,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-1,0,0,09,14,00,072,09. КЪРДЖАЛИ,Кирково,с.Първенци,59054,"С.ПЪРВЕНЦИ, частна къща",329
091500002,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,15,00,002,09. КЪРДЖАЛИ,Крумовград,гр.Крумовград,39970,"ГР.КРУМОВГРАД, СУ  Васил Левски ,прогимназиален етап",1279
091500027,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,15,00,027,09. КЪРДЖАЛИ,Крумовград,с.Голяма Чинка,15713,"С.ГОЛЯМА ЧИНКА, читалище",795
091600003,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,16,00,003,09. КЪРДЖАЛИ,Кърджали,гр.Кърджали,40909,"ГР.КЪРДЖАЛИ, ОУ  П.К.Яворов ",807
091600008,0,0,0,-1,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,16,00,008,09. КЪРДЖАЛИ,Кърджали,гр.Кърджали,40909,"ГР.КЪРДЖАЛИ, ул. Рожен  №106 А",817
091600020,1,0,0,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,16,00,020,09. КЪРДЖАЛИ,Кърджали,гр.Кърджали,40909,"ГР.КЪРДЖАЛИ, СУ  Отец Паисий ",945
091600022,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,16,00,022,09. КЪРДЖАЛИ,Кърджали,гр.Кърджали,40909,"ГР.КЪРДЖАЛИ, СУ  Йордан Йовков ",612
091600034,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,16,00,034,09. КЪРДЖАЛИ,Кърджали,гр.Кърджали,40909,"ГР.КЪРДЖАЛИ, ПГТ  Проф. Д-р Асен Златаров ",596
091600042,0,0,-1,1,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,16,00,042,09. КЪРДЖАЛИ,Кърджали,гр.Кърджали,40909,"ГР.КЪРДЖАЛИ, ОУ  Васил Левски ",868
091600048,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,16,00,048,09. КЪРДЖАЛИ,Кърджали,гр.Кърджали,40909,"ГР.КЪРДЖАЛИ, СУ  Петко Рачов Славейков ",742
091600055,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,16,00,055,09. КЪРДЖАЛИ,Кърджали,гр.Кърджали,40909,"ГР.КЪРДЖАЛИ, СУ  Петко Рачов Славейков ",1650
091600061,0,-1,0,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,16,00,061,09. КЪРДЖАЛИ,Кърджали,гр.Кърджали,40909,"ГР.КЪРДЖАЛИ, СУ  Петко Рачов Славейков ",907
091600069,0,-1,0,-8,0,-5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,16,00,069,09. КЪРДЖАЛИ,Кърджали,с.Глухар,15216,"С.ГЛУХАР, училищна сграда",812
091600080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-1,09,16,00,080,09. КЪРДЖАЛИ,Кърджали,с.Енчец,27512,"С.ЕНЧЕЦ, училищна сграда",740
091600093,0,0,0,-2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,16,00,093,09. КЪРДЖАЛИ,Кърджали,с.Ястреб,87672,"С.ЯСТРЕБ, детската градина",180
091600105,0,0,0,3,0,1,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,16,00,105,09. КЪРДЖАЛИ,Кърджали,с.Чифлик,81462,"С.ЧИФЛИК, училищна сграда",869
091600135,0,0,-1,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,16,00,135,09. КЪРДЖАЛИ,Кърджали,гр.Кърджали,40909,"ГР.КЪРДЖАЛИ, СУ  Петко Рачов Славейков ",551
091600140,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,16,00,140,09. КЪРДЖАЛИ,Кърджали,с.Македонци,46214,"С.МАКЕДОНЦИ, кметството",793
091600148,0,0,0,2,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,16,00,148,09. КЪРДЖАЛИ,Кърджали,с.Охлювец,54479,"С.ОХЛЮВЕЦ, училищна сграда",530
091600155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,16,00,155,09. КЪРДЖАЛИ,Кърджали,с.Скална глава,66754,"С.СКАЛНА ГЛАВА, кметството",363
091600159,0,0,0,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,16,00,159,09. КЪРДЖАЛИ,Кърджали,гр.Кърджали,40909,Държавна психиатрична болница ,126
092100060,0,0,0,0,0,2,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,21,00,060,09. КЪРДЖАЛИ,Момчилград,гр.Момчилград,48996,ул.  26-ти декември  №12 ,94
093500012,0,0,0,0,0,-14,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,35,00,012,09. КЪРДЖАЛИ,Черноочене,с.Дядовско,24774,"С.ДЯДОВСКО, училището",508
093500013,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,35,00,013,09. КЪРДЖАЛИ,Черноочене,с.Даскалово,20167,"С.ДАСКАЛОВО, кметството",449
093500020,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,35,00,020,09. КЪРДЖАЛИ,Черноочене,с.Габрово,14221,"С.ГАБРОВО, училището",800
093500025,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,35,00,025,09. КЪРДЖАЛИ,Черноочене,с.Женда,29252,"С.ЖЕНДА, кметството",168
093500039,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,35,00,039,09. КЪРДЖАЛИ,Черноочене,с.Черноочене,81236,ул.“ Шеста“ №9,90
093500041,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,09,35,00,041,09. КЪРДЖАЛИ,Черноочене,с.Черноочене,81236,ул.“ Шеста“ №9,100
100400025,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,04,00,025,10. КЮСТЕНДИЛ,Бобов дол,гр.Бобов дол,4501,Затвора - гр. Бобов дол,43
102900001,-4,-1,-1,-19,0,0,0,-2,0,0,29,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0.0,0,0,0,0,0,10,29,00,001,10. КЮСТЕНДИЛ,Кюстендил,гр.Кюстендил,41112,"ГР.КЮСТЕНДИЛ, ПГ по селско стопанство  Св.Климент Охридски ",1044
102900009,-1,0,3,-1,-1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,29,00,009,10. КЮСТЕНДИЛ,Кюстендил,гр.Кюстендил,41112,"ГР.КЮСТЕНДИЛ, ПГ по икономика и мениджмънт  Йордан Захариев ",939
102900013,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,29,00,013,10. КЮСТЕНДИЛ,Кюстендил,гр.Кюстендил,41112,"ГР.КЮСТЕНДИЛ, Клуба на ул. Асен Златаров  № 36",895
102900017,-2,0,-1,0,0,0,0,0,0,0,5,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,29,00,017,10. КЮСТЕНДИЛ,Кюстендил,гр.Кюстендил,41112,"ГР.КЮСТЕНДИЛ, ПГ по лека промишленост  Владимир Димитров - Майстора ",924
102900038,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,29,00,038,10. КЮСТЕНДИЛ,Кюстендил,гр.Кюстендил,41112,"ГР.КЮСТЕНДИЛ, Клуба на пенсионера на ул.  Ракла  № 3",812
102900040,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,29,00,040,10. КЮСТЕНДИЛ,Кюстендил,гр.Кюстендил,41112,"ГР.КЮСТЕНДИЛ, Първо ОУ  Св.св.Кирил и Методий ",742
102900041,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,29,00,041,10. КЮСТЕНДИЛ,Кюстендил,гр.Кюстендил,41112,"ГР.КЮСТЕНДИЛ, Първо ОУ  Св.св.Кирил и Методий ",724
102900050,0,0,0,1,0,0,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,29,00,050,10. КЮСТЕНДИЛ,Кюстендил,гр.Кюстендил,41112,"ГР.КЮСТЕНДИЛ, ПГ по лека промишленост  Владимир Димитров - Майстора ",991
104800030,0,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,48,00,030,10. КЮСТЕНДИЛ,Дупница,гр.Дупница,68789,"ГР.ДУПНИЦА, ПГ по хранително вкусови и химични технологии",699
104800042,-5,-3,0,-2,0,0,0,0,-2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,48,00,042,10. КЮСТЕНДИЛ,Дупница,гр.Дупница,68789,"ГР.ДУПНИЦА, СЕУ  Паисий Хилендарски ",718
104800059,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0,0,0,0,0,10,48,00,059,10. КЮСТЕНДИЛ,Дупница,с.Яхиново,87727,"С.ЯХИНОВО, ОУ  Св. св. Кирил и Методий ",599
104800061,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,48,00,061,10. КЮСТЕНДИЛ,Дупница,с.Палатово,55230,"С.ПАЛАТОВО, Училището",86
111800088,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,11,18,00,088,11. ЛОВЕЧ,Ловеч,гр.Ловеч,43952,"ГР.ЛОВЕЧ, ул Цачо Шишков № 2 - училище Васил Левски",453
111900002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,11,19,00,002,11. ЛОВЕЧ,Луковит,гр.Луковит,44327,"ГР.ЛУКОВИТ, ул Възраждане № 104 - училище",649
111900009,-4,0,-1,-1,-1,0,0,0,-1,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,11,19,00,009,11. ЛОВЕЧ,Луковит,гр.Луковит,44327,"ГР.ЛУКОВИТ, ул Възраждане № 104 - училище",758
113600008,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,11,36,00,008,11. ЛОВЕЧ,Угърчин,с.Лесидрен,43325,"С.ЛЕСИДРЕН, ул Стара планина № 108 - читалище",795
120400005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,04,00,005,12. МОНТАНА,Бойчиновци,с.Владимирово,11418,"С.ВЛАДИМИРОВО, ул.  Владимир Минчев  №71(училището-І етаж вдясно от входа)",249
120700008,0,0,0,-2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,07,00,008,12. МОНТАНА,Брусарци,с.Крива бара,39743,"С.КРИВА БАРА, ул.  Георги Димитров  №3 (ОУ  П.К. Яворов )",297
120700016,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,07,00,016,12. МОНТАНА,Брусарци,гр.Брусарци,6570,"гр. Брусарци, СОУ „Христо Ботев“, ул. „Иван Бобанов“  № 19 А, стая 104, първи етаж.",22
122400017,1,0,0,32,0,0,0,0,0,0,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,24,00,017,12. МОНТАНА,Лом,гр.Лом,44238,"ГР.ЛОМ, Битова сграда на стадиона",683
122400026,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,24,00,026,12. МОНТАНА,Лом,гр.Лом,44238,"ГР.ЛОМ,  ІІІ-то ОУ  Отец Паисий , ул.  Даме Груев  №1",472
122400029,0,0,0,-3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,24,00,029,12. МОНТАНА,Лом,гр.Лом,44238,"ГР.ЛОМ, кв.  Младеново , ІV ОУ  Христо Ботев , ул.  Софийска  №112",506
122400031,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,24,00,031,12. МОНТАНА,Лом,гр.Лом,44238,"ГР.ЛОМ, кв.  Младеново , ІV ОУ  Христо Ботев , ул.  Софийска  №112",734
122400032,0,0,0,-3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,24,00,032,12. МОНТАНА,Лом,гр.Лом,44238,"ГР.ЛОМ, кв.  Младеново , ІV ОУ  Христо Ботев , ул.  Софийска  №112",524
122400033,0,0,0,84,0,0,0,0,1,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,24,00,033,12. МОНТАНА,Лом,гр.Лом,44238,"ГР.ЛОМ, кв.  Хумата , ул.  Ломски казарми  №31 (магазинче-барче при Крум)",1074
122400045,0,0,0,-2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,24,00,045,12. МОНТАНА,Лом,с.Ковачица,37544,"С.КОВАЧИЦА, ПГСС  Дунавска земя ул.  5-та  №13",437
122400048,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,24,00,048,12. МОНТАНА,Лом,гр.Лом,44238,"ГР.ЛОМ, кв.  Моминброд  - Читалище",357
122400052,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,24,00,052,12. МОНТАНА,Лом,гр.Лом,44238,"с. Орсоя, община Лом, ул. 18-та № 19",15
122600003,0,0,0,2,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,26,00,003,12. МОНТАНА,Медковец,с.Медковец,47593,"С.МЕДКОВЕЦ, Читалище  Развитие , ул.  Г. Димитров  №23",741
122900004,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,29,00,004,12. МОНТАНА,Монтана,гр.Монтана,48489,"ГР.МОНТАНА, бул.  Трети март  №23 (Първо ОУ  Св. Св. Кирил и Методий )",768
122900033,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,29,00,033,12. МОНТАНА,Монтана,гр.Монтана,48489,"ГР.МОНТАНА, жк.  Младост  (Спортна зала  Младост )",787
122900056,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.0,0,0,0,0,0,12,29,00,056,12. МОНТАНА,Монтана,гр.Монтана,48489,"ГР.МОНТАНА, ул.  Одрин  №30Б (старата детска градина в кв.  Кошарник )",1017
122900083,-1,0,0,0,-1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,29,00,083,12. МОНТАНА,Монтана,гр.Монтана,48489,гр. Монтана на ул. „Юриус Ирасек“ № 9 (Природо-математическа профилирана гимназия),37
123600007,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,36,00,007,12. МОНТАНА,Чипровци,с.Горна Лука,16300,"С.ГОРНА ЛУКА, Фоайето на първи етаж в сградата на кметството",143
130300010,0,0,0,-1,-1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,13,03,00,010,13. ПАЗАРДЖИК,Батак,гр.Батак,2837,"гр. Батак, ул. „Априлци“ № 1 – ПГГСД „Стефан Божков“ ",44
130400004,0,0,0,0,-1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,13,04,00,004,13. ПАЗАРДЖИК,Белово,гр.Белово,3592,"ГР.БЕЛОВО, Народно читалище  Благой Захариев-1932г. , ул  Йордан Говедаров  №21",797
130400011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,13,04,00,011,13. ПАЗАРДЖИК,Белово,с.Габровица,14163,"С.ГАБРОВИЦА, Народно читалище  Хр. Ботев-1931г.  /Клуб на пенсионера/,ул. Втора  №1",329
130600007,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,13,06,00,007,13. ПАЗАРДЖИК,Брацигово,с.Равногор,61220,"С.РАВНОГОР, Клуб на пенсионера, ул. Първа  №64",378
130600011,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,13,06,00,011,13. ПАЗАРДЖИК,Брацигово,с.Исперихово,32888,"С.ИСПЕРИХОВО, ОУ  Хр. Ботев , ул. Тридесет и девета  №10",430
130800001,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,13,08,00,001,13. ПАЗАРДЖИК,Велинград,гр.Велинград,10450,"ГР.ВЕЛИНГРАД, Исторически музей, ул. Владо Черноземски  №4",836
