sid,ГЕРБ-СДС,ДПС,ПП/ДБ,ВЪЗР,БСП,ИТН,ВЕЛИЧИЕ,МЕЧ,npn,invalid,СИНЯ БЪЛГАРИЯ,СОЛИДАРНА БГ,ЦЕНТЪР,ВМРО БНД,ЛЕВИЦАТА,БВ,ЗЕЛЕНО ДВИЖЕНИЕ,ГЛАС НАРОДЕН,НИЕ ИДВАМЕ,ЗЕЛЕНИТЕ,ПРЯКА ДЕМОКРАЦИЯ,ЕДИНЕНИЕ,НИЕ ГРАЖДАНИТЕ,БЪЛГАРСКИ ГЛАСЪ,ГРАЖДАНСКИ БЛОК,НП ИСИ,НЕУТРАЛНА БЪЛГАРИЯ,ОБЩЕСТВО ЗА НОВА БГ,КОАЛИЦИЯ НА РОЗАТА,БНС-НД,ЗА ВЕЛИКА БЪЛГАРИЯ,БСДД,БНО,region,municipality,admin_reg,station,region_name,ekatte,place,address,municipality_name,eligible_voters
272400003,24.0,180.0,9.0,25.0,9.0,16.0,8.0,9.0,4.0,13,0.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27,24,00,003,27. СТАРА ЗАГОРА,55021,гр.Павел баня,гр. ПАВЕЛ БАНЯ ул.  Освобождение  №4 - хорова зала,Павел баня,758
272400001,42.0,131.0,9.0,40.0,7.0,11.0,6.0,9.0,9.0,12,3.0,1.0,0.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27,24,00,001,27. СТАРА ЗАГОРА,55021,гр.Павел баня,гр. ПАВЕЛ БАНЯ ул.  Христо Ботев  №13 - СОУ  Христо Ботев  -зала,Павел баня,769
272400016,1.0,277.0,2.0,6.0,1.0,3.0,5.0,3.0,0.0,25,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,27,24,00,016,27. СТАРА ЗАГОРА,309,с.Александрово,с. АЛЕКСАНДРОВО ул.  Стара планина  №1 - училище,Павел баня,1087
272400017,8.0,285.0,6.0,12.0,15.0,5.0,7.0,2.0,2.0,9,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,27,24,00,017,27. СТАРА ЗАГОРА,309,с.Александрово,с. АЛЕКСАНДРОВО ул.  Стара планина  №1 - училище,Павел баня,1110
272400009,23.0,162.0,2.0,18.0,1.0,7.0,3.0,1.0,6.0,7,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,24,00,009,27. СТАРА ЗАГОРА,697,с.Асен,с. АСЕН зала - Център за соц. рехабилитация,Павел баня,632
272400005,10.0,10.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27,24,00,005,27. СТАРА ЗАГОРА,10954,с.Виден,с. ВИДЕН кметство - клуб,Павел баня,51
272400011,18.0,147.0,8.0,32.0,6.0,4.0,5.0,1.0,7.0,8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,24,00,011,27. СТАРА ЗАГОРА,14026,с.Габарево,с. ГАБАРЕВО ул.  Генерал Габарев  №41 - училище,Павел баня,791
272400012,10.0,250.0,2.0,10.0,2.0,2.0,2.0,3.0,0.0,13,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,27,24,00,012,27. СТАРА ЗАГОРА,14026,с.Габарево,с. ГАБАРЕВО ул.  Генерал Габарев  №57 - кметство - ритуална зала,Павел баня,791
272400007,31.0,76.0,5.0,34.0,10.0,6.0,7.0,22.0,7.0,5,0.0,2.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,24,00,007,27. СТАРА ЗАГОРА,16924,с.Горно Сахране,с. ГОРНО САХРАНЕ ул.  Васил Левски  №18 -училище,Павел баня,578
272400008,19.0,109.0,8.0,14.0,16.0,12.0,3.0,18.0,12.0,2,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,27,24,00,008,27. СТАРА ЗАГОРА,16924,с.Горно Сахране,с. ГОРНО САХРАНЕ ул.  Васил Левски  №18 -училище,Павел баня,593
272400006,57.0,54.0,6.0,40.0,27.0,13.0,12.0,5.0,2.0,6,1.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27,24,00,006,27. СТАРА ЗАГОРА,22808,с.Долно Сахране,с. ДОЛНО САХРАНЕ ул.  Христо Ботев  №28 -читалище-малка зала,Павел баня,651
272400018,12.0,271.0,5.0,13.0,8.0,2.0,3.0,14.0,4.0,22,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27,24,00,018,27. СТАРА ЗАГОРА,47101,с.Манолово,с. МАНОЛОВО ул.  Цар Симеон Велики  №5 - училище,Павел баня,835
272400019,7.0,149.0,6.0,22.0,8.0,5.0,1.0,12.0,1.0,4,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27,24,00,019,27. СТАРА ЗАГОРА,54153,с.Осетеново,с. ОСЕТЕНОВО ул.  Тракия  №7 - училище,Павел баня,593
272400020,2.0,175.0,2.0,13.0,5.0,4.0,5.0,7.0,3.0,6,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27,24,00,020,27. СТАРА ЗАГОРА,54153,с.Осетеново,с. ОСЕТЕНОВО ул.  Тракия  №7 - училище,Павел баня,593
272400010,65.0,138.0,7.0,21.0,12.0,1.0,5.0,4.0,2.0,13,2.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27,24,00,010,27. СТАРА ЗАГОРА,66826,с.Скобелево,с. СКОБЕЛЕВО ул.  Генерал Скобелев  №13 - кметство,Павел баня,585
272400004,23.0,33.0,6.0,25.0,13.0,8.0,0.0,3.0,12.0,3,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27,24,00,004,27. СТАРА ЗАГОРА,73451,с.Турия,с. ТУРИЯ Кметство - зала,Павел баня,263
272400014,12.0,52.0,5.0,21.0,10.0,8.0,10.0,5.0,7.0,1,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,24,00,014,27. СТАРА ЗАГОРА,73540,с.Тъжа,с. ТЪЖА ул.  Пионерска  №3 - училище,Павел баня,531
272400015,14.0,91.0,3.0,8.0,8.0,8.0,6.0,11.0,4.0,12,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27,24,00,015,27. СТАРА ЗАГОРА,73540,с.Тъжа,с. ТЪЖА ул.  Пионерска  №3 - училище,Павел баня,527
272400013,12.0,251.0,6.0,18.0,13.0,5.0,5.0,13.0,3.0,27,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27,24,00,013,27. СТАРА ЗАГОРА,73688,с.Търничени,с. ТЪРНИЧЕНИ ул.  Кунчо Кунчев  №1 - читалище,Павел баня,805
272700037,15.0,2.0,2.0,7.0,11.0,6.0,2.0,1.0,0.0,6,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,037,27. СТАРА ЗАГОРА,61460,гр.Раднево,"гр. РАДНЕВО * ДПБ  Д-р Г. Кисьов  , ул.  Магда Петканова  №1",Раднево,207
272700038,4.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,038,27. СТАРА ЗАГОРА,61460,гр.Раднево,гр. РАДНЕВО * ПСИК,Раднево,13
272700002,42.0,8.0,7.0,44.0,36.0,14.0,21.0,12.0,8.0,6,2.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27,27,00,002,27. СТАРА ЗАГОРА,61460,гр.Раднево,"гр. РАДНЕВО І ОУ  Св. Климент Охридски , ул.  М. Петканова  №29",Раднево,669
272700003,56.0,10.0,26.0,49.0,33.0,23.0,12.0,24.0,6.0,1,0.0,8.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27,27,00,003,27. СТАРА ЗАГОРА,61460,гр.Раднево,"гр. РАДНЕВО ІІ ОУ  Св. Паисий Хилендарски , ул.  Спортна №5",Раднево,760
272700013,56.0,18.0,17.0,62.0,37.0,18.0,5.0,39.0,9.0,8,2.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27,27,00,013,27. СТАРА ЗАГОРА,61460,гр.Раднево,"гр. РАДНЕВО В и К, ул.  23 септември №2",Раднево,840
272700014,52.0,10.0,15.0,55.0,24.0,16.0,10.0,19.0,10.0,1,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,27,27,00,014,27. СТАРА ЗАГОРА,61460,гр.Раднево,"гр. РАДНЕВО Клуб на пенсионера -  Гипсово , ул.  Предела  №13",Раднево,619
272700011,31.0,37.0,23.0,24.0,20.0,14.0,5.0,15.0,5.0,6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,27,27,00,011,27. СТАРА ЗАГОРА,61460,гр.Раднево,"гр. РАДНЕВО Клуб на пенсионера /Компл. сграда/, ул.  Болшевишка  №2",Раднево,795
272700001,53.0,11.0,9.0,47.0,36.0,20.0,18.0,23.0,3.0,7,2.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,001,27. СТАРА ЗАГОРА,61460,гр.Раднево,"гр. РАДНЕВО Микродом за стари хора-клуб на пенсионера, ул.  Л. Димитрова №7",Раднево,616
272700012,45.0,15.0,17.0,60.0,45.0,21.0,22.0,23.0,10.0,6,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,012,27. СТАРА ЗАГОРА,61460,гр.Раднево,"гр. РАДНЕВО ОБЦК  Нончо Воденичаров  - малък салон, ул.  Г. Димитров №2",Раднево,737
272700007,41.0,16.0,21.0,54.0,34.0,12.0,16.0,33.0,7.0,6,0.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,007,27. СТАРА ЗАГОРА,61460,гр.Раднево,"гр. РАДНЕВО ПГ  Св. Иван Рилски , ул.  Г. Димитров №39",Раднево,772
272700008,59.0,16.0,10.0,60.0,40.0,27.0,15.0,25.0,11.0,3,0.0,4.0,6.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27,27,00,008,27. СТАРА ЗАГОРА,61460,гр.Раднево,"гр. РАДНЕВО ПГ  Св. Иван Рилски , ул.  Г. Димитров №39",Раднево,790
272700004,51.0,15.0,11.0,70.0,14.0,26.0,16.0,36.0,5.0,4,1.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27,27,00,004,27. СТАРА ЗАГОРА,61460,гр.Раднево,"гр. РАДНЕВО Рехибилитационен център, ул.  Минчо Стоянов  №7",Раднево,778
272700005,41.0,8.0,7.0,54.0,25.0,14.0,9.0,25.0,6.0,2,0.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,27,00,005,27. СТАРА ЗАГОРА,61460,гр.Раднево,"гр. РАДНЕВО СУ  Гео Милев , ул.  Г. Димитров №24",Раднево,614
272700006,28.0,15.0,17.0,52.0,25.0,30.0,6.0,18.0,4.0,4,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27,27,00,006,27. СТАРА ЗАГОРА,61460,гр.Раднево,"гр. РАДНЕВО СУ  Гео Милев , ул.  Г. Димитров №24",Раднево,710
272700009,54.0,25.0,20.0,61.0,29.0,9.0,12.0,33.0,8.0,4,0.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,27,27,00,009,27. СТАРА ЗАГОРА,61460,гр.Раднево,"гр. РАДНЕВО СУ  Гео Милев , ул.  Г. Димитров №24",Раднево,803
272700010,57.0,16.0,21.0,46.0,40.0,15.0,16.0,19.0,10.0,5,2.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27,27,00,010,27. СТАРА ЗАГОРА,61460,гр.Раднево,"гр. РАДНЕВО СУ  Гео Милев , ул.  Г. Димитров №24",Раднево,761
272700026,7.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,026,27. СТАРА ЗАГОРА,3407,с.Бели бряг,с. БЕЛИ БРЯГ Библиотека,Раднево,38
272700036,23.0,1.0,5.0,17.0,9.0,5.0,1.0,2.0,0.0,8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27,27,00,036,27. СТАРА ЗАГОРА,17960,с.Боздуганово,с. БОЗДУГАНОВО Читалище,Раднево,291
272700028,11.0,4.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,028,27. СТАРА ЗАГОРА,7288,с.Българене,с. БЪЛГАРЕНЕ Читалище,Раднево,52
272700019,33.0,3.0,5.0,12.0,11.0,2.0,0.0,7.0,2.0,3,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,019,27. СТАРА ЗАГОРА,20153,с.Даскал-Атанасово,с. ДАСКАЛ-АТАНАСОВО клуб на пенсионера,Раднево,171
272700021,21.0,8.0,2.0,7.0,6.0,1.0,2.0,3.0,2.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,021,27. СТАРА ЗАГОРА,21209,с.Диня,с. ДИНЯ клуб на пенсионера,Раднево,128
272700034,31.0,1.0,5.0,6.0,4.0,1.0,1.0,2.0,2.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,034,27. СТАРА ЗАГОРА,30795,с.Землен,с. ЗЕМЛЕН клуб на пенсионера,Раднево,85
272700029,36.0,6.0,10.0,41.0,15.0,10.0,9.0,12.0,13.0,0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,029,27. СТАРА ЗАГОРА,31293,с.Знаменосец,"с. ЗНАМЕНОСЕЦ клуб на пенсионера, ул.  Роза  №33",Раднево,470
272700032,5.0,1.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,032,27. СТАРА ЗАГОРА,37455,с.Ковач,с. КОВАЧ Кметството,Раднево,47
272700022,33.0,17.0,3.0,51.0,13.0,12.0,6.0,3.0,0.0,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,022,27. СТАРА ЗАГОРА,37507,с.Ковачево,с. КОВАЧЕВО с. Ковачево - кметството-1 етаж ул.  Освобождение  №17,Раднево,336
272700035,39.0,6.0,9.0,31.0,22.0,6.0,10.0,7.0,4.0,6,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,035,27. СТАРА ЗАГОРА,38008,с.Коларово,с. КОЛАРОВО Кметството - 1-ви етаж,Раднево,325
272700025,5.0,1.0,1.0,3.0,1.0,1.0,0.0,4.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,025,27. СТАРА ЗАГОРА,38340,с.Константиновец,с. КОНСТАНТИНОВЕЦ клуб на пенсионера,Раднево,30
272700024,16.0,50.0,6.0,8.0,4.0,3.0,1.0,2.0,4.0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,024,27. СТАРА ЗАГОРА,44540,с.Любеново,с. ЛЮБЕНОВО клуб на пенсионера,Раднево,336
272700017,11.0,1.0,1.0,5.0,7.0,0.0,0.0,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,017,27. СТАРА ЗАГОРА,47500,с.Маца,с. МАЦА Училище,Раднево,65
272700018,25.0,20.0,14.0,22.0,14.0,7.0,2.0,8.0,0.0,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,018,27. СТАРА ЗАГОРА,57323,с.Полски Градец,с. ПОЛСКИ ГРАДЕЦ клуб на пенсионера,Раднево,302
272700027,6.0,2.0,2.0,3.0,6.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,027,27. СТАРА ЗАГОРА,62712,с.Рисиманово,с. РИСИМАНОВО клуб на пенсионера,Раднево,45
272700031,7.0,9.0,8.0,12.0,8.0,0.0,0.0,3.0,2.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,031,27. СТАРА ЗАГОРА,65838,с.Свободен,с. СВОБОДЕН Читалище,Раднево,72
272700015,9.0,19.0,4.0,26.0,33.0,9.0,3.0,14.0,6.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27,27,00,015,27. СТАРА ЗАГОРА,70586,с.Сърнево,"с. СЪРНЕВО Училище, ул.  Славей  №2",Раднево,508
272700016,22.0,2.0,8.0,22.0,16.0,8.0,7.0,16.0,4.0,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27,27,00,016,27. СТАРА ЗАГОРА,70586,с.Сърнево,"с. СЪРНЕВО Училище, ул.  Славей  №2",Раднево,464
272700030,16.0,5.0,2.0,9.0,12.0,3.0,2.0,0.0,0.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,030,27. СТАРА ЗАГОРА,72477,с.Тихомирово,с. ТИХОМИРОВО Кметството,Раднево,88
272700020,26.0,9.0,9.0,17.0,12.0,5.0,5.0,5.0,4.0,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,020,27. СТАРА ЗАГОРА,72824,с.Тополяне,с. ТОПОЛЯНЕ кметството - зала,Раднево,179
272700023,24.0,35.0,6.0,16.0,26.0,3.0,3.0,2.0,1.0,9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27,27,00,023,27. СТАРА ЗАГОРА,73225,с.Трояново,"с. ТРОЯНОВО Читалище, ул.  Дружба  №16",Раднево,312
272700033,19.0,1.0,1.0,18.0,22.0,5.0,0.0,12.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,00,033,27. СТАРА ЗАГОРА,73314,с.Трънково,с. ТРЪНКОВО Читалище,Раднево,307
273100207,8.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,31,00,207,27. СТАРА ЗАГОРА,68850,гр.Стара Загора,"гр. СТАРА ЗАГОРА * Диспансери, ул.  Д-р Т. Стоянович  №15",Стара Загора,30
273100208,16.0,13.0,2.0,9.0,3.0,3.0,1.0,5.0,6.0,8,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27,31,00,208,27. СТАРА ЗАГОРА,68850,гр.Стара Загора,гр. СТАРА ЗАГОРА * Места за изтърпяване на наказание  лишаване от свобода ,Стара Загора,36
273100209,14.0,3.0,2.0,7.0,7.0,3.0,1.0,0.0,0.0,8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27,31,00,209,27. СТАРА ЗАГОРА,68850,гр.Стара Загора,"гр. СТАРА ЗАГОРА * следствен арест, кв.  Индустриален ",Стара Загора,41
273100206,11.0,4.0,10.0,15.0,6.0,5.0,6.0,1.0,4.0,5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,27,31,00,206,27. СТАРА ЗАГОРА,68850,гр.Стара Загора,"гр. СТАРА ЗАГОРА *ЗДРАВНИ ЗАВЕДЕНИЯ, УМБАЛ  Проф. д-р Ст. Киркович  АД",Стара Загора,28
273100210,14.0,0.0,2.0,3.0,3.0,1.0,1.0,2.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,31,00,210,27. СТАРА ЗАГОРА,68850,гр.Стара Загора,гр. СТАРА ЗАГОРА *ПСИК,Стара Загора,22
273100124,32.0,2.0,26.0,47.0,11.0,18.0,10.0,7.0,2.0,2,1.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27,31,00,124,27. СТАРА ЗАГОРА,68850,гр.Стара Загора,"гр. СТАРА ЗАГОРА 11-то ОУ  Николай Лилиев , кв.  Трите чучура-юг ",Стара Загора,561
273100126,45.0,1.0,16.0,49.0,21.0,15.0,11.0,8.0,8.0,6,16.0,5.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,31,00,126,27. СТАРА ЗАГОРА,68850,гр.Стара Загора,"гр. СТАРА ЗАГОРА 11-то ОУ  Николай Лилиев , кв.  Трите чучура-юг , стая 10",Стара Загора,735
