sid,ГЕРБ-СДС,ДПС,ПП/ДБ,ВЪЗР,БСП,ИТН,ВЕЛИЧИЕ,npn,invalid,МЕЧ,ВМРО БНД,СИНЯ БЪЛГАРИЯ,СОЛИДАРНА БГ,ЦЕНТЪР,ЗЕЛЕНИТЕ,Кузман Илиев (нез.),ЛЕВИЦАТА,БВ,ЗЕЛЕНО ДВИЖЕНИЕ,ГЛАС НАРОДЕН,ПРЯКА ДЕМОКРАЦИЯ,НИЕ ИДВАМЕ,НИЕ ГРАЖДАНИТЕ,ЕДИНЕНИЕ,БЪЛГАРСКИ ГЛАСЪ,ГРАЖДАНСКИ БЛОК,КОАЛИЦИЯ НА РОЗАТА,ОБЩЕСТВО ЗА НОВА БГ,БНС-НД,ЗА ВЕЛИКА БЪЛГАРИЯ,НП ИСИ,БНО,БСДД,region,municipality,admin_reg,station,municipality_name,region_name,ekatte,place,address,eligible_voters
012800004,111.0,5.0,22.0,13.0,26.0,11.0,9.0,11.0,10,5.0,5.0,3.0,1.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,01,28,00,004,Кресна,01. БЛАГОЕВГРАД,14492,гр.Кресна,"гр. КРЕСНА СУ  СВ. ПАИСИЙ ХИЛЕНДАРСКИ , УЛ.  ЦАР БОРИС III  №12",575
012800005,86.0,1.0,35.0,5.0,27.0,10.0,2.0,10.0,15,6.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,28,00,005,Кресна,01. БЛАГОЕВГРАД,14492,гр.Кресна,"гр. КРЕСНА СУ  СВ. ПАИСИЙ ХИЛЕНДАРСКИ , УЛ.  ЦАР БОРИС III  №12",580
012800006,31.0,1.0,16.0,19.0,18.0,2.0,0.0,3.0,7,3.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,28,00,006,Кресна,01. БЛАГОЕВГРАД,16136,с.Горна Брезница,с. ГОРНА БРЕЗНИЦА КМЕТСТВО,363
012800007,84.0,0.0,23.0,18.0,18.0,7.0,0.0,2.0,5,3.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,01,28,00,007,Кресна,01. БЛАГОЕВГРАД,22068,с.Долна Градешница,с. ДОЛНА ГРАДЕШНИЦА ДНЕВЕН ЦЕНТЪР ЗА ПЪЛНОЛЕТНИ ЛИЦА С УВРЕЖДАНИЯ,478
012800008,58.0,14.0,16.0,22.0,21.0,2.0,0.0,2.0,9,2.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,28,00,008,Кресна,01. БЛАГОЕВГРАД,67369,с.Сливница,с. СЛИВНИЦА КМЕТСТВО,450
012800009,9.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,4,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01,28,00,009,Кресна,01. БЛАГОЕВГРАД,54537,с.Ощава,"с. ОЩАВА ПК  БРАТСКИ ТРУД , С. ОЩАВА",47
012800010,31.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,28,00,010,Кресна,01. БЛАГОЕВГРАД,39699,с.Стара Кресна,с. СТАРА КРЕСНА КМЕТСТВО,70
012800011,14.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,28,00,011,Кресна,01. БЛАГОЕВГРАД,14492,гр.Кресна,"ул.  Македония  №96, втори етаж, стая №211, Общинска администрация - Кресна",29
013300001,85.0,9.0,32.0,30.0,5.0,11.0,5.0,7.0,12,16.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,01,33,00,001,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ ОУ  ГОЦЕ ДЕЛЧЕВ ,758
013300002,109.0,4.0,22.0,20.0,9.0,10.0,2.0,4.0,4,3.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,01,33,00,002,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ ПГИТ  ПРОФ. АС. ЗЛАТАРОВ ,682
013300003,79.0,5.0,30.0,20.0,9.0,20.0,13.0,8.0,3,4.0,5.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,01,33,00,003,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ ПГИТ  ПРОФ. АС. ЗЛАТАРОВ ,212
013300004,82.0,0.0,33.0,21.0,22.0,14.0,8.0,8.0,9,1.0,4.0,9.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,004,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,"гр. ПЕТРИЧ СГРАДА  СОЦИАЛНО ПОДПОМАГАНЕ , ДО КЛУБ НА ПЕНСИОНЕРА, УЛ.  СЛАВЯНСКА №2",557
013300005,76.0,9.0,36.0,33.0,14.0,10.0,5.0,8.0,2,8.0,7.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,005,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,"гр. ПЕТРИЧ СГРАДА  СОЦИАЛНО ПОДПОМАГАНЕ , ДО КЛУБ НА ПЕНСИОНЕРА, УЛ.  СЛАВЯНСКА №2",561
013300006,88.0,11.0,16.0,30.0,15.0,15.0,10.0,9.0,5,8.0,7.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,006,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ ПГ  ПЕЙО К. ЯВОРОВ ,720
013300007,99.0,10.0,24.0,24.0,11.0,16.0,12.0,5.0,0,17.0,11.0,3.0,1.0,11.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,01,33,00,007,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ СУ  АНТОН ПОПОВ ,735
013300008,121.0,3.0,23.0,23.0,8.0,33.0,13.0,3.0,10,9.0,10.0,4.0,3.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,01,33,00,008,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ ПГ  ПЕЙО К. ЯВОРОВ ,928
013300009,68.0,0.0,20.0,32.0,21.0,21.0,8.0,6.0,7,2.0,9.0,7.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,01,33,00,009,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ ОУ  КОЧО МАВРОДИЕВ ,781
013300010,90.0,12.0,12.0,41.0,14.0,24.0,4.0,12.0,5,10.0,4.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,010,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ ОУ  КОЧО МАВРОДИЕВ ,774
013300011,69.0,2.0,26.0,23.0,8.0,22.0,7.0,4.0,7,6.0,7.0,5.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,011,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ ОУ  КОЧО МАВРОДИЕВ ,725
013300012,44.0,6.0,22.0,15.0,11.0,9.0,6.0,4.0,3,5.0,9.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,01,33,00,012,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ ОУ  КОЧО МАВРОДИЕВ ,675
013300013,91.0,14.0,14.0,17.0,13.0,20.0,6.0,6.0,8,6.0,7.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,01,33,00,013,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ СУ  АНТОН ПОПОВ ,764
013300014,103.0,1.0,25.0,19.0,9.0,17.0,6.0,3.0,0,4.0,7.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,014,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ СУ  АНТОН ПОПОВ ,764
013300015,74.0,0.0,8.0,13.0,4.0,13.0,1.0,2.0,5,2.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01,33,00,015,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ СУ  НИКОЛА ВАПЦАРОВ ,930
013300016,77.0,7.0,13.0,20.0,10.0,25.0,7.0,10.0,10,8.0,22.0,3.0,3.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01,33,00,016,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ СУ  НИКОЛА ВАПЦАРОВ ,933
013300017,100.0,14.0,22.0,24.0,13.0,15.0,8.0,5.0,6,2.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01,33,00,017,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ СУ  НИКОЛА ВАПЦАРОВ ,775
013300018,71.0,41.0,19.0,20.0,4.0,10.0,7.0,3.0,13,6.0,6.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,01,33,00,018,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ ДГ НА УЛ.  СОЛУНСКА ,801
013300019,42.0,44.0,11.0,20.0,6.0,5.0,3.0,3.0,6,6.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,019,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ ДГ НА УЛ.  СОЛУНСКА ,612
013300020,118.0,8.0,20.0,26.0,8.0,28.0,10.0,9.0,4,2.0,8.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01,33,00,020,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ КОНФЕРЕНТНА ЗАЛА-МБАЛ  ЮГОЗАПАДНА ,892
013300021,66.0,10.0,19.0,24.0,6.0,15.0,2.0,6.0,5,4.0,9.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,021,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,"гр. ПЕТРИЧ КЛУБ НА ПЕНСИОНЕРА-КВ. ШАРОН, УЛ.  БИТОЛЯ ",984
013300022,92.0,11.0,10.0,43.0,9.0,16.0,3.0,10.0,12,5.0,11.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,01,33,00,022,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ ПГМЕТ  ЮРИЙ ГАГАРИН ,721
013300023,66.0,12.0,28.0,30.0,15.0,17.0,12.0,17.0,4,6.0,10.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,023,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ ОУ  ХРИСТО СМИРНЕНСКИ ,650
013300024,57.0,18.0,29.0,27.0,17.0,13.0,6.0,7.0,4,6.0,6.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,024,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ ОУ  ХРИСТО СМИРНЕНСКИ ,629
013300025,72.0,9.0,22.0,17.0,17.0,12.0,7.0,8.0,0,8.0,15.0,3.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,025,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ КЛУБ НА ПЕНСИОНЕРА В КВ.  ПОЛЯНИТЕ ,636
013300026,100.0,20.0,32.0,22.0,21.0,19.0,6.0,6.0,5,1.0,10.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,01,33,00,026,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ ОУ  ГОЦЕ ДЕЛЧЕВ ,708
013300027,70.0,4.0,21.0,15.0,5.0,13.0,3.0,5.0,2,7.0,9.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,027,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ ДГ ул.  ЦАР СИМЕОН ,542
013300028,89.0,8.0,30.0,38.0,4.0,24.0,13.0,7.0,7,7.0,6.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,028,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ ДГ ул.  ЦАР СИМЕОН ,701
013300029,53.0,1.0,24.0,24.0,5.0,23.0,10.0,7.0,5,4.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,01,33,00,029,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ ДГ ул.  ЦАР СИМЕОН ,627
013300030,67.0,55.0,1.0,1.0,0.0,0.0,0.0,0.0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,01,33,00,030,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ СУ  АНТОН ПОПОВ ,653
013300031,89.0,98.0,7.0,0.0,0.0,0.0,0.0,0.0,62,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,01,33,00,031,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ СУ  АНТОН ПОПОВ ,766
013300032,110.0,49.0,3.0,0.0,0.0,0.0,0.0,1.0,61,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,01,33,00,032,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ СУ  НИКОЛА ВАПЦАРОВ ,878
013300033,79.0,56.0,8.0,10.0,6.0,5.0,6.0,4.0,15,4.0,8.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,033,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ СУ  НИКОЛА ВАПЦАРОВ ,734
013300034,79.0,3.0,27.0,32.0,13.0,19.0,8.0,8.0,12,12.0,7.0,10.0,4.0,0.0,4.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,034,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ КЛУБ НА ПЕНСИОНЕРА В Ж. К. ЦАР САМУИЛ,804
013300035,74.0,9.0,16.0,18.0,7.0,10.0,7.0,4.0,20,6.0,3.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01,33,00,035,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ СБА,694
013300036,55.0,4.0,17.0,21.0,3.0,28.0,2.0,14.0,10,4.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,01,33,00,036,Петрич,01. БЛАГОЕВГРАД,56126,гр.Петрич,гр. ПЕТРИЧ СБА,721
013300037,78.0,0.0,3.0,16.0,2.0,12.0,4.0,5.0,19,3.0,54.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,01,33,00,037,Петрич,01. БЛАГОЕВГРАД,23563,с.Дрангово,с. ДРАНГОВО ДЕТСКАТА ГРАДИНА,425
013300038,153.0,68.0,16.0,20.0,6.0,1.0,8.0,6.0,11,3.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,01,33,00,038,Петрич,01. БЛАГОЕВГРАД,72744,с.Тополница,с. ТОПОЛНИЦА ПЕНСИОНЕРСКИ КЛУБ,570
013300039,43.0,4.0,3.0,14.0,5.0,2.0,2.0,2.0,7,0.0,3.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,01,33,00,039,Петрич,01. БЛАГОЕВГРАД,48458,с.Митино,с. МИТИНО КМЕТСТВОТО,247
013300040,46.0,1.0,5.0,7.0,4.0,13.0,1.0,4.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,040,Петрич,01. БЛАГОЕВГРАД,63542,с.Ръждак,с. РЪЖДАК КМЕТСТВОТО,221
013300041,76.0,2.0,15.0,18.0,9.0,8.0,12.0,10.0,13,10.0,6.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,01,33,00,041,Петрич,01. БЛАГОЕВГРАД,47189,с.Марикостиново,с. МАРИКОСТИНОВО КЛУБ НА ПЕНСИОНЕРА,492
013300042,116.0,2.0,11.0,17.0,9.0,7.0,2.0,7.0,6,7.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,042,Петрич,01. БЛАГОЕВГРАД,47189,с.Марикостиново,с. МАРИКОСТИНОВО КЛУБ НА ПЕНСИОНЕРА,536
013300043,17.0,1.0,1.0,3.0,6.0,0.0,1.0,0.0,8,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,043,Петрич,01. БЛАГОЕВГРАД,39935,с.Кромидово,с. КРОМИДОВО КМЕТСТВОТО,89
013300044,34.0,9.0,12.0,9.0,5.0,1.0,2.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,044,Петрич,01. БЛАГОЕВГРАД,36083,с.Капатово,с. КАПАТОВО КМЕТСТВОТО,139
013300045,20.0,2.0,0.0,6.0,5.0,3.0,0.0,0.0,4,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01,33,00,045,Петрич,01. БЛАГОЕВГРАД,52091,с.Ново Кономлади,с. НОВО КОНОМЛАДИ КЛУБ НА ПЕНСИОНЕРА,102
013300046,95.0,19.0,15.0,9.0,16.0,9.0,25.0,2.0,12,5.0,11.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,01,33,00,046,Петрич,01. БЛАГОЕВГРАД,58390,с.Генерал Тодоров,с. ГЕНЕРАЛ ТОДОРОВ ЧИТАЛИЩЕТО,543
013300047,96.0,27.0,14.0,27.0,13.0,21.0,9.0,7.0,11,6.0,7.0,0.0,1.0,3.0,3.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,047,Петрич,01. БЛАГОЕВГРАД,40539,с.Кулата,с. КУЛАТА КМЕТСТВОТО-РИТУАЛНА ЗАЛА,609
013300048,32.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,048,Петрич,01. БЛАГОЕВГРАД,22842,с.Долно Спанчево,с. ДОЛНО СПАНЧЕВО КМЕТСТВОТО,70
013300049,34.0,3.0,11.0,15.0,5.0,4.0,15.0,0.0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,049,Петрич,01. БЛАГОЕВГРАД,47247,с.Марино поле,с. МАРИНО ПОЛЕ ЧИТАЛИЩЕТО,221
013300050,68.0,1.0,4.0,3.0,12.0,7.0,4.0,1.0,4,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,050,Петрич,01. БЛАГОЕВГРАД,81832,с.Чучулигово,с. ЧУЧУЛИГОВО КМЕТСТВОТО,228
013300051,139.0,9.0,19.0,6.0,10.0,10.0,6.0,1.0,13,1.0,23.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01,33,00,051,Петрич,01. БЛАГОЕВГРАД,40912,с.Кърналово,с. КЪРНАЛОВО ОУ  БРАТЯ МИЛАДИНОВИ ,778
013300052,123.0,12.0,13.0,11.0,11.0,6.0,4.0,3.0,10,3.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,01,33,00,052,Петрич,01. БЛАГОЕВГРАД,40912,с.Кърналово,с. КЪРНАЛОВО ОУ  БРАТЯ МИЛАДИНОВИ ,582
013300053,112.0,7.0,7.0,6.0,9.0,3.0,1.0,2.0,2,5.0,11.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,01,33,00,053,Петрич,01. БЛАГОЕВГРАД,49312,с.Рупите,с. РУПИТЕ ОУ  СВ. СВ. КИРИЛ И МЕТОДИ ,416
013300054,111.0,2.0,7.0,4.0,5.0,10.0,3.0,2.0,8,3.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,33,00,054,Петрич,01. БЛАГОЕВГРАД,49312,с.Рупите,с. РУПИТЕ ОУ  СВ. СВ. КИРИЛ И МЕТОДИ ,399
