sid,ГЕРБ-СДС,ПП/ДБ,ВЪЗР,ДПС-Пеев,БСП,ДПС-Доган,ИТН,МЕЧ,ВЕЛИЧИЕ,npn,invalid,СИНЯ БЪЛГАРИЯ,БВ,РУСОФИЛИ ЗА БГ,ПРЯКА ДЕМОКРАЦИЯ,ГЛАС НАРОДЕН,"РБ, ССД и ЗС",ЗЕЛЕНИТЕ,АТАКА,МОЯ СТРАНА БЪЛГАРИЯ,НП ИСИ,ПРАВОТО,ДОСТ,БНС-НД,КОЙ,Чавдар Попов (нез.),Булгари,БСДД,СПБП,БТР,БРИГАДА,region,municipality,admin_reg,station,municipality_name,region_name,ekatte,place,address,eligible_voters
132000018,51.0,23.0,46.0,4.0,31.0,0.0,20.0,6.0,11.0,13.0,4,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,20,00,018,Панагюрище,13. ПАЗАРДЖИК,2717,с.Баня,"С.БАНЯ, Читалище  Пробуда , ул. Поп Груйо  №2",542
132000019,67.0,25.0,39.0,0.0,34.0,0.0,34.0,54.0,9.0,7.0,7,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,13,20,00,019,Панагюрище,13. ПАЗАРДЖИК,7572,с.Бъта,"С.БЪТА, Младежки дом - Ритуална зала, ул.  Благой Ендаров  №2",824
132000020,37.0,13.0,44.0,3.0,30.0,0.0,4.0,24.0,16.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,20,00,020,Панагюрище,13. ПАЗАРДЖИК,27406,с.Елшица,"С.ЕЛШИЦА, Читалище  Васил Левски , пл.  Девети септември  №1",506
132000021,30.0,5.0,30.0,37.0,56.0,0.0,16.0,16.0,4.0,2.0,12,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,20,00,021,Панагюрище,13. ПАЗАРДЖИК,22681,с.Левски,"С.ЛЕВСКИ, Читалище  Христо Ботев , пл.  Калагларска комуна  №1",515
132000022,69.0,28.0,36.0,0.0,43.0,1.0,24.0,17.0,16.0,10.0,5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,13,20,00,022,Панагюрище,13. ПАЗАРДЖИК,53103,с.Оборище,"С.ОБОРИЩЕ, Народно ч-ще  Св.Св.Кирил и Методий-1912 , ул. Подполковник Рашев №52",886
132000023,29.0,5.0,12.0,2.0,10.0,0.0,6.0,8.0,1.0,1.0,1,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,20,00,023,Панагюрище,13. ПАЗАРДЖИК,59375,с.Панагюрски колонии,"С.ПАНАГЮРСКИ КОЛОНИИ, Клуб по интереси, ул.  Христо Ботев  №16",207
132000024,105.0,21.0,6.0,3.0,17.0,0.0,6.0,10.0,2.0,3.0,21,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,13,20,00,024,Панагюрище,13. ПАЗАРДЖИК,57128,с.Поибрене,"С.ПОИБРЕНЕ, ОУ  Свещ. Недельо Иванов , ул.  Никола Барбалов  №10",594
132000026,43.0,13.0,49.0,0.0,19.0,0.0,15.0,25.0,11.0,5.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,20,00,026,Панагюрище,13. ПАЗАРДЖИК,57580,с.Попинци,"С.ПОПИНЦИ, ОУ  Отец Паисий , ул. Александър Стамболийски  №1",717
132000025,57.0,14.0,73.0,2.0,22.0,0.0,8.0,11.0,16.0,5.0,3,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,20,00,025,Панагюрище,13. ПАЗАРДЖИК,57580,с.Попинци,"С.ПОПИНЦИ, Читалище  Искра 1872 , ул.  Георги Димитров  №34",762
132100022,41.0,19.0,16.0,16.0,33.0,8.0,12.0,10.0,6.0,6.0,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,13,21,00,022,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, ЗОХ в Търговски център  Лазур , ул. Симон Налбант  №70",418
132100010,97.0,25.0,17.0,16.0,35.0,1.0,19.0,9.0,3.0,3.0,4,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,21,00,010,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, НУ  Михаил Каролиди , ул. Иван Попов  №1",538
132100016,49.0,21.0,35.0,21.0,47.0,3.0,12.0,10.0,9.0,11.0,6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13,21,00,016,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, НУ  Михаил Каролиди , ул. Иван Попов  №1",577
132100017,54.0,18.0,37.0,9.0,36.0,1.0,13.0,5.0,5.0,13.0,2,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13,21,00,017,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, НУ  Михаил Каролиди , ул. Иван Попов  №1",523
132100002,57.0,0.0,3.0,49.0,22.0,33.0,1.0,10.0,1.0,1.0,26,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,13,21,00,002,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, НУ  Михаил Куманов , ул. Младост  №10",1216
132100003,50.0,10.0,24.0,13.0,36.0,2.0,8.0,11.0,6.0,4.0,3,3.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,21,00,003,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, ОУ  Любен Каравелов , ул. Веселин Стайков  №15",433
132100004,41.0,8.0,32.0,60.0,34.0,9.0,9.0,22.0,1.0,8.0,8,0.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13,21,00,004,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, ОУ  Любен Каравелов , ул. Веселин Стайков  №15",869
132100005,14.0,1.0,5.0,76.0,20.0,12.0,5.0,10.0,1.0,0.0,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,21,00,005,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, ОУ  Любен Каравелов , ул. Веселин Стайков  №15",1052
132100006,17.0,3.0,3.0,130.0,7.0,7.0,3.0,16.0,2.0,2.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,13,21,00,006,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, ОУ  Любен Каравелов , ул. Веселин Стайков  №15",1190
132100007,41.0,11.0,17.0,37.0,40.0,29.0,7.0,4.0,5.0,1.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13,21,00,007,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, ОУ  Любен Каравелов , ул. Веселин Стайков  №15",561
132100001,51.0,3.0,2.0,14.0,55.0,17.0,0.0,8.0,0.0,1.0,47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,21,00,001,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, ОУ  Михаил Куманов , ул. Младост  №10",1205
132100023,61.0,1.0,3.0,29.0,89.0,13.0,3.0,1.0,2.0,1.0,29,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13,21,00,023,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, ОУ  Михаил Куманов , ул. Младост  №10",1214
132100018,47.0,14.0,43.0,15.0,35.0,7.0,17.0,13.0,5.0,18.0,2,0.0,1.0,4.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,21,00,018,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, ОУ  П.Р.Славейков , ул. Трети Март  №3",613
132100019,96.0,23.0,42.0,34.0,53.0,12.0,13.0,16.0,9.0,10.0,5,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,21,00,019,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, ОУ  П.Р.Славейков , ул. Трети Март  №3",848
132100020,71.0,19.0,35.0,7.0,56.0,6.0,13.0,12.0,13.0,7.0,2,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,21,00,020,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, ОУ  П.Р.Славейков , ул. Трети Март  №3",713
132100009,61.0,14.0,22.0,42.0,35.0,64.0,11.0,16.0,4.0,14.0,4,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13,21,00,009,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, ОУ  Патриарх Евтимий , ул. Васил Левски  №1",804
132100011,74.0,21.0,33.0,27.0,35.0,4.0,9.0,19.0,4.0,15.0,3,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13,21,00,011,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, ОУ  Патриарх Евтимий , ул. Васил Левски  №1",608
132100012,46.0,14.0,35.0,25.0,37.0,8.0,6.0,3.0,9.0,5.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13,21,00,012,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, ОУ  Патриарх Евтимий , ул. Васил Левски  №1",522
132100015,39.0,18.0,29.0,26.0,39.0,5.0,7.0,4.0,7.0,10.0,5,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13,21,00,015,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, ПГХВТ  Ат.Ченгелев , ул. Св. Константин  №54",443
132100013,38.0,17.0,31.0,30.0,18.0,2.0,11.0,4.0,11.0,6.0,0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,21,00,013,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, СУ  Св. Кл. Охридски , ул. Димчо Дебелянов  №4",456
132100014,40.0,15.0,43.0,37.0,29.0,16.0,7.0,2.0,12.0,9.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,21,00,014,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, СУ  Св. Кл. Охридски , ул. Димчо Дебелянов  №4",580
132100008,21.0,10.0,10.0,83.0,8.0,66.0,0.0,1.0,3.0,4.0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13,21,00,008,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, Търговски обект, ул. Петър Раков  №21",600
132100021,73.0,27.0,26.0,28.0,31.0,5.0,19.0,22.0,6.0,7.0,4,0.0,1.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,21,00,021,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,"ГР.ПЕЩЕРА, Търговски обект, ул. Симон Налбант  №53",742
132100024,5.0,0.0,1.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,21,00,024,Пещера,13. ПАЗАРДЖИК,56277,гр.Пещера,гр. Пещера бул. „Дойранска епопея“ № 17,24
132100028,75.0,9.0,17.0,1.0,27.0,0.0,12.0,4.0,3.0,4.0,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,21,00,028,Пещера,13. ПАЗАРДЖИК,36124,с.Капитан Димитриево,"С.КАПИТАН ДИМИТРИЕВО, ЗОХ в Ч-ще  Сергей Румянцев-1909 , ул. Георги Димитров  №33",555
132100027,75.0,13.0,46.0,0.0,44.0,0.0,12.0,12.0,12.0,6.0,5,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,21,00,027,Пещера,13. ПАЗАРДЖИК,61371,с.Радилово,"С.РАДИЛОВО, Клуб на пенсионера, ул. Г.Ангелиев №39",497
132100026,94.0,11.0,33.0,2.0,43.0,0.0,9.0,17.0,4.0,9.0,9,5.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,21,00,026,Пещера,13. ПАЗАРДЖИК,61371,с.Радилово,"С.РАДИЛОВО, Ритуална зала, ул. Г.Ангелиев  №39",587
132400009,118.0,1.0,8.0,112.0,32.0,9.0,3.0,7.0,3.0,5.0,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,24,00,009,Ракитово,13. ПАЗАРДЖИК,38844,гр.Костандово,"ГР.КОСТАНДОВО, ОУ  Неофит Рилски  /северен вход/, пл. Европа  №1",762
132400010,91.0,5.0,8.0,113.0,41.0,4.0,5.0,10.0,0.0,5.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,24,00,010,Ракитово,13. ПАЗАРДЖИК,38844,гр.Костандово,"ГР.КОСТАНДОВО, ОУ  Неофит Рилски  /централен вход/, пл. Европа  №1",809
132400012,147.0,4.0,11.0,116.0,46.0,9.0,7.0,11.0,10.0,8.0,17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13,24,00,012,Ракитово,13. ПАЗАРДЖИК,38844,гр.Костандово,"ГР.КОСТАНДОВО, ОУ  Неофит Рилски  /централен вход/, пл. Европа  №1",1029
132400011,146.0,2.0,14.0,165.0,70.0,9.0,2.0,15.0,7.0,16.0,12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13,24,00,011,Ракитово,13. ПАЗАРДЖИК,38844,гр.Костандово,"ГР.КОСТАНДОВО, ОУ  Неофит Рилски  /централен вход/, пл. Европа  №1,",967
132400007,46.0,4.0,15.0,182.0,3.0,1.0,3.0,10.0,0.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,24,00,007,Ракитово,13. ПАЗАРДЖИК,62004,гр.Ракитово,"ГР.РАКИТОВО, ОУ  Христо Ботев , ул. Вела Пеева  №46",1143
132400008,29.0,1.0,1.0,208.0,3.0,0.0,4.0,11.0,3.0,2.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,24,00,008,Ракитово,13. ПАЗАРДЖИК,62004,гр.Ракитово,"ГР.РАКИТОВО, ОУ  Христо Ботев , ул. Вела Пеева  №46",1094
132400016,45.0,9.0,4.0,82.0,3.0,3.0,3.0,11.0,3.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,24,00,016,Ракитово,13. ПАЗАРДЖИК,62004,гр.Ракитово,"ГР.РАКИТОВО, ОУ  Христо Ботев , ул. Вела Пеева №46",689
132400001,113.0,13.0,35.0,20.0,26.0,1.0,14.0,13.0,7.0,5.0,4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,24,00,001,Ракитово,13. ПАЗАРДЖИК,62004,гр.Ракитово,"ГР.РАКИТОВО, Ритуална зала на Общината, ул. Иван Клинчаров  №57",653
132400003,130.0,13.0,46.0,31.0,23.0,3.0,10.0,10.0,5.0,12.0,6,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,13,24,00,003,Ракитово,13. ПАЗАРДЖИК,62004,гр.Ракитово,"ГР.РАКИТОВО, СУ  Св. Климент Охридски , ул. Александър Стамболийски  №16",650
132400004,118.0,11.0,32.0,28.0,22.0,0.0,7.0,8.0,15.0,9.0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,24,00,004,Ракитово,13. ПАЗАРДЖИК,62004,гр.Ракитово,"ГР.РАКИТОВО, СУ  Св. Климент Охридски , ул. Александър Стамболийски  №16",666
132400005,90.0,3.0,10.0,127.0,8.0,8.0,8.0,6.0,1.0,5.0,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,24,00,005,Ракитово,13. ПАЗАРДЖИК,62004,гр.Ракитово,"ГР.РАКИТОВО, Сграда на бившето ПУ  Д-р Петър Берон , ул. Яне Сандански  №2",535
132400006,139.0,4.0,13.0,133.0,12.0,9.0,9.0,8.0,6.0,8.0,10,2.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,13,24,00,006,Ракитово,13. ПАЗАРДЖИК,62004,гр.Ракитово,"ГР.РАКИТОВО, Сграда на бившето ПУ  Д-р Петър Берон , ул. Яне Сандански  №2",763
132400002,107.0,21.0,39.0,25.0,27.0,0.0,7.0,10.0,8.0,7.0,7,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,24,00,002,Ракитово,13. ПАЗАРДЖИК,62004,гр.Ракитово,"ГР.РАКИТОВО, ЦСОП - Велинград, филиал Ракитово, ул. Братя Кръстини  №2",696
132400013,127.0,19.0,25.0,79.0,54.0,0.0,14.0,9.0,5.0,11.0,11,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,24,00,013,Ракитово,13. ПАЗАРДЖИК,23008,с.Дорково,"С.ДОРКОВО, ОУ  Христо Ботев , ул. Христо Ботев  №2",711
132400014,97.0,17.0,16.0,184.0,40.0,2.0,6.0,10.0,1.0,11.0,16,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13,24,00,014,Ракитово,13. ПАЗАРДЖИК,23008,с.Дорково,"С.ДОРКОВО, ОУ  Христо Ботев , ул. Христо Ботев  №2",939
132400015,146.0,15.0,15.0,138.0,18.0,6.0,8.0,12.0,2.0,7.0,13,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,24,00,015,Ракитово,13. ПАЗАРДЖИК,23008,с.Дорково,"С.ДОРКОВО, Читалище  Св. Св. Кирил и Методий , ул. Цепина  №52",667
132900014,25.0,6.0,16.0,194.0,16.0,3.0,9.0,22.0,1.0,8.0,14,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,13,29,00,014,Септември,13. ПАЗАРДЖИК,10820,гр.Ветрен,"ГР.ВЕТРЕН, УЛ.  ПЕТДЕСЕТ И ВТОРА  №2, ОУ  Св. Св. Кирил и Методий ",921
132900015,65.0,21.0,16.0,3.0,24.0,1.0,7.0,7.0,4.0,4.0,5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,29,00,015,Септември,13. ПАЗАРДЖИК,10820,гр.Ветрен,"ГР.ВЕТРЕН, УЛ.  ПЕТДЕСЕТ И ВТОРА  №2, ОУ  Св. Св. Кирил и Методий ",534
132900016,44.0,8.0,25.0,6.0,26.0,0.0,11.0,3.0,0.0,7.0,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,29,00,016,Септември,13. ПАЗАРДЖИК,10820,гр.Ветрен,"ГР.ВЕТРЕН, УЛ.  ПЕТДЕСЕТ И ВТОРА  №2, ОУ  Св. Св. Кирил и Методий ",489
132900017,82.0,4.0,22.0,6.0,15.0,1.0,10.0,9.0,5.0,9.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,29,00,017,Септември,13. ПАЗАРДЖИК,10820,гр.Ветрен,"ГР.ВЕТРЕН, УЛ.  ПЕТДЕСЕТ И ВТОРА  №2, ОУ  Св. Св. Кирил и Методий ",531
132900004,60.0,18.0,37.0,27.0,51.0,1.0,18.0,9.0,5.0,6.0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,29,00,004,Септември,13. ПАЗАРДЖИК,66264,гр.Септември,"ГР.СЕПТЕМВРИ, БУЛ.  БЪЛГАРИЯ  №147, Младежки дом",735
132900006,68.0,25.0,36.0,23.0,34.0,3.0,12.0,15.0,8.0,12.0,2,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,29,00,006,Септември,13. ПАЗАРДЖИК,66264,гр.Септември,"ГР.СЕПТЕМВРИ, БУЛ.  БЪЛГАРИЯ  №42, СУ  Христо Ботев ",738
132900007,63.0,32.0,34.0,32.0,45.0,0.0,15.0,13.0,9.0,10.0,4,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,29,00,007,Септември,13. ПАЗАРДЖИК,66264,гр.Септември,"ГР.СЕПТЕМВРИ, БУЛ.  БЪЛГАРИЯ  №42, СУ  Христо Ботев ",749
132900008,85.0,32.0,41.0,13.0,48.0,0.0,18.0,13.0,19.0,9.0,3,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,29,00,008,Септември,13. ПАЗАРДЖИК,66264,гр.Септември,"ГР.СЕПТЕМВРИ, БУЛ.  БЪЛГАРИЯ  №72, ПГМЗС",803
132900005,77.0,29.0,25.0,49.0,38.0,0.0,18.0,17.0,10.0,11.0,3,2.0,1.0,2.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13,29,00,005,Септември,13. ПАЗАРДЖИК,66264,гр.Септември,"ГР.СЕПТЕМВРИ, БУЛ.  БЪЛГАРИЯ  №77, Клуб на пенсионера",810
132900003,58.0,17.0,31.0,23.0,36.0,1.0,14.0,23.0,15.0,18.0,3,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,29,00,003,Септември,13. ПАЗАРДЖИК,66264,гр.Септември,"ГР.СЕПТЕМВРИ, УЛ.  КИРИЛ И МЕТОДИ  №1, СУ  Христо Смирненски ",837
132900001,6.0,0.0,1.0,357.0,2.0,2.0,2.0,26.0,0.0,1.0,14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,29,00,001,Септември,13. ПАЗАРДЖИК,66264,гр.Септември,"ГР.СЕПТЕМВРИ, УЛ.  КИРИЛ И МЕТОДИ  №115, НУ  Васил Левски ",1061
