,station no,adm_id,ПП ДРОМ,ПП ДРОМ result,ПП ДРОМ result invalid,ПП Движение за радикална промяна Българската пролет,ПП Движение за радикална промяна Българската пролет result,ПП Движение за радикална промяна Българската пролет result invalid,Политическа партия Движение Напред България,Политическа партия Движение Напред България result,Политическа партия Движение Напред България result invalid,"Нова Република – ДСБ, Съюз за Пловдив, Българска демократична общност","Нова Република – ДСБ, Съюз за Пловдив, Българска демократична общност result","Нова Република – ДСБ, Съюз за Пловдив, Българска демократична общност result invalid","КОАЛИЦИЯ НА НЕДОВОЛНИТЕ (БСД – Евролевица, Българска Социалдемократическа партия, Християн-Социален Съюз)","КОАЛИЦИЯ НА НЕДОВОЛНИТЕ (БСД – Евролевица, Българска Социалдемократическа партия, Християн-Социален Съюз) result","КОАЛИЦИЯ НА НЕДОВОЛНИТЕ (БСД – Евролевица, Българска Социалдемократическа партия, Християн-Социален Съюз) result invalid",ВОЛЯ,ВОЛЯ result,ВОЛЯ result invalid,ПП БЪЛГАРСКИ ДЕМОКРАТИЧЕН ЦЕНТЪР - БДЦ,ПП БЪЛГАРСКИ ДЕМОКРАТИЧЕН ЦЕНТЪР - БДЦ result,ПП БЪЛГАРСКИ ДЕМОКРАТИЧЕН ЦЕНТЪР - БДЦ result invalid,Коалиция АБВ – Движение 21,Коалиция АБВ – Движение 21 result,Коалиция АБВ – Движение 21 result invalid,Движение за права и свободи – ДПС,Движение за права и свободи – ДПС result,Движение за права и свободи – ДПС result invalid,БСП за БЪЛГАРИЯ,БСП за БЪЛГАРИЯ result,БСП за БЪЛГАРИЯ result invalid,ПП ГЕРБ,ПП ГЕРБ result,ПП ГЕРБ result invalid,партия на ЗЕЛЕНИТЕ,партия на ЗЕЛЕНИТЕ result,партия на ЗЕЛЕНИТЕ result invalid,Обединение ДОСТ,Обединение ДОСТ result,Обединение ДОСТ result invalid,ПП Възраждане,ПП Възраждане result,ПП Възраждане result invalid,ДВИЖЕНИЕ ПРЕЗАРЕДИ БЪЛГАРИЯ,ДВИЖЕНИЕ ПРЕЗАРЕДИ БЪЛГАРИЯ result,ДВИЖЕНИЕ ПРЕЗАРЕДИ БЪЛГАРИЯ result invalid,"КП ДВИЖЕНИЕ ДА БЪЛГАРИЯ (Зелените, ДЕОС)","КП ДВИЖЕНИЕ ДА БЪЛГАРИЯ (Зелените, ДЕОС) result","КП ДВИЖЕНИЕ ДА БЪЛГАРИЯ (Зелените, ДЕОС) result invalid","ОБЕДИНЕНИ ПАТРИОТИ – НФСБ, АТАКА и ВМРО","ОБЕДИНЕНИ ПАТРИОТИ – НФСБ, АТАКА и ВМРО result","ОБЕДИНЕНИ ПАТРИОТИ – НФСБ, АТАКА и ВМРО result invalid",КОЙ – Българската левица и Зелена партия,КОЙ – Българската левица и Зелена партия result,КОЙ – Българската левица и Зелена партия result invalid,ПП НАЦИОНАЛНА РЕПУБЛИКАНСКА ПАРТИЯ,ПП НАЦИОНАЛНА РЕПУБЛИКАНСКА ПАРТИЯ result,ПП НАЦИОНАЛНА РЕПУБЛИКАНСКА ПАРТИЯ result invalid,БЪЛГАРСКО НАЦИОНАЛНО ОБЕДИНЕНИЕ,БЪЛГАРСКО НАЦИОНАЛНО ОБЕДИНЕНИЕ result,БЪЛГАРСКО НАЦИОНАЛНО ОБЕДИНЕНИЕ result invalid,РЕФОРМАТОРСКИ БЛОК – ГЛАС НАРОДЕН,РЕФОРМАТОРСКИ БЛОК – ГЛАС НАРОДЕН result,РЕФОРМАТОРСКИ БЛОК – ГЛАС НАРОДЕН result invalid,независими1,независими1 result,независими1 result invalid,независими2,независими2 result,независими2 result invalid
6890,174000001,17,1,0,0,2,0,0,3,0,0,4,18,0,5,0,0,6,17,0,7,0,0,8,0,0,9,0,0,10,76,0,11,112,0,12,0,0,13,0,0,14,0,0,15,0,0,16,3,0,17,25,0,18,0,0,19,0,0,20,0,0,21,10,0,22,,,23,,
6891,174000002,17,1,0,0,2,0,0,3,1,0,4,18,0,5,1,0,6,15,0,7,1,0,8,5,0,9,0,0,10,142,0,11,145,0,12,1,0,13,0,0,14,2,0,15,0,0,16,3,0,17,19,0,18,0,0,19,0,0,20,0,0,21,19,0,22,,,23,,
6892,174000003,17,1,0,0,2,2,0,3,1,0,4,18,0,5,1,0,6,19,0,7,0,0,8,3,0,9,0,0,10,108,0,11,109,0,12,1,0,13,0,0,14,3,0,15,0,0,16,2,0,17,34,0,18,0,0,19,0,0,20,0,0,21,14,0,22,,,23,,
6893,174000004,17,1,0,0,2,0,0,3,0,0,4,31,0,5,1,0,6,20,0,7,0,0,8,3,0,9,9,0,10,91,0,11,133,0,12,1,0,13,1,0,14,2,0,15,0,0,16,2,0,17,30,0,18,0,0,19,0,0,20,1,0,21,22,0,22,,,23,,
6894,174000005,17,1,0,0,2,1,0,3,3,0,4,25,0,5,1,0,6,10,0,7,0,0,8,1,0,9,14,0,10,127,2,11,126,3,12,0,0,13,0,0,14,2,0,15,0,0,16,11,0,17,32,0,18,0,0,19,0,0,20,0,0,21,17,0,22,,,23,,
6895,174000006,17,1,1,0,2,2,0,3,3,0,4,15,0,5,0,0,6,3,0,7,0,0,8,0,0,9,83,0,10,111,0,11,51,0,12,0,0,13,8,0,14,0,0,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
6896,174100001,17,1,0,0,2,2,0,3,0,0,4,7,0,5,1,0,6,23,1,7,0,0,8,7,0,9,1,0,10,95,0,11,251,3,12,2,0,13,1,0,14,5,0,15,0,0,16,4,0,17,24,0,18,0,0,19,0,0,20,0,0,21,13,0,22,,,23,,
6897,174100002,17,1,1,0,2,1,0,3,0,0,4,4,0,5,1,0,6,5,0,7,4,0,8,3,0,9,19,0,10,78,4,11,207,3,12,0,0,13,1,0,14,2,0,15,0,0,16,3,0,17,16,0,18,1,0,19,0,0,20,0,0,21,3,0,22,,,23,,
6898,174100003,17,1,0,0,2,0,0,3,1,0,4,12,0,5,1,0,6,28,0,7,0,0,8,8,0,9,3,0,10,105,6,11,249,4,12,2,1,13,0,0,14,0,0,15,0,0,16,5,0,17,43,0,18,3,0,19,0,0,20,1,0,21,8,0,22,,,23,,
6899,174100004,17,1,0,0,2,0,0,3,0,0,4,9,0,5,0,0,6,21,0,7,1,0,8,4,0,9,0,0,10,84,2,11,161,5,12,2,0,13,0,0,14,7,0,15,0,0,16,10,0,17,31,0,18,0,0,19,0,0,20,0,0,21,18,0,22,,,23,,
6900,174100005,17,1,0,0,2,1,0,3,0,0,4,8,0,5,1,0,6,17,0,7,0,0,8,16,0,9,0,0,10,123,3,11,174,2,12,0,0,13,0,0,14,8,0,15,0,0,16,5,0,17,22,0,18,0,0,19,0,0,20,1,0,21,14,0,22,,,23,,
6901,174100006,17,1,0,0,2,3,0,3,3,0,4,6,0,5,0,0,6,21,0,7,0,0,8,12,0,9,0,0,10,110,0,11,178,4,12,1,0,13,0,0,14,7,0,15,0,0,16,8,0,17,18,0,18,0,0,19,0,0,20,1,0,21,8,0,22,,,23,,
6902,174100007,17,1,0,0,2,0,0,3,1,0,4,24,0,5,0,0,6,22,0,7,0,0,8,5,0,9,0,0,10,90,1,11,167,4,12,0,0,13,0,0,14,3,0,15,0,0,16,8,0,17,30,0,18,0,0,19,0,0,20,1,0,21,17,0,22,,,23,,
6903,174100008,17,1,0,0,2,0,0,3,0,0,4,18,0,5,0,0,6,30,0,7,0,0,8,3,0,9,0,0,10,107,0,11,246,0,12,0,0,13,0,0,14,3,0,15,0,0,16,6,0,17,37,0,18,0,0,19,1,0,20,2,0,21,22,0,22,,,23,,
6904,174100009,17,1,1,0,2,0,0,3,1,0,4,4,0,5,1,0,6,21,1,7,0,0,8,3,0,9,0,0,10,102,1,11,151,4,12,2,0,13,0,0,14,5,0,15,0,0,16,10,1,17,23,2,18,0,0,19,0,0,20,0,0,21,20,0,22,,,23,,
6905,174100010,17,1,1,0,2,0,0,3,0,0,4,6,0,5,0,0,6,8,0,7,0,0,8,5,0,9,0,0,10,54,4,11,96,2,12,1,0,13,1,0,14,1,0,15,0,0,16,7,0,17,29,0,18,0,0,19,1,0,20,0,0,21,5,0,22,,,23,,
6906,174100011,17,1,0,0,2,1,0,3,0,0,4,6,0,5,3,0,6,12,0,7,0,0,8,15,1,9,0,0,10,85,3,11,168,1,12,1,0,13,1,0,14,8,2,15,0,0,16,9,0,17,21,0,18,0,0,19,0,0,20,0,0,21,9,0,22,,,23,,
6907,174100012,17,1,0,0,2,0,0,3,1,0,4,8,0,5,1,0,6,11,0,7,0,0,8,5,0,9,1,0,10,90,0,11,164,0,12,0,0,13,0,0,14,1,0,15,0,0,16,7,0,17,27,0,18,0,0,19,1,0,20,2,0,21,7,0,22,,,23,,
6908,174100013,17,1,0,0,2,0,0,3,0,0,4,19,0,5,0,0,6,22,0,7,0,0,8,1,0,9,0,0,10,78,1,11,168,3,12,2,0,13,0,0,14,4,0,15,0,0,16,10,0,17,33,0,18,0,0,19,0,0,20,0,0,21,17,0,22,,,23,,
6909,174100014,17,1,0,0,2,0,0,3,0,0,4,5,0,5,0,0,6,18,0,7,1,0,8,6,0,9,0,0,10,99,2,11,181,7,12,1,0,13,0,0,14,8,0,15,0,0,16,9,0,17,37,0,18,0,0,19,0,0,20,1,0,21,15,0,22,,,23,,
6910,174100015,17,1,1,0,2,0,0,3,0,0,4,3,0,5,1,0,6,13,0,7,0,0,8,0,0,9,1,0,10,110,6,11,62,0,12,0,0,13,0,0,14,2,0,15,0,0,16,0,0,17,13,0,18,0,0,19,1,0,20,0,0,21,1,1,22,,,23,,
6911,174100016,17,1,1,0,2,1,0,3,0,0,4,3,0,5,1,0,6,18,0,7,0,0,8,0,2,9,0,0,10,115,6,11,52,0,12,0,0,13,0,0,14,0,0,15,0,0,16,1,1,17,6,0,18,0,0,19,0,0,20,0,0,21,4,0,22,,,23,,
6912,174100017,17,1,1,0,2,0,0,3,0,0,4,11,0,5,0,0,6,27,0,7,0,0,8,1,0,9,0,0,10,122,0,11,132,0,12,1,0,13,0,0,14,2,0,15,0,0,16,2,0,17,27,0,18,0,0,19,0,0,20,1,0,21,7,0,22,,,23,,
6913,174100018,17,1,1,0,2,1,0,3,0,0,4,1,0,5,1,0,6,16,0,7,0,0,8,1,0,9,0,0,10,84,2,11,56,0,12,0,0,13,0,0,14,0,0,15,0,0,16,1,0,17,13,0,18,0,0,19,0,0,20,0,0,21,5,0,22,,,23,,
6914,174100019,17,1,1,0,2,1,0,3,0,0,4,7,0,5,0,0,6,11,0,7,0,0,8,1,0,9,3,0,10,111,3,11,68,2,12,0,0,13,1,0,14,2,0,15,0,0,16,5,0,17,58,0,18,0,0,19,1,0,20,1,0,21,7,0,22,,,23,,
6915,174100020,17,1,0,0,2,1,0,3,1,0,4,7,0,5,0,0,6,20,0,7,0,0,8,2,0,9,0,0,10,74,0,11,151,0,12,0,0,13,1,0,14,4,0,15,0,0,16,1,0,17,63,0,18,0,0,19,0,0,20,0,0,21,19,0,22,,,23,,
6916,174100021,17,1,1,0,2,2,0,3,1,0,4,14,0,5,1,0,6,16,0,7,0,0,8,5,0,9,0,0,10,76,0,11,139,0,12,1,0,13,0,0,14,3,0,15,0,0,16,2,0,17,67,0,18,0,0,19,0,0,20,0,0,21,15,0,22,,,23,,
6917,174100022,17,1,1,0,2,0,0,3,0,0,4,3,0,5,0,0,6,19,0,7,1,0,8,1,0,9,0,0,10,118,0,11,144,0,12,0,0,13,0,0,14,1,0,15,0,0,16,5,0,17,24,0,18,0,0,19,0,0,20,0,0,21,18,0,22,,,23,,
6918,174100023,17,1,1,0,2,0,0,3,0,1,4,13,0,5,1,0,6,13,0,7,0,0,8,2,0,9,0,0,10,83,1,11,143,2,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,24,0,18,0,0,19,0,0,20,0,0,21,13,0,22,,,23,,
6919,174100024,17,1,0,0,2,0,0,3,0,1,4,0,0,5,0,0,6,7,0,7,1,0,8,1,0,9,24,2,10,187,7,11,31,1,12,0,0,13,4,1,14,0,0,15,0,0,16,0,0,17,6,0,18,0,0,19,1,0,20,0,0,21,0,0,22,,,23,,
6920,174100025,17,1,1,0,2,0,0,3,0,0,4,1,0,5,2,0,6,16,0,7,0,0,8,2,0,9,4,0,10,84,0,11,108,0,12,0,0,13,0,0,14,2,0,15,0,0,16,1,0,17,13,0,18,0,0,19,0,0,20,0,0,21,12,0,22,,,23,,
6921,174100026,17,1,1,0,2,0,0,3,0,0,4,1,0,5,0,0,6,0,0,7,0,0,8,0,0,9,9,0,10,100,1,11,43,2,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,1,0,21,0,0,22,,,23,,
6922,174100027,17,1,0,0,2,0,0,3,0,0,4,2,0,5,0,0,6,0,0,7,0,0,8,0,0,9,0,0,10,7,0,11,9,0,12,0,0,13,0,0,14,1,0,15,0,0,16,0,0,17,1,0,18,0,0,19,0,0,20,0,0,21,2,0,22,,,23,,
6923,174200001,17,1,0,0,2,0,0,3,0,0,4,6,0,5,0,0,6,21,0,7,1,0,8,2,0,9,59,1,10,61,0,11,66,1,12,0,0,13,72,4,14,3,0,15,0,0,16,2,0,17,41,1,18,0,0,19,0,0,20,0,0,21,4,0,22,,,23,,
6924,174200002,17,1,0,0,2,0,0,3,0,0,4,3,0,5,1,0,6,17,0,7,0,0,8,7,0,9,41,2,10,40,1,11,62,1,12,1,0,13,45,2,14,0,0,15,0,0,16,6,0,17,15,0,18,0,0,19,1,0,20,0,0,21,4,0,22,,,23,,
6925,174200003,17,1,0,0,2,0,0,3,0,2,4,5,0,5,0,1,6,13,1,7,0,0,8,2,0,9,56,1,10,91,3,11,110,2,12,2,0,13,61,1,14,4,0,15,0,0,16,7,0,17,24,0,18,0,0,19,0,0,20,0,0,21,15,0,22,,,23,,
6926,174200004,17,1,0,0,2,0,0,3,2,0,4,4,1,5,0,0,6,16,0,7,0,0,8,10,0,9,81,7,10,49,3,11,80,4,12,3,0,13,95,13,14,6,0,15,0,0,16,0,0,17,12,0,18,0,0,19,1,0,20,0,0,21,6,0,22,,,23,,
6927,174200005,17,1,0,0,2,0,0,3,0,0,4,4,0,5,0,0,6,10,0,7,0,0,8,1,0,9,77,2,10,57,0,11,65,2,12,1,0,13,84,3,14,3,0,15,0,0,16,2,0,17,16,0,18,0,0,19,1,0,20,0,0,21,1,0,22,,,23,,
6928,174200006,17,1,2,0,2,0,0,3,1,0,4,4,0,5,1,0,6,6,0,7,0,0,8,3,0,9,17,0,10,70,0,11,57,0,12,1,0,13,66,0,14,1,0,15,0,0,16,1,0,17,27,0,18,1,0,19,0,0,20,2,0,21,12,0,22,,,23,,
6929,174200007,17,1,0,0,2,0,0,3,0,0,4,14,0,5,0,0,6,16,1,7,0,0,8,4,0,9,41,0,10,100,2,11,153,4,12,3,0,13,35,1,14,4,0,15,0,0,16,6,0,17,44,0,18,1,0,19,1,0,20,1,0,21,7,0,22,,,23,,
6930,174200008,17,1,0,0,2,1,0,3,0,0,4,0,0,5,1,0,6,9,0,7,0,0,8,3,0,9,47,1,10,73,2,11,63,2,12,0,0,13,84,2,14,4,0,15,0,0,16,6,0,17,27,0,18,0,0,19,0,0,20,0,0,21,3,0,22,,,23,,
6931,174200009,17,1,0,0,2,1,0,3,1,0,4,0,0,5,0,0,6,1,0,7,0,0,8,1,0,9,1,0,10,28,0,11,45,0,12,0,0,13,0,0,14,0,0,15,0,0,16,5,0,17,14,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
6932,174200010,17,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,0,0,7,0,0,8,2,0,9,0,0,10,19,0,11,19,0,12,0,0,13,0,0,14,2,0,15,0,0,16,0,0,17,16,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
6933,174200011,17,1,0,0,2,0,0,3,0,0,4,1,0,5,0,0,6,4,0,7,0,0,8,2,0,9,1,0,10,22,0,11,36,1,12,1,0,13,1,0,14,0,0,15,0,0,16,0,0,17,12,0,18,0,0,19,0,0,20,0,0,21,6,0,22,,,23,,
6934,174200012,17,1,0,0,2,0,0,3,0,0,4,4,0,5,1,0,6,0,0,7,0,0,8,0,0,9,0,0,10,9,1,11,17,0,12,0,1,13,0,0,14,0,0,15,0,0,16,1,0,17,1,0,18,0,0,19,0,0,20,0,0,21,9,0,22,,,23,,
6935,174200013,17,1,0,0,2,0,0,3,1,0,4,0,0,5,0,0,6,2,0,7,0,0,8,0,0,9,0,0,10,13,0,11,6,0,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,6,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
6936,174200014,17,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,0,0,7,0,0,8,0,0,9,13,1,10,5,0,11,3,1,12,0,0,13,1,0,14,0,0,15,0,0,16,0,0,17,1,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
6937,174300001,17,1,0,0,2,1,0,3,1,0,4,1,0,5,0,0,6,13,0,7,0,0,8,3,0,9,4,0,10,121,0,11,86,0,12,2,0,13,1,0,14,9,0,15,0,0,16,3,0,17,45,0,18,0,0,19,0,0,20,0,0,21,56,0,22,,,23,,
6938,174300002,17,1,0,0,2,0,0,3,1,1,4,10,1,5,0,0,6,16,1,7,0,0,8,6,0,9,4,1,10,168,3,11,129,2,12,1,0,13,0,0,14,2,0,15,0,0,16,3,0,17,53,1,18,0,0,19,0,0,20,0,0,21,44,1,22,,,23,,
6939,174300003,17,1,0,0,2,0,0,3,0,0,4,8,0,5,1,0,6,36,1,7,0,0,8,10,0,9,1,0,10,181,2,11,113,4,12,4,0,13,0,0,14,6,1,15,0,0,16,0,0,17,48,0,18,0,0,19,0,0,20,0,0,21,31,0,22,,,23,,
6940,174300004,17,1,0,0,2,0,0,3,1,0,4,5,0,5,2,0,6,24,0,7,0,0,8,8,0,9,5,0,10,137,2,11,143,2,12,0,0,13,0,0,14,7,0,15,0,0,16,7,0,17,34,1,18,1,0,19,0,1,20,0,0,21,37,0,22,,,23,,
6941,174300005,17,1,0,0,2,1,0,3,1,0,4,6,0,5,0,0,6,17,0,7,0,0,8,12,0,9,0,0,10,143,4,11,119,0,12,3,0,13,0,0,14,7,0,15,0,0,16,9,1,17,67,0,18,0,0,19,0,0,20,0,0,21,44,0,22,,,23,,
6942,174300006,17,1,1,0,2,0,0,3,2,0,4,1,0,5,1,0,6,16,0,7,2,0,8,14,0,9,0,0,10,113,0,11,120,0,12,0,0,13,0,0,14,3,0,15,0,0,16,2,0,17,42,0,18,1,0,19,0,0,20,1,0,21,25,0,22,,,23,,
6943,174300007,17,1,0,0,2,0,0,3,1,0,4,6,0,5,1,0,6,19,0,7,0,0,8,7,0,9,0,0,10,143,0,11,136,0,12,0,0,13,0,0,14,2,0,15,0,0,16,8,0,17,50,0,18,0,0,19,0,0,20,1,0,21,22,0,22,,,23,,
6944,174300008,17,1,0,0,2,0,0,3,2,0,4,5,0,5,1,0,6,15,0,7,0,0,8,16,0,9,2,0,10,197,1,11,101,0,12,1,0,13,1,0,14,2,0,15,0,0,16,4,0,17,50,0,18,0,0,19,1,0,20,0,0,21,41,0,22,,,23,,
6945,174300009,17,1,0,0,2,0,0,3,0,0,4,3,0,5,1,0,6,21,0,7,0,0,8,3,0,9,1,0,10,174,0,11,113,0,12,0,0,13,0,0,14,1,0,15,0,0,16,0,0,17,46,0,18,0,0,19,0,0,20,1,0,21,45,0,22,,,23,,
6946,174300010,17,1,0,0,2,0,0,3,1,0,4,0,0,5,0,0,6,24,0,7,1,0,8,15,0,9,3,0,10,172,5,11,113,1,12,0,0,13,0,0,14,9,0,15,0,0,16,7,0,17,55,0,18,0,0,19,0,0,20,0,0,21,23,0,22,,,23,,
6947,174300011,17,1,0,0,2,0,0,3,1,0,4,0,0,5,1,0,6,5,0,7,0,0,8,4,0,9,63,2,10,77,3,11,28,1,12,1,0,13,7,0,14,1,0,15,0,0,16,0,0,17,20,0,18,0,0,19,0,0,20,0,0,21,17,0,22,,,23,,
6948,174300012,17,1,2,0,2,1,0,3,1,0,4,0,0,5,1,0,6,13,0,7,0,0,8,1,0,9,27,0,10,132,0,11,39,2,12,0,0,13,6,0,14,1,0,15,0,0,16,1,0,17,28,0,18,1,0,19,0,0,20,0,0,21,15,0,22,,,23,,
6949,181100001,18,1,0,0,2,1,0,3,0,0,4,15,0,5,0,0,6,8,0,7,0,0,8,0,0,9,164,0,10,48,0,11,31,0,12,1,0,13,72,0,14,3,0,15,0,0,16,1,0,17,14,0,18,0,0,19,2,0,20,0,0,21,0,0,22,,,23,,
6950,181100002,18,1,0,0,2,0,0,3,0,0,4,36,0,5,0,0,6,0,0,7,0,0,8,1,0,9,223,0,10,23,0,11,21,0,12,0,0,13,79,0,14,0,0,15,0,0,16,2,0,17,4,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
6951,181100003,18,1,0,0,2,0,0,3,0,0,4,32,0,5,0,0,6,1,0,7,0,0,8,0,0,9,214,2,10,12,0,11,41,0,12,0,0,13,74,2,14,0,0,15,0,0,16,0,0,17,3,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
6952,181100004,18,1,1,0,2,3,0,3,1,0,4,17,0,5,0,0,6,3,0,7,0,0,8,0,0,9,314,0,10,19,0,11,113,0,12,0,0,13,53,0,14,0,0,15,0,0,16,2,0,17,8,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
6953,181100005,18,1,0,0,2,0,0,3,0,0,4,11,0,5,0,0,6,17,0,7,0,0,8,5,0,9,48,0,10,68,0,11,123,0,12,0,0,13,15,0,14,8,0,15,0,0,16,6,0,17,47,0,18,0,0,19,0,0,20,0,0,21,10,0,22,,,23,,
6954,181100006,18,1,1,0,2,0,0,3,0,0,4,0,0,5,1,0,6,9,0,7,0,0,8,3,0,9,169,0,10,31,0,11,42,0,12,1,0,13,89,0,14,1,0,15,0,0,16,0,0,17,9,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
6955,181100007,18,1,0,0,2,1,0,3,0,0,4,5,0,5,0,0,6,5,0,7,0,0,8,0,0,9,196,10,10,16,0,11,45,2,12,0,0,13,83,4,14,0,0,15,0,0,16,0,3,17,11,1,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
6956,181100008,18,1,3,0,2,0,0,3,0,0,4,9,0,5,0,0,6,7,0,7,0,0,8,1,0,9,159,1,10,53,0,11,63,1,12,1,0,13,9,0,14,0,0,15,0,0,16,1,0,17,15,0,18,0,0,19,4,0,20,0,0,21,1,0,22,,,23,,
6957,181100009,18,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,1,0,7,0,0,8,0,0,9,124,0,10,9,0,11,61,0,12,0,0,13,13,0,14,0,0,15,0,0,16,0,0,17,2,0,18,0,0,19,0,0,20,1,0,21,1,0,22,,,23,,
6958,181100010,18,1,0,0,2,1,0,3,0,0,4,5,0,5,0,0,6,7,0,7,0,0,8,4,0,9,247,0,10,16,0,11,17,0,12,0,0,13,13,0,14,0,0,15,0,0,16,0,0,17,4,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
6959,181100011,18,1,0,0,2,1,0,3,0,0,4,0,0,5,0,0,6,5,0,7,0,1,8,1,0,9,214,0,10,11,0,11,21,0,12,0,0,13,28,2,14,0,0,15,0,0,16,0,0,17,3,0,18,3,0,19,0,0,20,0,0,21,1,0,22,,,23,,
6960,181100012,18,1,0,0,2,0,0,3,0,0,4,6,0,5,0,0,6,1,0,7,0,0,8,0,0,9,280,4,10,3,0,11,7,0,12,0,0,13,5,0,14,1,0,15,0,0,16,0,0,17,1,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
6961,181100013,18,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,5,0,7,0,0,8,0,0,9,307,8,10,27,0,11,49,0,12,0,0,13,36,2,14,0,0,15,0,0,16,0,0,17,1,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
6962,181100014,18,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,8,0,7,0,0,8,1,0,9,158,0,10,17,0,11,27,0,12,0,0,13,122,0,14,2,0,15,0,0,16,1,0,17,0,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
6963,181400001,18,1,0,0,2,1,0,3,0,0,4,3,0,5,1,0,6,0,0,7,0,0,8,0,0,9,120,0,10,4,0,11,125,0,12,1,0,13,23,0,14,1,0,15,0,0,16,0,0,17,1,0,18,0,0,19,0,0,20,1,0,21,0,0,22,,,23,,
6964,181400002,18,1,0,0,2,1,0,3,0,0,4,9,0,5,0,0,6,1,0,7,0,0,8,0,0,9,69,2,10,6,0,11,48,0,12,1,0,13,2,0,14,0,0,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
6965,181400003,18,1,1,0,2,3,0,3,0,0,4,9,0,5,1,0,6,6,0,7,2,0,8,1,0,9,209,0,10,17,0,11,210,0,12,1,0,13,8,0,14,1,0,15,0,0,16,0,0,17,2,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
6966,181400004,18,1,0,0,2,1,0,3,0,0,4,1,0,5,0,0,6,3,0,7,0,0,8,1,0,9,153,0,10,18,0,11,154,0,12,0,0,13,12,0,14,1,0,15,0,0,16,1,0,17,5,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
6967,181400005,18,1,0,0,2,0,0,3,0,0,4,2,0,5,0,0,6,2,0,7,0,0,8,1,0,9,248,1,10,6,0,11,99,1,12,0,0,13,19,1,14,0,0,15,0,0,16,0,0,17,1,0,18,0,0,19,1,0,20,0,0,21,0,0,22,,,23,,
6968,181400006,18,1,0,0,2,1,0,3,0,0,4,1,0,5,0,0,6,2,0,7,0,0,8,0,0,9,169,3,10,6,0,11,98,1,12,0,0,13,27,1,14,0,0,15,0,0,16,0,0,17,2,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
6969,181400007,18,1,0,0,2,1,0,3,2,0,4,4,0,5,0,0,6,14,0,7,0,0,8,2,0,9,141,2,10,59,0,11,208,4,12,1,0,13,30,0,14,1,0,15,0,0,16,2,0,17,35,1,18,0,1,19,2,0,20,0,0,21,4,0,22,,,23,,
6970,181400008,18,1,1,0,2,0,0,3,0,0,4,7,0,5,2,0,6,24,0,7,0,0,8,2,0,9,73,0,10,78,0,11,203,0,12,1,0,13,26,0,14,0,0,15,0,0,16,10,0,17,56,0,18,0,0,19,0,0,20,2,0,21,2,0,22,,,23,,
6971,181400009,18,1,0,0,2,3,0,3,0,0,4,5,0,5,0,0,6,10,0,7,0,0,8,3,0,9,77,0,10,59,0,11,226,0,12,0,0,13,12,0,14,6,0,15,0,0,16,4,0,17,22,0,18,1,0,19,0,0,20,0,0,21,3,0,22,,,23,,
6972,181400010,18,1,0,0,2,2,0,3,0,0,4,4,0,5,0,0,6,25,0,7,0,0,8,5,0,9,97,0,10,92,0,11,189,0,12,1,0,13,17,0,14,14,0,15,0,0,16,6,0,17,36,0,18,0,0,19,0,0,20,0,0,21,3,0,22,,,23,,
6973,181400011,18,1,0,0,2,0,0,3,0,0,4,3,0,5,1,0,6,18,0,7,0,0,8,4,0,9,57,0,10,105,0,11,217,0,12,0,0,13,15,0,14,3,0,15,0,0,16,6,0,17,36,0,18,0,0,19,0,0,20,0,0,21,2,0,22,,,23,,
6974,181400012,18,1,2,0,2,1,0,3,0,0,4,3,0,5,0,0,6,15,0,7,0,0,8,5,0,9,56,1,10,86,1,11,202,0,12,1,0,13,10,1,14,3,0,15,0,0,16,1,0,17,38,0,18,0,0,19,1,0,20,0,0,21,6,0,22,,,23,,
